regime,composite_score,components,confidence,date
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-01-18
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-01-19
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-01-22
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-01-23
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-01-24
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-01-25
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-01-26
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-01-29
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-01-30
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-01-31
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-01
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-02
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-05
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-06
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-07
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-08
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-09
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-12
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-13
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-14
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-15
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-16
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-20
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-21
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-22
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-23
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-26
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-27
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-28
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-02-29
NEUTRAL_BEARISH,0.0,"{'equity': 0.0, 'volatility': 0.0, 'credit': 0.0, 'safe_haven': -0.0, 'breadth': 0.0}",0.0,2024-03-01
NEUTRAL_BULLISH,0.1694752898085104,"{'equity': 0.4635151454537453, 'volatility': 0.0, 'credit': 0.22892908665765987, 'safe_haven': -0.023266816915571142, 'breadth': -0.35050805894496717}",16.94752898085104,2024-03-04
NEUTRAL_BULLISH,0.11867236759167214,"{'equity': 0.3953134200080063, 'volatility': 0.0, 'credit': 0.12265273945433197, 'safe_haven': -0.09696584970973726, 'breadth': -0.2967299984553584}",11.867236759167215,2024-03-05
NEUTRAL_BULLISH,0.1270957488067754,"{'equity': 0.4290869297135461, 'volatility': 0.0, 'credit': 0.12081617636821473, 'safe_haven': -0.13298654384131858, 'breadth': -0.2729993029041089}",12.70957488067754,2024-03-06
NEUTRAL_BULLISH,0.14187477220190092,"{'equity': 0.4898351175774388, 'volatility': 0.0, 'credit': 0.1076526411415446, 'safe_haven': -0.1455544883355897, 'breadth': -0.2926487392817312}",14.187477220190093,2024-03-07
NEUTRAL_BULLISH,0.09700293054585413,"{'equity': 0.3561436960997899, 'volatility': 0.0, 'credit': 0.11610291347279755, 'safe_haven': -0.15996104206075362, 'breadth': -0.26873789474518794}",9.700293054585412,2024-03-08
NEUTRAL_BULLISH,0.10023638460843369,"{'equity': 0.3366110123838376, 'volatility': 0.0, 'credit': 0.11092635501036563, 'safe_haven': -0.17715791706111567, 'breadth': -0.13189053168815246}",10.023638460843369,2024-03-11
NEUTRAL_BULLISH,0.1259685090447467,"{'equity': 0.3797164124742344, 'volatility': 0.0, 'credit': 0.16323407107968868, 'safe_haven': -0.10600993204319814, 'breadth': -0.23677559730693298}",12.596850904474671,2024-03-12
NEUTRAL_BULLISH,0.1301933778966884,"{'equity': 0.36990732999390674, 'volatility': 0.0, 'credit': 0.17717037960955473, 'safe_haven': -0.11246852283026354, 'breadth': -0.1783798509855039}",13.019337789668839,2024-03-13
NEUTRAL_BULLISH,0.11164584615088671,"{'equity': 0.33008294640111935, 'volatility': 0.0, 'credit': 0.2020010466503308, 'safe_haven': -0.06360255084821131, 'breadth': -0.3474301179233952}",11.164584615088671,2024-03-14
NEUTRAL_BULLISH,0.10995006653028555,"{'equity': 0.29975553575473396, 'volatility': 0.0, 'credit': 0.19276119324943775, 'safe_haven': -0.05438713890771496, 'breadth': -0.2535853879760164}",10.995006653028556,2024-03-15
NEUTRAL_BULLISH,0.10311081332519786,"{'equity': 0.32708247506270405, 'volatility': 0.0, 'credit': 0.1780397578911197, 'safe_haven': -0.15452861170410753, 'breadth': -0.23796712769356354}",10.311081332519786,2024-03-18
NEUTRAL_BULLISH,0.08953911634166829,"{'equity': 0.2753726022409893, 'volatility': 0.0, 'credit': 0.18296734921430358, 'safe_haven': -0.14254327517956272, 'breadth': -0.22053273008604268}",8.953911634166829,2024-03-19
NEUTRAL_BULLISH,0.12401522091614472,"{'equity': 0.3471512426792204, 'volatility': 0.0, 'credit': 0.19853525184843068, 'safe_haven': -0.173401747672291, 'breadth': -0.11184502240424887}",12.401522091614472,2024-03-20
NEUTRAL_BULLISH,0.14053398426794272,"{'equity': 0.38194267751168154, 'volatility': 0.0, 'credit': 0.17851362169539087, 'safe_haven': -0.17595657939870668, 'breadth': -0.024551902904179634}",14.053398426794272,2024-03-21
NEUTRAL_BULLISH,0.07856921540822905,"{'equity': 0.31225767591913794, 'volatility': 0.0, 'credit': 0.15350124410103305, 'safe_haven': -0.1734430126761366, 'breadth': -0.35404768082255345}",7.8569215408229045,2024-03-22
NEUTRAL_BULLISH,0.07508201250352209,"{'equity': 0.27400510051288074, 'volatility': 0.0, 'credit': 0.12181837140371798, 'safe_haven': -0.18889657731803067, 'breadth': -0.16848960359025167}",7.508201250352209,2024-03-25
NEUTRAL_BULLISH,0.06467807032637517,"{'equity': 0.2744969463220008, 'volatility': 0.0, 'credit': 0.09233847503500647, 'safe_haven': -0.2112337041436646, 'breadth': -0.18178500271776699}",6.467807032637516,2024-03-26
NEUTRAL_BULLISH,0.08938197569240325,"{'equity': 0.3335082965382833, 'volatility': 0.0, 'credit': 0.07647246173255517, 'safe_haven': -0.2557014383006906, 'breadth': -0.04285204697403344}",8.938197569240325,2024-03-27
NEUTRAL_BULLISH,0.08617176948822632,"{'equity': 0.3355635857820257, 'volatility': 0.0, 'credit': 0.06357408552244426, 'safe_haven': -0.28857997428665516, 'breadth': -0.00703306496973255}",8.617176948822632,2024-03-28
NEUTRAL_BULLISH,0.1477703670864281,"{'equity': 0.32563162173359084, 'volatility': 0.0, 'credit': 0.25366138411785144, 'safe_haven': -0.0990033222952369, 'breadth': -0.020824789996134463}",14.777036708642811,2024-04-01
NEUTRAL_BULLISH,0.09201960439603535,"{'equity': 0.22814154377822676, 'volatility': 0.0, 'credit': 0.20669539837608997, 'safe_haven': -0.20592170713530117, 'breadth': 0.01719240468733174}",9.201960439603535,2024-04-02
NEUTRAL_BULLISH,0.1005115961768964,"{'equity': 0.2454373409732598, 'volatility': 0.0, 'credit': 0.2081172775964868, 'safe_haven': -0.22991953554501787, 'breadth': 0.07473001648710786}",10.05115961768964,2024-04-03
NEUTRAL_BULLISH,0.07590445441168911,"{'equity': 0.1799941655357969, 'volatility': 0.0, 'credit': 0.18923478685754613, 'safe_haven': -0.23103453018463727, 'breadth': 0.09714718630346564}",7.590445441168911,2024-04-04
NEUTRAL_BULLISH,0.08987785462652051,"{'equity': 0.25518028952920213, 'volatility': 0.0, 'credit': 0.17526311237852865, 'safe_haven': -0.31037329001116276, 'breadth': 0.12068124317268447}",8.98778546265205,2024-04-05
NEUTRAL_BULLISH,0.05067248404830206,"{'equity': 0.19041561711312588, 'volatility': 0.0, 'credit': 0.1265603138275484, 'safe_haven': -0.31865958204896017, 'breadth': 0.06513892600542359}",5.067248404830206,2024-04-08
NEUTRAL_BEARISH,0.007853569167467912,"{'equity': 0.15084682999430074, 'volatility': 0.0, 'credit': 0.0625003745158148, 'safe_haven': -0.37343818697152753, 'breadth': -0.014271681879711728}",0.7853569167467912,2024-04-09
NEUTRAL_BEARISH,-0.01343416836797668,"{'equity': 0.07307916646406805, 'volatility': 0.0, 'credit': 0.11616083304395897, 'safe_haven': -0.29209812320630496, 'breadth': -0.18429324758246546}",1.343416836797668,2024-04-10
NEUTRAL_BEARISH,-0.0009423142851666955,"{'equity': 0.12415062401696023, 'volatility': 0.0, 'credit': 0.12750737410314184, 'safe_haven': -0.33694262035957406, 'breadth': -0.1935511445779503}",0.09423142851666955,2024-04-11
BEAR_WEAK,-0.05700341802921126,"{'equity': 0.020630435502364354, 'volatility': 0.0, 'credit': 0.122818385919371, 'safe_haven': -0.31576745683852214, 'breadth': -0.41422629113134657}",5.700341802921126,2024-04-12
BEAR_WEAK,-0.09558601524467439,"{'equity': -0.06428938816254022, 'volatility': 0.0, 'credit': 0.15344230738885023, 'safe_haven': -0.3724179847378317, 'breadth': -0.47910493154880607}",9.55860152446744,2024-04-15
BEAR_WEAK,-0.07604925054834412,"{'equity': -0.027562656567302425, 'volatility': 0.0, 'credit': 0.14760013983925124, 'safe_haven': -0.36313468820725336, 'breadth': -0.4145214548655052}",7.604925054834412,2024-04-16
BEAR_WEAK,-0.10567096535248154,"{'equity': -0.07499266028098843, 'volatility': 0.0, 'credit': 0.10731448434665336, 'safe_haven': -0.36784914641889765, 'breadth': -0.45709059160631615}",10.567096535248153,2024-04-17
BEAR_WEAK,-0.10352928574573897,"{'equity': -0.08918432322971478, 'volatility': 0.0, 'credit': 0.13488503625699866, 'safe_haven': -0.3657049260572967, 'breadth': -0.4443604095814402}",10.352928574573896,2024-04-18
BEAR_WEAK,-0.11047628075173035,"{'equity': -0.1352446078905173, 'volatility': 0.0, 'credit': 0.1429728464544644, 'safe_haven': -0.3836417300128747, 'breadth': -0.34188977779010976}",11.047628075173035,2024-04-19
BEAR_WEAK,-0.06295620083960597,"{'equity': -0.1220344321720862, 'volatility': 0.0, 'credit': 0.146955293683243, 'safe_haven': -0.2908957852509722, 'breadth': -0.060008405283785704}",6.295620083960597,2024-04-22
NEUTRAL_BEARISH,-0.017648348777685525,"{'equity': -0.05140441181206361, 'volatility': 0.0, 'credit': 0.1933734352537131, 'safe_haven': -0.23659213505080656, 'breadth': -0.028426714365848982}",1.7648348777685525,2024-04-23
NEUTRAL_BEARISH,-0.016062606365950922,"{'equity': -0.05413184228601227, 'volatility': 0.0, 'credit': 0.20938299716960485, 'safe_haven': -0.21440417757038033, 'breadth': -0.06832434364210549}",1.6062606365950922,2024-04-24
NEUTRAL_BEARISH,-0.025220453309313034,"{'equity': -0.07835473319513231, 'volatility': 0.0, 'credit': 0.2173739120874807, 'safe_haven': -0.21475003577063195, 'breadth': -0.09058573742918075}",2.5220453309313036,2024-04-25
NEUTRAL_BEARISH,-0.022701044244806692,"{'equity': -0.025277812736902994, 'volatility': 0.0, 'credit': 0.2129807926431282, 'safe_haven': -0.2498430085935413, 'breadth': -0.18973517026485087}",2.270104424480669,2024-04-26
NEUTRAL_BEARISH,-0.03732842040290925,"{'equity': -0.03654960600776025, 'volatility': 0.0, 'credit': 0.16651483429874214, 'safe_haven': -0.23206847237374345, 'breadth': -0.23028754303880072}",3.732842040290925,2024-04-29
BEAR_WEAK,-0.07150088190683547,"{'equity': -0.1836174161797638, 'volatility': 0.0, 'credit': 0.16982283925453867, 'safe_haven': -0.08832209874788083, 'breadth': -0.2795103928264375}",7.150088190683547,2024-04-30
BEAR_WEAK,-0.07500882885055539,"{'equity': -0.19710111180514228, 'volatility': 0.0, 'credit': 0.18156820446285193, 'safe_haven': -0.13047117331885183, 'breadth': -0.22766404613498215}",7.500882885055539,2024-05-01
NEUTRAL_BEARISH,-0.044008123347041406,"{'equity': -0.13239921483162775, 'volatility': 0.0, 'credit': 0.1824008357977358, 'safe_haven': -0.1320430285789731, 'breadth': -0.14342111028672888}",4.40081233470414,2024-05-02
NEUTRAL_BEARISH,-0.026297996334932787,"{'equity': -0.05464707950220156, 'volatility': 0.0, 'credit': 0.13936032579211166, 'safe_haven': -0.11955251831169439, 'breadth': -0.17110705920830416}",2.6297996334932785,2024-05-03
NEUTRAL_BEARISH,0.0077171427798524254,"{'equity': -0.021932243851611556, 'volatility': 0.0, 'credit': 0.19979175671525295, 'safe_haven': -0.05799700823806264, 'breadth': -0.15865371979424725}",0.7717142779852425,2024-05-06
NEUTRAL_BEARISH,0.021740510615630093,"{'equity': 0.019237716805095006, 'volatility': 0.0, 'credit': 0.20745283040995321, 'safe_haven': -0.041833586120715305, 'breadth': -0.20208218430036506}",2.1740510615630093,2024-05-07
NEUTRAL_BEARISH,0.015854226090783838,"{'equity': 0.008799153123274506, 'volatility': 0.0, 'credit': 0.20891492464285788, 'safe_haven': -0.019560782418786837, 'breadth': -0.2607434506811579}",1.5854226090783838,2024-05-08
NEUTRAL_BEARISH,0.020037290356931817,"{'equity': 0.03898770284625708, 'volatility': 0.0, 'credit': 0.1958122301094245, 'safe_haven': -0.07291408845482544, 'breadth': -0.21833738392919244}",2.0037290356931816,2024-05-09
NEUTRAL_BEARISH,0.026406929224724103,"{'equity': 0.05352697800787305, 'volatility': 0.0, 'credit': 0.21467935408049144, 'safe_haven': -0.07759784460901198, 'breadth': -0.23623707202777955}",2.6406929224724105,2024-05-10
NEUTRAL_BEARISH,0.02921639286998883,"{'equity': 0.06835066153132192, 'volatility': 0.0, 'credit': 0.12860715228069308, 'safe_haven': -0.14465303413634195, 'breadth': 0.012701859983388353}",2.921639286998883,2024-05-13
NEUTRAL_BEARISH,0.04115902037096101,"{'equity': 0.13339538486367672, 'volatility': 0.0, 'credit': 0.1246633026434596, 'safe_haven': -0.19081035110784517, 'breadth': -0.018404721938409807}",4.115902037096101,2024-05-14
NEUTRAL_BEARISH,0.04922197749921668,"{'equity': 0.20268411760592836, 'volatility': 0.0, 'credit': 0.09485538337727695, 'safe_haven': -0.2594433388289724, 'breadth': -0.017720395139677603}",4.9221977499216685,2024-05-15
NEUTRAL_BEARISH,0.037471405382882086,"{'equity': 0.18311690527969587, 'volatility': 0.0, 'credit': 0.08714697853713815, 'safe_haven': -0.2462405113255281, 'breadth': -0.07112830473609888}",3.7471405382882086,2024-05-16
NEUTRAL_BEARISH,0.03606347061341101,"{'equity': 0.16925454649370825, 'volatility': 0.0, 'credit': 0.0714638710553972, 'safe_haven': -0.2778904543020591, 'breadth': 0.04215173274842554}",3.606347061341101,2024-05-17
NEUTRAL_BEARISH,-0.011482232770548537,"{'equity': 0.0636870567168557, 'volatility': 0.0, 'credit': 0.07452755339602324, 'safe_haven': -0.24341261402243713, 'breadth': -0.12166321197287111}",1.1482232770548537,2024-05-20
NEUTRAL_BEARISH,0.010653425446622511,"{'equity': 0.09420463885506472, 'volatility': 0.0, 'credit': 0.09431917055054972, 'safe_haven': -0.2510252044498737, 'breadth': -0.035282515952790305}",1.065342544662251,2024-05-21
NEUTRAL_BEARISH,0.003985614146388053,"{'equity': 0.07467205682768152, 'volatility': 0.0, 'credit': 0.08704963400813392, 'safe_haven': -0.20256180811749763, 'breadth': -0.0917526132730262}",0.3985614146388053,2024-05-22
NEUTRAL_BEARISH,-0.009491018622818028,"{'equity': 0.02709120857442534, 'volatility': 0.0, 'credit': 0.09552510111772272, 'safe_haven': -0.13198084457317794, 'breadth': -0.1828083516143475}",0.9491018622818028,2024-05-23
NEUTRAL_BEARISH,0.004033457729546327,"{'equity': 0.07962386263835905, 'volatility': 0.0, 'credit': 0.08535246089440784, 'safe_haven': -0.1454297889413561, 'breadth': -0.1909091803155749}",0.4033457729546327,2024-05-24
NEUTRAL_BEARISH,-0.0023030029142918993,"{'equity': 0.039560128504777345, 'volatility': 0.0, 'credit': 0.1415584162556882, 'safe_haven': -0.04756196174554528, 'breadth': -0.3732643688026982}",0.23030029142918992,2024-05-28
NEUTRAL_BEARISH,-0.013798350704866883,"{'equity': -0.008436255260614497, 'volatility': 0.0, 'credit': 0.16440310589752483, 'safe_haven': 0.006103453667253844, 'breadth': -0.4464180059324485}",1.3798350704866882,2024-05-29
NEUTRAL_BEARISH,-0.011134515551546303,"{'equity': -0.0226957630372678, 'volatility': 0.0, 'credit': 0.14456138127656892, 'safe_haven': -0.021756724331796207, 'breadth': -0.28839766094046926}",1.1134515551546302,2024-05-30
NEUTRAL_BEARISH,-0.005947476422520896,"{'equity': 0.017804086377076016, 'volatility': 0.0, 'credit': 0.08156090472955846, 'safe_haven': -0.041815154664588405, 'breadth': -0.22218814400720932}",0.5947476422520896,2024-05-31
NEUTRAL_BEARISH,0.02284244868725803,"{'equity': 0.1228271736538892, 'volatility': 0.0, 'credit': 0.0637256313561263, 'safe_haven': -0.05536509196003403, 'breadth': -0.24587424568823346}",2.284244868725803,2024-06-03
NEUTRAL_BEARISH,-0.020117357792640206,"{'equity': 0.06439861249097734, 'volatility': 0.0, 'credit': -0.015999322100810343, 'safe_haven': -0.05409865588994589, 'breadth': -0.3134220936082832}",2.0117357792640207,2024-06-04
NEUTRAL_BEARISH,0.003435798698944559,"{'equity': 0.1444372600445798, 'volatility': 0.0, 'credit': -0.017030931787764825, 'safe_haven': -0.10246171055609654, 'breadth': -0.28341799375690924}",0.3435798698944559,2024-06-05
NEUTRAL_BEARISH,-0.01248024509938156,"{'equity': 0.13181613828719518, 'volatility': 0.0, 'credit': -0.027531336096935366, 'safe_haven': -0.11731335626105843, 'breadth': -0.35512622841354036}",1.248024509938156,2024-06-06
NEUTRAL_BEARISH,-0.00839061573517158,"{'equity': 0.09827894188957667, 'volatility': 0.0, 'credit': 0.012941331141451684, 'safe_haven': 0.03571968284404842, 'breadth': -0.5073446405142101}",0.839061573517158,2024-06-07
NEUTRAL_BEARISH,0.013050619559571625,"{'equity': 0.12634863430891688, 'volatility': 0.0, 'credit': 0.006793183877851217, 'safe_haven': 0.023598413590959766, 'breadth': -0.3606980126276349}",1.3050619559571626,2024-06-10
NEUTRAL_BEARISH,0.03493719576077216,"{'equity': 0.21934154957805152, 'volatility': 0.0, 'credit': 0.004642046730485294, 'safe_haven': -0.028683772748569203, 'breadth': -0.3845819002535755}",3.4937195760772157,2024-06-11
NEUTRAL_BULLISH,0.05589695795740468,"{'equity': 0.282948918354274, 'volatility': 0.0, 'credit': -0.017076696760478516, 'safe_haven': -0.05449156732629079, 'breadth': -0.3154608901555189}",5.589695795740468,2024-06-12
NEUTRAL_BEARISH,0.03158600047112531,"{'equity': 0.2813055754693498, 'volatility': 0.0, 'credit': -0.06685969488431143, 'safe_haven': -0.07223762880186196, 'breadth': -0.42663367646005534}",3.1586000471125306,2024-06-13
NEUTRAL_BEARISH,0.009325755474242456,"{'equity': 0.34256722625511715, 'volatility': 0.0, 'credit': -0.17098545592483028, 'safe_haven': -0.12195534751303971, 'breadth': -0.5808238040312652}",0.9325755474242456,2024-06-14
NEUTRAL_BULLISH,0.07780076129907379,"{'equity': 0.4715984414814437, 'volatility': 0.0, 'credit': -0.10217528633870376, 'safe_haven': -0.09117722290454988, 'breadth': -0.5314705251600826}",7.780076129907379,2024-06-17
NEUTRAL_BULLISH,0.0798965729689833,"{'equity': 0.5336216317848294, 'volatility': 0.0, 'credit': -0.12631747550879702, 'safe_haven': -0.10805322566908221, 'breadth': -0.6539951920358522}",7.989657296898329,2024-06-18
NEUTRAL_BULLISH,0.07258706923482662,"{'equity': 0.5062183150851033, 'volatility': 0.0, 'credit': -0.09841046912153706, 'safe_haven': -0.12068943826616524, 'breadth': -0.6680383148072733}",7.258706923482662,2024-06-20
NEUTRAL_BEARISH,0.0458071216064518,"{'equity': 0.4472893453630322, 'volatility': 0.0, 'credit': -0.12025458878747841, 'safe_haven': -0.14846023494901855, 'breadth': -0.6442419627076101}",4.58071216064518,2024-06-21
NEUTRAL_BEARISH,0.00913533300567565,"{'equity': 0.3780613589080747, 'volatility': 0.0, 'credit': -0.19210610168927778, 'safe_haven': -0.20209955410948444, 'breadth': -0.5444998915787225}",0.913533300567565,2024-06-24
NEUTRAL_BEARISH,-0.0021987887947706314,"{'equity': 0.3389023305564246, 'volatility': 0.0, 'credit': -0.16748593370465858, 'safe_haven': -0.17214280301611568, 'breadth': -0.6149599729617017}",0.21987887947706314,2024-06-25
NEUTRAL_BEARISH,0.010376700705282862,"{'equity': 0.34050819823998824, 'volatility': 0.0, 'credit': -0.13333333575843653, 'safe_haven': -0.11077843341627036, 'breadth': -0.6551773651458515}",1.0376700705282862,2024-06-26
NEUTRAL_BEARISH,0.02018987952651552,"{'equity': 0.3652439747014391, 'volatility': 0.0, 'credit': -0.14160261387027084, 'safe_haven': -0.1491478083649045, 'breadth': -0.5695281759019832}",2.018987952651552,2024-06-27
NEUTRAL_BEARISH,0.03178398693011221,"{'equity': 0.3279809444959684, 'volatility': 0.0, 'credit': -0.08813890968630833, 'safe_haven': -0.08301513983210579, 'breadth': -0.5292929073139918}",3.178398693011221,2024-06-28
NEUTRAL_BEARISH,0.04075743899915643,"{'equity': 0.3718993444801163, 'volatility': 0.0, 'credit': -0.021902459107836503, 'safe_haven': -0.072587401924466, 'breadth': -0.7413872945864708}",4.0757438999156435,2024-07-01
NEUTRAL_BEARISH,0.025746883702713802,"{'equity': 0.3332807000432595, 'volatility': 0.0, 'credit': -0.03031777079895548, 'safe_haven': -0.06861094514948263, 'breadth': -0.7454616538021352}",2.5746883702713803,2024-07-02
NEUTRAL_BEARISH,0.011636656426433106,"{'equity': 0.35644178459159714, 'volatility': 0.0, 'credit': -0.06972918382792237, 'safe_haven': -0.13047103851629827, 'breadth': -0.7960147563759667}",1.1636656426433105,2024-07-03
NEUTRAL_BEARISH,-0.018378703835493712,"{'equity': 0.31815310873574776, 'volatility': 0.0, 'credit': -0.07565798474640673, 'safe_haven': -0.1492150030734546, 'breadth': -0.9221844448270589}",1.8378703835493713,2024-07-05
NEUTRAL_BEARISH,-0.0031803795382696343,"{'equity': 0.30965011815428767, 'volatility': 0.0, 'credit': -0.06238198257633609, 'safe_haven': -0.08995416654511701, 'breadth': -0.8558839939523555}",0.3180379538269634,2024-07-08
NEUTRAL_BEARISH,0.0009683631062223919,"{'equity': 0.31154280216965646, 'volatility': 0.0, 'credit': -0.07207505009532378, 'safe_haven': -0.07707748888806765, 'breadth': -0.8209498430088247}",0.09683631062223919,2024-07-09
NEUTRAL_BEARISH,0.01593736861424705,"{'equity': 0.364913146790223, 'volatility': 0.0, 'credit': -0.07307262843972984, 'safe_haven': -0.09431987121257812, 'breadth': -0.8301972639249833}",1.593736861424705,2024-07-10
