date,ticker,action,price,shares,value,reason,entry_date,entry_price,exit_price,cost,proceeds,pl,pl_pct,hold_days
2024-08-16,AES,SELL,,277,,NEUTRAL_BEARISH_REDUCE,2024-07-24,16.493828261697153,16.07460182762146,4568.7904284901115,4452.664706251145,-116.12572223896677,-2.541716983007773,23.0
2024-08-16,AFL,SELL,,35,,TAKE_PROFIT,2024-08-13,99.78152699071292,103.62954886300223,3492.3534446749522,3627.034210205078,134.68076553012588,3.8564471684698334,3.0
2024-08-19,ADBE,SELL,,8,,TAKE_PROFIT,2024-08-15,540.0819145905685,562.6670968191964,4320.655316724548,4501.336774553572,180.6814578290232,4.18180679976102,4.0
2024-08-19,AFL,BUY,101.62812511552788,44,4471.637505083227,NEW_CANDIDATE,,,,,,,,
2024-08-19,ACN,BUY,324.2207819290045,14,4539.090947006063,NEW_CANDIDATE,,,,,,,,
2024-08-19,A,BUY,137.22317325795484,32,4391.141544254555,NEW_CANDIDATE,,,,,,,,
2024-08-20,MMM,SELL,,36,,NEUTRAL_BEARISH_REDUCE,2024-07-30,122.18299723524892,124.41047628021241,4398.587900468961,4478.7771460876465,80.18924561868516,1.8230679352829502,21.0
2024-08-20,AMD,SELL,,31,,TAKE_PROFIT,2024-08-15,140.25634826989577,152.9096418108259,4347.9467963667685,4740.198896135603,392.25209976883434,9.021547827968089,5.0
2024-08-21,MMM,BUY,122.6903242270104,28,3435.329078356291,NEW_CANDIDATE,,,,,,,,
2024-08-22,A,SELL,,32,,TAKE_PROFIT,2024-08-19,137.22317325795484,144.9958621433803,4391.141544254555,4639.867588588169,248.72604433361448,5.664268432864613,3.0
2024-08-23,MMM,SELL,,28,,TAKE_PROFIT,2024-08-21,122.6903242270104,129.77505885532923,3435.329078356291,3633.7016479492186,198.37256959292745,5.7744852114093,2.0
2024-08-23,ADBE,BUY,555.994474204701,8,4447.955793637608,NEW_CANDIDATE,,,,,,,,
2024-08-23,AMD,BUY,152.46186735147003,29,4421.394153192631,NEW_CANDIDATE,,,,,,,,
2024-08-23,AES,BUY,16.71619791002571,271,4530.089633616967,NEW_CANDIDATE,,,,,,,,
2024-08-26,ABT,SELL,,32,,TAKE_PROFIT,2024-08-08,109.55004116019292,112.78602425711495,3505.6013171261734,3609.1527762276783,103.55145910150486,2.9538857883130425,18.0
2024-08-26,ACN,SELL,,14,,TAKE_PROFIT,2024-08-19,324.2207819290045,335.8226209368025,4539.090947006063,4701.516693115234,162.4257461091711,3.5783761111088865,7.0
2024-08-26,MMM,BUY,127.2058586073021,35,4452.205051255573,NEW_CANDIDATE,,,,,,,,
2024-08-28,AFL,SELL,,44,,TAKE_PROFIT,2024-08-19,101.62812511552788,108.61023875645229,4471.637505083227,4778.850505283901,307.2130002006743,6.870257257021473,9.0
2024-08-29,ADBE,SELL,,8,,TAKE_PROFIT,2024-08-23,555.994474204701,577.176777430943,4447.955793637608,4617.414219447544,169.45842580993667,3.8098046309797273,6.0
2024-08-29,AFL,BUY,105.02317966136152,32,3360.741749163569,NEW_CANDIDATE,,,,,,,,
2024-08-30,MMM,SELL,,35,,TAKE_PROFIT,2024-08-26,127.2058586073021,133.9115172794887,4452.205051255573,4686.9031047821045,234.6980535265311,5.271501443096013,4.0
2024-08-30,ACN,BUY,331.39199282884107,10,3313.9199282884106,NEW_CANDIDATE,,,,,,,,
2024-09-03,AMD,SELL,,29,,STOP_LOSS,2024-08-23,152.46186735147003,144.70213971819197,4421.394153192631,4196.3620518275675,-225.03210136506368,-5.089618648963267,11.0
2024-09-03,AFL,SELL,,32,,TAKE_PROFIT,2024-08-29,105.02317966136152,110.71693812779017,3360.741749163569,3542.9420200892855,182.20027092571672,5.421430283093405,5.0
2024-09-03,ADBE,BUY,568.9631055687688,6,3413.778633412613,NEW_CANDIDATE,,,,,,,,
2024-09-04,AFL,BUY,108.49476638539642,32,3471.8325243326854,NEW_CANDIDATE,,,,,,,,
2024-09-04,ABT,BUY,110.05241955876048,31,3411.625006321575,NEW_CANDIDATE,,,,,,,,
2024-09-06,ABBV,SELL,,24,,BEAR_WEAK_REDUCE,2024-08-15,188.04090789692896,185.20031071472167,4512.981789526295,4444.80745715332,-68.17433237297519,-1.5106272427509864,22.0
2024-09-06,AES,SELL,,271,,BEAR_WEAK_REDUCE,2024-08-23,16.71619791002571,15.078089381217957,4530.089633616967,4086.162222310066,-443.9274113069009,-9.799528203870333,14.0
2024-09-06,ADBE,SELL,,6,,STOP_LOSS,2024-09-03,568.9631055687688,560.4993983677456,3413.778633412613,3362.9963902064737,-50.782243206139356,-1.4875669649198797,3.0
2024-09-09,ABT,SELL,,31,,TAKE_PROFIT,2024-09-04,110.05241955876048,116.1233119419643,3411.625006321575,3599.8226702008933,188.1976638793185,5.516364299434944,5.0
2024-09-09,ABBV,BUY,184.44095244356825,13,2397.7323817663873,NEW_CANDIDATE,,,,,,,,
2024-09-10,ACN,SELL,,10,,TAKE_PROFIT,2024-08-30,331.39199282884107,345.29043927873886,3313.9199282884106,3452.9043927873886,138.984464498978,4.193959646175319,11.0
2024-09-10,ABBV,SELL,,13,,TAKE_PROFIT,2024-09-09,184.44095244356825,194.90267399379186,2397.7323817663873,2533.734761919294,136.00238015290688,5.672125095658723,1.0
2024-09-10,ABT,BUY,112.19863786979708,21,2356.1713952657387,NEW_CANDIDATE,,,,,,,,
2024-09-11,AMD,BUY,145.10038189725844,17,2466.7064922533937,NEW_CANDIDATE,,,,,,,,
2024-09-11,ACN,BUY,348.23264190941126,7,2437.628493365879,NEW_CANDIDATE,,,,,,,,
2024-09-12,ABT,SELL,,21,,TAKE_PROFIT,2024-09-10,112.19863786979708,117.17930548531668,2356.1713952657387,2460.7654151916504,104.59401992591165,4.439151588720272,2.0
2024-09-12,ACN,SELL,,7,,TAKE_PROFIT,2024-09-11,348.23264190941126,350.7566637311663,2437.628493365879,2455.296646118164,17.668152752285096,0.7248090839260292,1.0
2024-09-13,AMD,SELL,,17,,TAKE_PROFIT,2024-09-11,145.10038189725844,148.8621368408203,2466.7064922533937,2530.6563262939453,63.94983404055165,2.592518981945517,2.0
2024-09-13,ADBE,BUY,583.2049561537006,4,2332.819824614802,NEW_CANDIDATE,,,,,,,,
2024-09-13,ACN,BUY,345.77268122092147,7,2420.40876854645,NEW_CANDIDATE,,,,,,,,
2024-09-16,ADBE,SELL,,4,,STOP_LOSS,2024-09-13,583.2049561537006,566.0760432652065,2332.819824614802,2264.304173060826,-68.51565155397611,-2.937031434276734,3.0
2024-09-16,AMD,BUY,154.35600296222196,16,2469.6960473955514,NEW_CANDIDATE,,,,,,,,
2024-09-17,ACN,SELL,,7,,TAKE_PROFIT,2024-09-13,345.77268122092147,353.0488826206752,2420.40876854645,2471.3421783447266,50.93340979827644,2.1043309072485283,4.0
2024-09-17,AOS,BUY,78.82590712988159,31,2443.603121026329,NEW_CANDIDATE,,,,,,,,
2024-09-18,AOS,SELL,,31,,TAKE_PROFIT,2024-09-17,78.82590712988159,82.56766019548688,2443.603121026329,2559.597466060093,115.99434503376415,4.746856968534472,1.0
2024-09-18,AES,BUY,18.134651532472947,139,2520.7165630137397,NEW_CANDIDATE,,,,,,,,
2024-09-19,AMD,SELL,,16,,TAKE_PROFIT,2024-09-16,154.35600296222196,158.22928183419364,2469.6960473955514,2531.6685093470983,61.97246195154685,2.509315347404822,3.0
2024-09-19,AOS,BUY,80.303285791747,43,3453.041289045121,NEW_CANDIDATE,,,,,,,,
2024-09-19,A,BUY,139.4182752548198,25,3485.456881370495,NEW_CANDIDATE,,,,,,,,
2024-09-19,MMM,BUY,129.80938812607846,26,3375.04409127804,NEW_CANDIDATE,,,,,,,,
2024-09-20,AFL,SELL,,32,,BEAR_WEAK_REDUCE,2024-09-04,108.49476638539642,105.56788753509521,3471.8325243326854,3378.1724011230467,-93.66012320963864,-2.697714320987902,16.0
2024-09-23,MMM,SELL,,26,,TAKE_PROFIT,2024-09-19,129.80938812607846,135.57208164760044,3375.04409127804,3524.8741228376116,149.83003155957158,4.439350346467174,4.0
2024-09-24,AES,SELL,,139,,TAKE_PROFIT,2024-09-18,18.134651532472947,19.507362297603063,2520.7165630137397,2711.523359366826,190.80679635308616,7.56954586456796,6.0
2024-09-24,A,SELL,,25,,TAKE_PROFIT,2024-09-19,139.4182752548198,141.75174342564173,3485.456881370495,3543.793585641043,58.336704270548125,1.673717571499835,5.0
2024-09-24,AMD,BUY,155.1811003672184,15,2327.716505508276,NEW_CANDIDATE,,,,,,,,
2024-09-25,AOS,SELL,,43,,TAKE_PROFIT,2024-09-19,80.303285791747,84.51333160400391,3453.041289045121,3634.073258972168,181.0319699270467,5.242681878765138,6.0
2024-09-25,AFL,BUY,108.36208773760676,23,2492.3280179649555,NEW_CANDIDATE,,,,,,,,
2024-09-25,ADBE,BUY,517.2658754625893,4,2069.063501850357,NEW_CANDIDATE,,,,,,,,
2024-09-26,AMD,SELL,,15,,TAKE_PROFIT,2024-09-24,155.1811003672184,162.0750002179827,2327.716505508276,2431.125003269741,103.40849776146479,4.442486768331124,2.0
2024-09-26,AOS,BUY,83.3670905400265,29,2417.6456256607685,NEW_CANDIDATE,,,,,,,,
2024-09-27,AFL,SELL,,23,,TAKE_PROFIT,2024-09-25,108.36208773760676,109.84140069144112,2492.3280179649555,2526.352215903146,34.024197938190355,1.3651573024473684,2.0
2024-09-27,AOS,SELL,,29,,TAKE_PROFIT,2024-09-26,83.3670905400265,86.80874960763114,2417.6456256607685,2517.4537386213033,99.8081129605348,4.128318555092464,1.0
2024-09-27,AMD,BUY,170.73678896726992,14,2390.315045541779,NEW_CANDIDATE,,,,,,,,
2024-09-30,AOS,BUY,88.049455879284,39,3433.928779292076,NEW_CANDIDATE,,,,,,,,
2024-09-30,AES,BUY,18.604680680175438,187,3479.075287192807,NEW_CANDIDATE,,,,,,,,
2024-09-30,AFL,BUY,107.60943201643035,32,3443.501824525771,NEW_CANDIDATE,,,,,,,,
2024-09-30,ACN,BUY,342.78984241301623,10,3427.8984241301623,NEW_CANDIDATE,,,,,,,,
2024-10-01,AMD,SELL,,14,,STOP_LOSS,2024-09-27,170.73678896726992,159.62572043282645,2390.315045541779,2234.7600860595703,-155.5549594822087,-6.507717874777098,4.0
2024-10-01,AFL,SELL,,32,,TAKE_PROFIT,2024-09-30,107.60943201643035,111.98562534877232,3443.501824525771,3583.540011160714,140.03818663494303,4.06673769235562,1.0
2024-10-01,A,BUY,144.81590662171183,30,4344.477198651355,NEW_CANDIDATE,,,,,,,,
2024-10-01,MMM,BUY,135.98090215261303,33,4487.36977103623,NEW_CANDIDATE,,,,,,,,
2024-10-02,ACN,SELL,,10,,TAKE_PROFIT,2024-09-30,342.78984241301623,357.03731427873885,3427.8984241301623,3570.3731427873886,142.47471865722628,4.156328485532053,2.0
2024-10-02,AMD,BUY,157.18317141062144,28,4401.1287994974,NEW_CANDIDATE,,,,,,,,
2024-10-02,AFL,BUY,111.19572972513426,40,4447.829189005371,NEW_CANDIDATE,,,,,,,,
2024-10-03,ADBE,SELL,,4,,STOP_LOSS,2024-09-25,517.2658754625893,498.6717943464007,2069.063501850357,1994.6871773856028,-74.37632446475436,-3.5946854409369187,8.0
2024-10-03,ACN,BUY,350.25062623546916,12,4203.00751482563,NEW_CANDIDATE,,,,,,,,
2024-10-04,AMD,SELL,,28,,TAKE_PROFIT,2024-10-02,157.18317141062144,167.16749954223633,4401.1287994974,4680.689987182617,279.5611876852172,6.352033771816505,2.0
2024-10-04,ACN,SELL,,12,,TAKE_PROFIT,2024-10-03,350.25062623546916,366.9265441894531,4203.00751482563,4403.1185302734375,200.1110154478074,4.761138654688068,1.0
2024-10-04,ABBV,BUY,184.19689836606705,24,4420.72556078561,NEW_CANDIDATE,,,,,,,,
2024-10-07,A,SELL,,30,,STOP_LOSS,2024-10-01,144.81590662171183,142.9313953944615,4344.477198651355,4287.941861833845,-56.53533681751014,-1.301315077336814,6.0
2024-10-07,AMD,BUY,171.98274817965174,26,4471.551452670945,NEW_CANDIDATE,,,,,,,,
2024-10-07,ACN,BUY,362.85469147106954,12,4354.256297652834,NEW_CANDIDATE,,,,,,,,
2024-10-08,A,BUY,145.0709110216571,31,4497.198241671371,NEW_CANDIDATE,,,,,,,,
2024-10-10,AMD,SELL,,26,,STOP_LOSS,2024-10-07,171.98274817965174,165.20999363490515,4471.551452670945,4295.459834507534,-176.0916181634111,-3.9380429818878224,3.0
2024-10-11,AOS,SELL,,39,,STOP_LOSS,2024-09-30,88.049455879284,84.20453600202288,3433.928779292076,3283.9769040788924,-149.95187521318348,-4.36677301280829,11.0
2024-10-11,AMD,BUY,166.4835410871957,27,4495.055609354284,NEW_CANDIDATE,,,,,,,,
2024-10-14,ABT,BUY,111.3067902173346,39,4340.964818476049,NEW_CANDIDATE,,,,,,,,
2024-10-15,AMD,SELL,,27,,STOP_LOSS,2024-10-11,166.4835410871957,158.72213636125838,4495.055609354284,4285.497681753976,-209.55792760030727,-4.661965186019364,4.0
2024-10-16,A,SELL,,31,,STOP_LOSS,2024-10-08,145.0709110216571,138.9125246320452,4497.198241671371,4306.288263593401,-190.90997807796975,-4.245087003481052,8.0
2024-10-16,ADBE,BUY,513.5774327759033,8,4108.619462207226,NEW_CANDIDATE,,,,,,,,
2024-10-17,AFL,SELL,,40,,TAKE_PROFIT,2024-10-02,111.19572972513426,115.25669234139579,4447.829189005371,4610.267693655832,162.43850465046125,3.6520850452619555,15.0
2024-10-17,ACN,SELL,,12,,TAKE_PROFIT,2024-10-07,362.85469147106954,373.6365149361747,4354.256297652834,4483.638179234096,129.38188158126195,2.9713887455592674,10.0
2024-10-17,ADBE,SELL,,8,,STOP_LOSS,2024-10-16,513.5774327759033,496.6892809186663,4108.619462207226,3973.5142473493306,-135.1052148578956,-3.28833604817017,1.0
2024-10-17,AMD,BUY,156.77002823136306,28,4389.5607904781655,NEW_CANDIDATE,,,,,,,,
2024-10-18,ABT,SELL,,39,,TAKE_PROFIT,2024-10-14,111.3067902173346,118.56287493024554,4340.964818476049,4623.9521222795765,282.98730380352754,6.518995560596914,4.0
2024-10-18,ACN,BUY,370.256806346562,12,4443.081676158744,NEW_CANDIDATE,,,,,,,,
2024-10-18,AFL,BUY,112.38371350791591,39,4382.96482680872,NEW_CANDIDATE,,,,,,,,
2024-10-18,ADBE,BUY,489.5036987236615,9,4405.533288512954,NEW_CANDIDATE,,,,,,,,
2024-10-21,ABT,BUY,118.26520708046594,38,4494.077869057705,NEW_CANDIDATE,,,,,,,,
2024-10-22,MMM,SELL,,33,,TAKE_PROFIT,2024-10-01,135.98090215261303,140.0207247052874,4487.36977103623,4620.683915274484,133.3141442382539,2.970874945468753,21.0
2024-10-23,AES,SELL,,187,,NEUTRAL_BEARISH_REDUCE,2024-09-30,18.604680680175438,15.906966819763184,3479.075287192807,2974.6027952957156,-504.47249189709146,-14.500188994304281,23.0
2024-10-23,ADBE,SELL,,9,,STOP_LOSS,2024-10-18,489.5036987236615,485.03069850376676,4405.533288512954,4365.276286533901,-40.2570019790528,-0.9137827214702802,5.0
2024-10-24,ADBE,BUY,491.25266581761133,7,3438.7686607232795,NEW_CANDIDATE,,,,,,,,
2024-10-25,ACN,SELL,,12,,STOP_LOSS,2024-10-18,370.256806346562,359.88318089076455,4443.081676158744,4318.598170689174,-124.48350546956954,-2.801737949980507,7.0
2024-10-25,ABT,SELL,,38,,STOP_LOSS,2024-10-21,118.26520708046594,113.4105475289481,4494.077869057705,4309.6008061000275,-184.47706295767784,-4.10489244585248,4.0
2024-10-28,ACN,BUY,352.7259508788806,12,4232.711410546567,NEW_CANDIDATE,,,,,,,,
2024-10-28,A,BUY,131.3351391433106,34,4465.394730872561,NEW_CANDIDATE,,,,,,,,
2024-10-28,ABT,BUY,111.12093162148211,40,4444.837264859285,NEW_CANDIDATE,,,,,,,,
2024-10-28,AES,BUY,16.12854902117686,284,4580.507922014228,NEW_CANDIDATE,,,,,,,,
2024-10-29,AMD,SELL,,28,,TAKE_PROFIT,2024-10-17,156.77002823136306,164.77429144723075,4389.5607904781655,4613.680160522461,224.11937004429547,5.1057356474127245,12.0
2024-10-30,ABBV,SELL,,24,,NEUTRAL_BEARISH_REDUCE,2024-10-04,184.19689836606705,194.49776664733886,4420.72556078561,4667.946399536133,247.2208387505234,5.592313645151717,26.0
2024-10-30,ACN,SELL,,12,,STOP_LOSS,2024-10-28,352.7259508788806,347.50700814383373,4232.711410546567,4170.084097726005,-62.62731282056211,-1.479602711975941,2.0
2024-10-31,AFL,SELL,,39,,STOP_LOSS,2024-10-18,112.38371350791591,109.09006990705217,4382.96482680872,4254.512726375035,-128.4521004336857,-2.930712554387824,13.0
2024-10-31,ABBV,BUY,197.72384830693042,17,3361.305421217817,NEW_CANDIDATE,,,,,,,,
2024-11-01,A,SELL,,34,,TAKE_PROFIT,2024-10-28,131.3351391433106,133.89207676478796,4465.394730872561,4552.33061000279,86.9358791302293,1.946880049129309,4.0
2024-11-01,MMM,BUY,123.61691030819905,27,3337.6565783213746,NEW_CANDIDATE,,,,,,,,
2024-11-04,ABT,SELL,,40,,TAKE_PROFIT,2024-10-28,111.12093162148211,117.5985883985247,4444.837264859285,4703.943535940988,259.1062710817032,5.829375872322426,7.0
2024-11-04,A,BUY,134.79470943150073,33,4448.225411239524,NEW_CANDIDATE,,,,,,,,
2024-11-04,ACN,BUY,347.4443586182247,13,4516.776662036921,NEW_CANDIDATE,,,,,,,,
2024-11-04,AOS,BUY,72.6490037002009,60,4358.940222012054,NEW_CANDIDATE,,,,,,,,
2024-11-05,ABT,BUY,115.64925859159396,38,4394.67182648057,NEW_CANDIDATE,,,,,,,,
2024-11-06,ADBE,SELL,,7,,TAKE_PROFIT,2024-10-24,491.25266581761133,498.63971557617185,3438.7686607232795,3490.478009033203,51.70934830992337,1.5037169816200224,13.0
2024-11-06,ABBV,SELL,,17,,TAKE_PROFIT,2024-10-31,197.72384830693042,205.2048854282924,3361.305421217817,3488.483052280971,127.17763106315397,3.7835785543426423,6.0
2024-11-06,A,SELL,,33,,TAKE_PROFIT,2024-11-04,134.79470943150073,141.5665397644043,4448.225411239524,4671.695812225342,223.47040098581783,5.023810178799966,2.0
2024-11-06,AOS,SELL,,60,,TAKE_PROFIT,2024-11-04,72.6490037002009,77.8944753919329,4358.940222012054,4673.668523515974,314.7283015039202,7.220294050250682,2.0
2024-11-07,AES,SELL,,284,,STOP_LOSS,2024-10-28,16.12854902117686,14.435172966548375,4580.507922014228,4099.589122499739,-480.91879951448936,-10.499246103323202,10.0
2024-11-07,ACN,SELL,,13,,TAKE_PROFIT,2024-11-04,347.4443586182247,353.2872194562639,4516.776662036921,4592.733852931431,75.95719089450995,1.6816680694647341,3.0
2024-11-07,A,BUY,138.82816203931176,36,4997.813833415224,NEW_CANDIDATE,,,,,,,,
2024-11-07,ADBE,BUY,500.0718920371219,9,4500.647028334098,NEW_CANDIDATE,,,,,,,,
2024-11-07,ABBV,BUY,193.32316329753223,25,4833.079082438306,NEW_CANDIDATE,,,,,,,,
2024-11-07,AOS,BUY,73.52385043009077,66,4852.574128385992,NEW_CANDIDATE,,,,,,,,
2024-11-08,MMM,SELL,,27,,TAKE_PROFIT,2024-11-01,123.61691030819905,131.28045349121095,3337.6565783213746,3544.5722442626957,206.9156659413211,6.199429482507942,7.0
2024-11-08,ADBE,SELL,,9,,STOP_LOSS,2024-11-07,500.0718920371219,495.7128426688058,4500.647028334098,4461.4155840192525,-39.23144431484525,-0.8716845393087105,1.0
2024-11-08,ACN,BUY,357.8672002362624,14,5010.140803307674,NEW_CANDIDATE,,,,,,,,
2024-11-08,AMD,BUY,150.03910681393714,33,4951.290524859925,NEW_CANDIDATE,,,,,,,,
2024-11-11,ABBV,SELL,,25,,STOP_LOSS,2024-11-07,193.32316329753223,185.1533976963588,4833.079082438306,4628.83494240897,-204.24414002933554,-4.225963129208588,4.0
2024-11-11,MMM,BUY,131.45554765886305,37,4863.855263377933,NEW_CANDIDATE,,,,,,,,
2024-11-11,ADBE,BUY,499.3030531379877,10,4993.030531379877,NEW_CANDIDATE,,,,,,,,
2024-11-12,AMD,SELL,,33,,STOP_LOSS,2024-11-08,150.03910681393714,144.3571548461914,4951.290524859925,4763.786109924316,-187.50441493560902,-3.7869806668416737,4.0
2024-11-12,ADBE,SELL,,10,,TAKE_PROFIT,2024-11-11,499.3030531379877,514.4899945940291,4993.030531379877,5144.899945940291,151.86941456041404,3.0416279973846527,1.0
