date,cash,positions_value,total_value,positions_count,daily_return
2021-08-25,39342.75720554732,80303.19379997253,119645.95100551986,4,-0.0015729040558140062
2021-08-26,39342.75720554732,80883.7943572998,120226.55156284713,4,0.004852655292116648
2021-08-27,39342.75720554732,79676.5521697998,119019.30937534713,4,-0.010041394116414692
2021-08-30,39342.75720554732,79312.6646938324,118655.42189937973,4,-0.0030573818473422776
2021-08-31,32365.271954097276,86239.40286254883,118604.6748166461,6,-0.0004276844826919257
2021-09-01,32365.271954097276,86130.94348526001,118496.21543935729,6,-0.0009144612339816449
2021-09-02,32365.271954097276,85957.70842552185,118322.98037961913,6,-0.0014619459287863457
2021-09-03,32365.271954097276,86204.672498703,118569.94445280028,6,0.002087202945605382
2021-09-07,32365.271954097276,86456.36322021484,118821.63517431212,6,0.0021227194013913042
2021-09-08,32365.271954097276,86807.5075931549,119172.77954725218,6,0.0029552225268145715
2021-09-09,38573.191467254714,81031.10488510132,119604.29635235603,4,0.0036209343001247785
2021-09-10,35507.76895033168,84621.21974563599,120128.98869596767,5,0.004386902139918769
2021-09-13,28292.939763352246,91253.20750045776,119546.14726381001,6,-0.004851796710224177
2021-09-14,32954.44373268099,87148.64644241333,120103.09017509432,5,0.004658811045204603
2021-09-15,23740.954953847067,95533.61385917664,119274.56881302371,7,-0.00689841835761873
2021-09-16,19252.079578703302,100298.6355342865,119550.7151129898,8,0.0023152152442402762
2021-09-17,23893.60050504259,96097.61438369751,119991.2148887401,7,0.003684626857597406
2021-09-20,56656.03831263144,64635.81476402283,121291.85307665427,3,0.010839445113712376
2021-09-21,29234.47514295764,91704.0556564331,120938.53079939075,7,-0.0029129926561533015
2021-09-22,52136.95214038272,68116.15814495087,120253.11028533359,5,-0.005667511499656941
2021-09-23,38992.750690064866,80938.87530612946,119931.62599619431,8,-0.0026733968741138314
2021-09-24,51712.09001643293,69457.45755386353,121169.54757029645,5,0.010321894361220663
2021-09-27,43131.186741175436,78394.17096328735,121525.35770446279,7,0.0029364649889438432
2021-09-28,53212.41775029036,70849.81080245972,124062.22855275008,5,0.020875238684396225
2021-09-29,39795.89265667379,84172.06367111208,123967.95632778585,8,-0.0007598785388910345
2021-09-30,44107.828796461734,80023.80598831177,124131.6347847735,7,0.0013203287513658957
2021-10-01,39694.62847741636,84675.43554306032,124370.06402047668,8,0.0019207773756995117
2021-10-04,84710.86443558741,43029.32462310791,127740.18905869532,5,0.02709755812028658
2021-10-05,55513.078255137436,71831.15199661255,127344.23025174998,7,-0.00309971990697
2021-10-06,72745.36311786555,53980.9923286438,126726.35544650935,6,-0.0048520047121031196
2021-10-07,51017.942494798066,75432.23052978516,126450.17302458323,7,-0.0021793605675237693
2021-10-08,55210.98703234613,71518.28735351562,126729.27438586176,6,0.0022072042655432167
2021-10-11,59663.49786341608,68149.82889556885,127813.32675898493,5,0.008554080171109257
2021-10-12,56248.84096182993,71529.35358810425,127778.19454993418,6,-0.0002748712512349316
2021-10-13,56248.84096182993,71244.75822067261,127493.59918250254,6,-0.002227260828297495
2021-10-14,47302.732219698366,79116.9653930664,126419.69761276478,8,-0.008423180274332864
2021-10-15,51569.39656557588,74494.76971435547,126064.16627993135,7,-0.002812309628539511
2021-10-18,47011.46216486988,78760.44157791138,125771.90374278126,8,-0.0023183633047721974
2021-10-19,47011.46216486988,78471.90315246582,125483.3653173357,8,-0.002294140558098401
2021-10-20,50619.16335265762,75161.99868774414,125781.16204040176,7,0.002373196816270795
2021-10-21,46167.582127914175,78923.31021881104,125090.89234672522,8,-0.005487862271894239
