date,ticker,action,price,shares,value,reason,entry_date,entry_price,exit_price,cost,proceeds,pl,pl_pct,hold_days
2025-05-12,TTD,BUY,71.05442285580183,63,4476.428639915515,NEW_CANDIDATE,,,,,,,,
2025-05-12,MCHP,BUY,55.57632875484252,82,4557.2589578970865,NEW_CANDIDATE,,,,,,,,
2025-05-13,PSQ,SELL,,821,,STOP_LOSS,2025-04-29,37.90409322658416,35.26751129150391,31119.260539025596,28954.626770324707,-2164.633768700889,-6.955929322248182,14.0
2025-05-13,APP,SELL,,10,,TAKE_PROFIT,2025-05-09,341.291595089561,366.0042999267578,3412.91595089561,3660.042999267578,247.12704837196816,7.240935666965886,4.0
2025-05-13,PLTR,SELL,,29,,TAKE_PROFIT,2025-05-09,121.65409501288015,128.0394287109375,3527.9687553735243,3713.1434326171875,185.17467724366315,5.248761825388041,4.0
2025-05-13,TTD,SELL,,63,,TAKE_PROFIT,2025-05-12,71.05442285580183,76.29150009155273,4476.428639915515,4806.364505767822,329.93586585230696,7.370515479914674,1.0
2025-05-13,MCHP,SELL,,82,,TAKE_PROFIT,2025-05-12,55.57632875484252,58.85649013519288,4557.2589578970865,4826.232191085816,268.97323318872986,5.902083591774772,1.0
2025-05-14,TTD,BUY,79.02787579717342,57,4504.588920438885,NEW_CANDIDATE,,,,,,,,
2025-05-14,FSLR,BUY,194.07649349667952,23,4463.759350423629,NEW_CANDIDATE,,,,,,,,
2025-05-14,NRG,BUY,158.53240655758162,28,4438.907383612285,NEW_CANDIDATE,,,,,,,,
2025-05-14,MCHP,BUY,60.76044611058925,73,4435.5125660730155,NEW_CANDIDATE,,,,,,,,
2025-05-14,APP,BUY,369.3211440239851,12,4431.853728287821,NEW_CANDIDATE,,,,,,,,
2025-05-15,FSLR,SELL,,23,,STOP_LOSS,2025-05-14,194.07649349667952,181.14786475045338,4463.759350423629,4166.400889260428,-297.35846116320135,-6.66161497113371,1.0
2025-05-16,RWM,SELL,,1214,,STOP_LOSS,2025-04-25,20.301055209150384,19.017919692993164,24645.481023908567,23087.754507293703,-1557.7265166148645,-6.320536065430067,21.0
2025-05-16,FSLR,BUY,190.0459267128751,24,4561.102241109002,NEW_CANDIDATE,,,,,,,,
2025-05-19,FIS,SELL,,19,,TAKE_PROFIT,2025-04-23,79.1421024461387,81.3074471609933,1503.6999464766352,1544.8414960588727,41.14154958223753,2.736021217440191,26.0
2025-05-19,TTD,SELL,,57,,STOP_LOSS,2025-05-14,79.02787579717342,74.25114250183105,4504.588920438885,4232.31512260437,-272.2737978345149,-6.044365038485844,5.0
2025-05-19,FSLR,SELL,,24,,STOP_LOSS,2025-05-16,190.0459267128751,174.9992801121303,4561.102241109002,4199.9827226911275,-361.11951841787413,-7.917373900613776,3.0
2025-05-19,SMCI,BUY,46.548803116919295,97,4515.233902341171,NEW_CANDIDATE,,,,,,,,
2025-05-20,SMCI,SELL,,97,,STOP_LOSS,2025-05-19,46.548803116919295,42.89928722381592,4515.233902341171,4161.230860710144,-354.0030416310274,-7.840192762715461,1.0
2025-05-20,ARM,BUY,133.97791588935246,34,4555.249140237984,NEW_CANDIDATE,,,,,,,,
2025-05-20,COIN,BUY,264.07469626324655,17,4489.269836475191,NEW_CANDIDATE,,,,,,,,
2025-05-20,TSLA,BUY,345.61563193916294,13,4493.003215209118,NEW_CANDIDATE,,,,,,,,
2025-05-21,TTD,BUY,77.5328419368117,58,4496.904832335079,NEW_CANDIDATE,,,,,,,,
2025-05-22,MCHP,SELL,,73,,STOP_LOSS,2025-05-14,60.76044611058925,58.141907283238005,4435.5125660730155,4244.359231676374,-191.15333439664118,-4.309610931073947,8.0
2025-05-23,SH,SELL,,738,,NEUTRAL_BEARISH_REDUCE,2025-05-01,43.66038198976255,41.68626882934571,32221.36190844476,30764.46639605713,-1456.8955123876294,-4.5215205878861315,22.0
2025-05-23,APP,SELL,,12,,STOP_LOSS,2025-05-14,369.3211440239851,346.39928545270647,4431.853728287821,4156.791425432478,-275.06230285534275,-6.206484232538263,9.0
2025-05-23,ARM,SELL,,34,,STOP_LOSS,2025-05-20,133.97791588935246,125.91136114937919,4555.249140237984,4280.986279078892,-274.2628611590917,-6.020809240408816,3.0
2025-05-23,TTD,SELL,,58,,STOP_LOSS,2025-05-21,77.5328419368117,73.02756990705218,4496.904832335079,4235.599054609027,-261.30577772605193,-5.810791810561073,2.0
2025-05-23,PSQ,BUY,36.169522926732654,250,9042.380731683163,INVERSE_ETF_NEUTRAL_BEARISH,,,,,,,,
2025-05-23,RWM,BUY,20.037294337421717,453,9076.894334852037,INVERSE_ETF_NEUTRAL_BEARISH,,,,,,,,
2025-05-27,TTD,BUY,74.71733410885655,60,4483.040046531393,NEW_CANDIDATE,,,,,,,,
2025-05-27,ARM,BUY,129.82629078120556,35,4543.920177342195,NEW_CANDIDATE,,,,,,,,
2025-05-27,GEV,BUY,460.7037105090341,9,4146.333394581307,NEW_CANDIDATE,,,,,,,,
2025-05-28,TSLA,SELL,,13,,TAKE_PROFIT,2025-05-20,345.61563193916294,364.7239249093192,4493.003215209118,4741.41102382115,248.40780861203166,5.528769883163104,8.0
2025-05-28,ARM,SELL,,35,,TAKE_PROFIT,2025-05-27,129.82629078120556,135.52225031171525,4543.920177342195,4743.278760910034,199.35858356783956,4.387369843377119,1.0
2025-05-28,GEV,SELL,,9,,TAKE_PROFIT,2025-05-27,460.7037105090341,485.8596681867327,4146.333394581307,4372.737013680594,226.40361909928652,5.460333204154909,1.0
2025-05-29,COIN,SELL,,17,,STOP_LOSS,2025-05-20,264.07469626324655,248.9978474208287,4489.269836475191,4232.963406154087,-256.306430321104,-5.709312196799165,9.0
2025-05-29,ARM,BUY,134.30264550715742,33,4431.987301736195,NEW_CANDIDATE,,,,,,,,
2025-05-29,STX,BUY,115.92192134448425,38,4405.0330110904015,NEW_CANDIDATE,,,,,,,,
2025-05-29,APP,BUY,392.34467013074715,11,4315.791371438218,NEW_CANDIDATE,,,,,,,,
2025-05-30,ARM,SELL,,33,,STOP_LOSS,2025-05-29,134.30264550715742,129.72634996686662,4431.987301736195,4280.969548906599,-151.01775282959625,-3.407450034219102,1.0
2025-05-30,TSLA,BUY,358.760258231367,12,4305.123098776404,NEW_CANDIDATE,,,,,,,,
2025-06-02,TSLA,SELL,,12,,STOP_LOSS,2025-05-30,358.760258231367,342.61856733049666,4305.123098776404,4111.42280796596,-193.70029081044413,-4.499297380497606,3.0
2025-06-02,HOOD,BUY,67.04483405757802,68,4559.048715915305,NEW_CANDIDATE,,,,,,,,
2025-06-03,STX,SELL,,38,,TAKE_PROFIT,2025-05-29,115.92192134448425,122.56204305376325,4405.0330110904015,4657.357636043003,252.32462495260188,5.728098389213719,5.0
2025-06-03,HOOD,SELL,,68,,TAKE_PROFIT,2025-06-02,67.04483405757802,71.01675156184605,4559.048715915305,4829.139106205532,270.0903902902264,5.924270766121902,1.0
2025-06-03,ZS,BUY,298.88442662899934,17,5081.035252692989,NEW_CANDIDATE,,,,,,,,
2025-06-04,HOOD,BUY,70.44777248456637,69,4860.896301435079,NEW_CANDIDATE,,,,,,,,
2025-06-04,AVGO,BUY,254.0198028447289,19,4826.376254049849,NEW_CANDIDATE,,,,,,,,
2025-06-05,APP,SELL,,11,,TAKE_PROFIT,2025-05-29,392.34467013074715,423.86236463274275,4315.791371438218,4662.4860109601705,346.694639521952,8.033164944356834,7.0
2025-06-06,HOOD,SELL,,69,,TAKE_PROFIT,2025-06-04,70.44777248456637,77.76542936052596,4860.896301435079,5365.814625876291,504.91832444121155,10.387350256621291,2.0
2025-06-06,AVGO,SELL,,19,,STOP_LOSS,2025-06-04,254.0198028447289,248.41234152657643,4826.376254049849,4719.834489004952,-106.54176504489715,-2.2074898316412264,2.0
2025-06-06,DG,BUY,112.37948449476274,44,4944.69731776956,NEW_CANDIDATE,,,,,,,,
