regime,trades_count,avg_return_pct,total_return_pct,avg_hold_days,win_rate_pct,sharpe_ratio
BEAR_STRONG,261,3.2474483398708687,847.5840167062967,2.3793103448275863,62.45210727969349,0.3275249427555636
BEAR_WEAK,206,4.4639006232820355,919.5635283960994,7.024271844660194,64.56310679611651,0.3954197810518178
BULL_STRONG,937,1.2279422956003423,1150.5819309775206,23.021344717182497,35.859124866595515,0.13216685224643854
BULL_WEAK,915,2.2287107832231015,2039.270366649138,20.612021857923498,46.557377049180324,0.19579747800804875
NEUTRAL_BEARISH,458,2.451654443333712,1122.8577350468402,11.170305676855895,58.07860262008734,0.25466207391130247
NEUTRAL_BULLISH,559,2.73218011271371,1527.2886830069638,15.168157423971378,50.089445438282645,0.22265768080705695
