date,total_value,cash,positions_value,num_positions,regime,peak_value,drawdown,exposure_pct,daily_return
2012-03-29,166404.24590291022,51624.77358044623,114779.47232246399,10,BULL_WEAK,179244.33355191292,-7.163455264979934,68.97628825494809,0.002514444293805207
2012-03-30,166144.83967007636,51624.77358044623,114520.06608963013,10,BULL_WEAK,179244.33355191292,-7.3081774035789415,68.92785013187253,-0.0015588919106379606
2012-04-02,167634.15531434058,51624.77358044623,116009.38173389435,10,BULL_WEAK,179244.33355191292,-6.477291642923699,69.20390508506956,0.008963959682537492
2012-04-03,168033.7192171955,51624.77358044623,116408.94563674927,10,BULL_WEAK,179244.33355191292,-6.254375863698137,69.2771344817301,0.0023835470886328647
2012-04-04,166983.5245283985,51624.77358044623,115358.75094795227,10,BULL_WEAK,179244.33355191292,-6.8402770567714715,69.08391188517132,-0.00624990444590201
2012-04-05,166632.10882939337,51624.77358044623,115007.33524894714,10,BULL_WEAK,179244.33355191292,-7.036331064193324,69.01871197387152,-0.0021044932426573792
2012-04-09,164772.13251198767,51624.77358044623,113147.35893154144,10,BULL_WEAK,179244.33355191292,-8.074007558924478,68.66898983862434,-0.011162172347647825
2012-04-10,164313.03846476634,50125.05916426738,114187.97930049896,10,BULL_WEAK,179244.33355191292,-8.330135068298915,69.49416818494552,-0.002786235998905484
2012-04-11,165090.03188059886,50125.05916426738,114964.97271633148,10,BULL_WEAK,179244.33355191292,-7.896652234875068,69.63774336144034,0.004728738650883857
2012-04-12,166944.09624598583,50125.05916426738,116819.03708171844,10,BULL_WEAK,179244.33355191292,-6.862274004530633,69.97494353414571,0.011230625763813062
2012-04-13,165277.11358569225,50125.05916426738,115152.05442142487,10,BULL_WEAK,179244.33355191292,-7.792279783380418,69.67211123379236,-0.009985274698407709
2012-04-16,165359.87656710704,50125.05916426738,115234.81740283966,10,BULL_WEAK,179244.33355191292,-7.746106507062689,69.6872904087314,0.0005007528242673143
2012-04-17,167662.9173295315,50125.05916426738,117537.85816526413,10,BULL_WEAK,179244.33355191292,-6.461245381030234,70.10366993331652,0.013927446066336557
2012-04-18,167397.09593461116,50125.05916426738,117272.03677034378,10,BULL_WEAK,179244.33355191292,-6.609546523751364,70.05619548869157,-0.0015854513279038862
2012-04-19,166784.22915909847,50125.05916426738,116659.16999483109,10,BULL_WEAK,179244.33355191292,-6.9514634833383715,69.94616372483745,-0.0036611553628869142
2012-04-20,167024.58589814266,50125.05916426738,116899.52673387527,10,BULL_WEAK,179244.33355191292,-6.817369013359165,69.98941269949601,0.0014411239015585942
2012-04-23,165760.0007054623,50125.05916426738,115634.94154119492,10,BULL_WEAK,179244.33355191292,-7.522878173744485,69.76046154021547,-0.007571251776379517
2012-04-24,165703.41450808605,50125.05916426738,115578.35534381866,10,BULL_WEAK,179244.33355191292,-7.554447482662063,69.750135014978,-0.0003413742587803359
2012-04-25,166435.2092315968,50125.05916426738,116310.1500673294,10,BULL_WEAK,179244.33355191292,-7.146180895367793,69.8831398742572,0.004416292359956442
2012-04-26,167989.14892868514,46052.75104813095,121936.3978805542,10,BULL_WEAK,179244.33355191292,-6.279241524791656,72.58587751540946,0.009336604341489085
2012-04-27,170987.41187576766,46052.75104813095,124934.66082763672,10,BULL_WEAK,179244.33355191292,-4.606517546482925,73.06658394151789,0.017847956050752734
2012-04-30,171335.3408732843,46052.75104813095,125282.58982515335,10,BULL_WEAK,179244.33355191292,-4.4124087617743335,73.12127736554334,0.002034822293055294
2012-05-01,171758.98786692138,46052.75104813095,125706.23681879044,10,BULL_WEAK,179244.33355191292,-4.17605708178419,73.18757427482481,0.002472618850715813
2012-05-02,171421.0988898706,46052.75104813095,125368.34784173965,10,BULL_WEAK,179244.33355191292,-4.3645645622468425,73.13472416967906,-0.0019672273413288144
2012-05-03,170606.25502256866,46052.75104813095,124553.50397443771,10,BULL_WEAK,179244.33355191292,-4.819164075188176,73.00641114123346,-0.004753463095143462
2012-05-04,168959.66138510223,46052.75104813095,122906.91033697128,10,BULL_WEAK,179244.33355191292,-5.737794865259738,72.74334555917169,-0.009651425952985182
2012-05-07,168949.6889863443,46052.75104813095,122896.93793821335,10,BULL_WEAK,179244.33355191292,-5.743358443510893,72.74173671201416,-5.902236472410394e-05
2012-05-08,168984.95938829894,46052.75104813095,122932.208340168,10,BULL_WEAK,179244.33355191292,-5.723681167663042,72.7474260343434,0.0002087627515994228
2012-05-09,168158.2316613626,46052.75104813095,122105.48061323166,10,BULL_WEAK,179244.33355191292,-6.184910658466947,72.61344235536914,-0.0048923154458774265
2012-05-10,168534.98441080566,46052.75104813095,122482.23336267471,10,BULL_WEAK,179244.33355191292,-5.9747211690826525,72.67466383366617,0.002240465695439564
2012-05-11,168667.29707102294,46052.75104813095,122614.546022892,10,BULL_WEAK,179244.33355191292,-5.900904241319649,72.6960994526764,0.0007850753401725807
2012-05-14,167893.4065928888,46052.75104813095,121840.65554475784,10,BULL_WEAK,179244.33355191292,-6.33265595296304,72.57024442907365,-0.0045882663182079675
2012-05-15,166818.46603540893,46052.75104813095,120765.71498727798,10,BULL_WEAK,179244.33355191292,-6.9323628090620755,72.39349327288757,-0.006402517998139068
2012-05-16,166777.55362562652,46052.75104813095,120724.80257749557,10,BULL_WEAK,179244.33355191292,-6.955187748055513,72.38672108627536,-0.0002452510849352274
2012-05-17,163080.7007270288,46052.75104813095,117027.94967889786,10,NEUTRAL_BULLISH,179244.33355191292,-9.017653447997443,71.76075964671263,-0.0221663696236738
2012-05-18,162031.5795484018,46052.75104813095,115978.82850027084,10,NEUTRAL_BULLISH,179244.33355191292,-9.602955732224562,71.5779163688433,-0.006433141223639138
2012-05-21,164543.52649693008,46052.75104813095,118490.77544879913,10,NEUTRAL_BULLISH,179244.33355191292,-8.201546327111743,72.01181229758672,0.015502823310920899
2012-05-22,165086.85316853042,46052.75104813095,119034.10212039948,10,NEUTRAL_BULLISH,179244.33355191292,-7.898425631001715,72.10392580376005,0.0033020239882270985
2012-05-23,166621.21966366287,46052.75104813095,120568.46861553192,10,NEUTRAL_BULLISH,179244.33355191292,-7.042406104622623,72.36081266174152,0.00929429852034347
2012-05-24,167119.58939270492,46052.75104813095,121066.83834457397,10,NEUTRAL_BULLISH,179244.33355191292,-6.76436678300707,72.44323587947899,0.0029910339754326554
2012-05-25,167031.74080233093,46052.75104813095,120978.98975419998,10,NEUTRAL_BULLISH,179244.33355191292,-6.813377308825763,72.428742688714,-0.0005256630338383861
2012-05-29,168577.9137473535,46052.75104813095,122525.16269922256,10,BULL_WEAK,179244.33355191292,-5.950770991301768,72.681622387883,0.009256761245471035
2012-05-30,167098.01767067428,46052.75104813095,121045.26662254333,10,NEUTRAL_BULLISH,179244.33355191292,-6.776401596941318,72.43967840546489,-0.008778706793685531
2012-05-31,167687.9856625032,46052.75104813095,121635.23461437225,10,NEUTRAL_BULLISH,179244.33355191292,-6.447259815922024,72.53664246356986,0.0035306702021544734
2012-06-01,164623.39880184646,46052.75104813095,118570.64775371552,10,NEUTRAL_BULLISH,179244.33355191292,-8.156985752540924,72.02539166162909,-0.018275530286496866
2012-06-04,163211.14970926757,46052.75104813095,117158.39866113663,10,NEUTRAL_BULLISH,179244.33355191292,-8.944876261877365,71.78333028707539,-0.00857866562625631
2012-06-05,164234.18721584792,46052.75104813095,118181.43616771698,10,NEUTRAL_BULLISH,179244.33355191292,-8.374125998085036,71.95909583209662,0.006268183934754035
2012-06-06,164828.57848553176,46052.75104813095,118775.82743740082,10,NEUTRAL_BULLISH,179244.33355191292,-8.042516480559236,72.0602146355504,0.0036191689425943974
2012-06-07,164552.241083188,46052.75104813095,118499.49003505707,10,NEUTRAL_BULLISH,179244.33355191292,-8.196684479551353,72.01329453492562,-0.0016765138963326098
2012-06-08,165704.03780607696,46052.75104813095,119651.28675794601,10,NEUTRAL_BULLISH,179244.33355191292,-7.554099746151477,72.20782809044981,0.006999580894839763
2012-06-11,164412.0917997789,46052.75104813095,118359.34075164795,10,NEUTRAL_BULLISH,179244.33355191292,-8.274873441306474,71.98943791542169,-0.007796708054936041
2012-06-12,165290.50616840835,46052.75104813095,119237.7551202774,10,NEUTRAL_BULLISH,179244.33355191292,-7.784808092392637,72.13829631496831,0.005342760128003166
2012-06-13,164648.8755870294,46052.75104813095,118596.12453889847,10,NEUTRAL_BULLISH,179244.33355191292,-8.142772312886725,72.02972028570667,-0.0038818356616634464
2012-06-14,165585.1559706163,46052.75104813095,119532.40492248535,10,NEUTRAL_BULLISH,179244.33355191292,-7.62042364778055,72.18787470520415,0.005686527650120343
2012-06-15,165931.77433161254,46052.75104813095,119879.0232834816,10,NEUTRAL_BULLISH,179244.33355191292,-7.427046064161791,72.24597203661844,0.002093293683026465
2012-06-18,166982.76170782562,46052.75104813095,120930.01065969467,10,NEUTRAL_BULLISH,179244.33355191292,-6.84070263260852,72.42065553526375,0.006333852455001621
2012-06-19,168260.32507709975,46052.75104813095,122207.57402896881,10,NEUTRAL_BULLISH,179244.33355191292,-6.1279529774546315,72.63005938742316,0.007650869803611959
2012-06-20,168742.91457943435,46052.75104813095,122690.1635313034,10,NEUTRAL_BULLISH,179244.33355191292,-5.85871740789905,72.70833494673818,0.0028681122665932257
2012-06-21,166978.72717480178,46052.75104813095,120925.97612667084,10,NEUTRAL_BULLISH,179244.33355191292,-6.842953489270975,72.41998916429601,-0.01045488285555296
2012-06-22,167452.54047874923,46052.75104813095,121399.78943061829,10,NEUTRAL_BULLISH,179244.33355191292,-6.578614140540484,72.49802784928467,0.002837566868331809
2012-06-25,164988.46065620895,46052.75104813095,118935.709608078,10,NEUTRAL_BULLISH,179244.33355191292,-7.953318586539959,72.08728970197961,-0.014715093694580239
2012-06-26,166685.89718727584,46052.75104813095,120633.1461391449,10,NEUTRAL_BULLISH,179244.33355191292,-7.006322663472031,72.37153722945769,0.010288213638188326
2012-06-27,167231.3303814363,46052.75104813095,121178.57933330536,10,NEUTRAL_BULLISH,179244.33355191292,-6.702026743287481,72.46164881718654,0.003272221605812531
2012-06-28,167403.4808502626,46052.75104813095,121350.72980213165,10,BULL_WEAK,179244.33355191292,-6.605984394045549,72.48996806146238,0.0010294151725853684
2012-06-29,169595.28541998382,46052.75104813095,123542.53437185287,10,BULL_WEAK,179244.33355191292,-5.38318168319365,72.8455004311668,0.013092945012784574
2012-07-02,170564.405994935,46052.75104813095,124511.65494680405,10,BULL_WEAK,179244.33355191292,-4.842511551119156,72.99978809793498,0.005714313181237607
2012-07-03,170749.14920858855,46052.75104813095,124696.39816045761,10,BULL_WEAK,179244.33355191292,-4.739443738601635,73.02900116247577,0.0010831287605166384
2012-07-05,170509.77642206664,46052.75104813095,124457.0253739357,10,BULL_WEAK,179244.33355191292,-4.87298926373958,72.99113750865783,-0.0014018973894240894
2012-07-06,170024.02176622863,46052.75104813095,123971.27071809769,10,BULL_WEAK,179244.33355191292,-5.143990665129672,72.91397381985804,-0.002848837562461015
2012-07-09,169103.66232351775,46052.75104813095,123050.91127538681,10,BULL_WEAK,179244.33355191292,-5.6574570740660075,72.76655607846865,-0.005413114177338474
2012-07-10,167827.12471060271,46052.75104813095,121774.37366247177,10,BULL_WEAK,179244.33355191292,-6.369634462114549,72.55941128256636,-0.007548846638654405
2012-07-11,168100.99991468902,46052.75104813095,122048.24886655807,10,BULL_WEAK,179244.33355191292,-6.21684011784761,72.60411831488055,0.001631888793653502
2012-07-12,167067.87731890197,46052.75104813095,121015.12627077103,10,BULL_WEAK,179244.33355191292,-6.793216829632376,72.43470630788906,-0.00614584444061228
