ticker,sector,entry_date,exit_date,entry_price,exit_price,shares,pl,pl_pct,hold_days,reason,entry_reason,action,date
PAYC,Industrials,2015-02-10,2015-03-17,29.265955850601195,32.0634511756897,155,433.61177538871834,9.55887222467411,35,TAKE_PROFIT,ML_SIGNAL,SELL,2015-03-17
FSLR,Information Technology,2015-02-26,2015-03-24,58.598540916442865,62.457480457305905,81,312.57410280990644,6.585385029237506,26,TAKE_PROFIT,ML_SIGNAL,SELL,2015-03-24
REGN,Health Care,2015-03-18,2015-04-01,466.2689342346191,438.8574561767578,10,-274.11478057861314,-5.8788986452329866,14,STOP_LOSS,ML_SIGNAL,SELL,2015-04-01
DAL,Industrials,2015-01-02,2015-04-02,43.11682711029053,37.034130123138425,81,-492.69845595932065,-14.107478204722474,90,STOP_LOSS,ML_SIGNAL,SELL,2015-04-02
BLDR,Industrials,2015-03-30,2015-04-13,6.526519980907439,11.558429695129396,736,3703.48554966736,77.09943015484842,14,TAKE_PROFIT,ML_SIGNAL,SELL,2015-04-13
EA,Consumer Discretionary,2015-01-29,2015-04-22,53.19979887390136,58.14910241317749,66,326.65403359222455,9.303237312996963,83,TAKE_PROFIT,ML_SIGNAL,SELL,2015-04-22
ULTA,Consumer Discretionary,2015-03-16,2015-04-23,150.2501061096191,156.8330154876709,31,204.0701907196053,4.381300984405988,38,TAKE_PROFIT,ML_SIGNAL,SELL,2015-04-23
NFLX,Consumer Discretionary,2015-04-23,2015-05-11,79.74824004364012,84.194293510437,48,213.41056640625038,5.575111706996791,18,TAKE_PROFIT,ML_SIGNAL,SELL,2015-05-11
BLDR,Industrials,2015-04-22,2015-05-13,13.103090152740478,12.51746973323822,294,-172.17240333366362,-4.46933061343378,21,STOP_LOSS,ML_SIGNAL,SELL,2015-05-13
NFLX,Consumer Discretionary,2015-05-11,2015-05-26,82.16780196380614,87.90486602783203,46,263.90494694519066,6.982131597670079,15,TAKE_PROFIT,ML_SIGNAL,SELL,2015-05-26
PAYC,Industrials,2015-05-13,2015-05-27,38.303386581420895,34.536668231964114,100,-376.67183494567826,-9.833904220061402,14,STOP_LOSS,ML_SIGNAL,SELL,2015-05-27
PTC,Information Technology,2015-05-27,2015-06-19,40.95090984725952,42.20775,122,153.33449863433816,3.0691385305681695,23,TAKE_PROFIT,ML_SIGNAL,SELL,2015-06-19
NOW,Information Technology,2015-05-27,2015-06-29,77.78770908355712,73.69622664642334,64,-261.85487597656174,-5.25980580394627,33,STOP_LOSS,ML_SIGNAL,SELL,2015-06-29
EXPE,Consumer Discretionary,2015-05-26,2015-07-08,107.01410324096679,99.27447411346435,36,-278.6266485900878,-7.232344983609209,43,STOP_LOSS,ML_SIGNAL,SELL,2015-07-08
TTWO,Consumer Discretionary,2015-05-27,2015-07-13,27.577549236297603,28.821150381088255,181,225.0918072071081,4.509469402574117,47,TAKE_PROFIT,ML_SIGNAL,SELL,2015-07-13
TMUS,Telecommunications,2015-05-27,2015-07-27,37.46532248687745,35.40213109588623,133,-274.4044550018316,-5.5069361586674335,61,STOP_LOSS,ML_SIGNAL,SELL,2015-07-27
TKO,Communication Services,2015-02-10,2015-08-03,11.093837843894958,17.31351403427124,410,2550.0672380542746,56.06424285171091,174,TAKE_PROFIT,ML_SIGNAL,SELL,2015-08-03
GOOG,Communication Services,2015-07-20,2015-08-03,33.45123015975952,31.314643238067625,148,-316.21486441039997,-6.387169953056375,14,STOP_LOSS,ML_SIGNAL,SELL,2015-08-03
GOOGL,Communication Services,2015-07-20,2015-08-03,34.77612398147583,32.97533058929444,142,-255.71266168975762,-5.178246411649035,14,STOP_LOSS,ML_SIGNAL,SELL,2015-08-03
UAL,Industrials,2015-07-13,2015-08-04,55.56550831985473,58.89105076217651,69,229.46242852020305,5.984904202043441,22,TAKE_PROFIT,ML_SIGNAL,SELL,2015-08-04
NFLX,Consumer Discretionary,2015-07-20,2015-08-06,114.88476663970945,126.32354695129396,43,491.8675533981341,9.956742435189616,17,TAKE_PROFIT,ML_SIGNAL,SELL,2015-08-06
AMD,Technology,2015-08-04,2015-08-14,2.202200047731399,1.8381600333452224,1756,-639.2542652621264,-16.530742280257115,10,STOP_LOSS,ML_SIGNAL,SELL,2015-08-14
NXPI,Technology,2015-01-02,2015-08-24,68.26444716644286,70.67840398406982,51,123.11179769897444,3.5361845262457385,234,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2015-08-24
SW,Materials,2015-01-02,2015-08-24,15.67190911388397,21.769971542358398,223,1359.8679215497978,38.910782242043936,234,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2015-08-24
MPC,Energy,2015-01-02,2015-08-24,32.42105290985107,33.36594605255127,107,101.10356626892144,2.914443109937051,234,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2015-08-24
AMCR,Materials,2015-01-02,2015-08-24,7.046915860176086,6.4676965141296385,496,-287.2927956390381,-8.219472994132989,234,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2015-08-24
AVGO,Technology,2015-01-02,2015-08-24,7.620258749008178,8.360020740509032,459,339.55075409889196,9.707832973481882,234,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2015-08-24
FANG,Energy,2015-01-22,2015-08-24,53.41956951141357,48.03133876419067,65,-350.2349985694882,-10.086623303977865,214,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2015-08-24
SWKS,Information Technology,2015-01-22,2015-08-24,62.95156818389892,65.81080941009522,55,157.25826744079632,4.541969816929204,214,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2015-08-24
STZ,Consumer Staples,2015-01-22,2015-08-24,94.71692149353026,102.5400803604126,36,281.63371920776444,8.259515558069225,214,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2015-08-24
HII,Industrials,2015-02-23,2015-08-24,112.88558470153808,88.38035746765136,41,-1004.7143165893553,-21.70802170948301,182,STOP_LOSS,ML_SIGNAL,SELL,2015-08-24
TKO,Communication Services,2015-08-03,2015-08-24,16.832119106292723,16.403631523132326,228,-97.6951689605703,-2.545654414958394,21,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2015-08-24
PAYC,Industrials,2015-08-06,2015-08-24,37.22165560150145,36.76452542495727,104,-47.54153836059504,-1.2281296174416898,18,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2015-08-24
NVDA,Information technology,2015-08-14,2015-08-24,0.5697494304180145,0.5027840280532837,6797,-455.16383987307563,-11.753482985599405,10,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2015-08-24
DHI,Consumer Discretionary,2015-08-24,2015-08-25,27.78317037773132,25.28661586761475,57,-142.30360707664454,-8.985851780679434,1,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2015-08-25
TKO,Communication Services,2015-08-24,2015-08-25,17.666414329528806,16.601056200027465,90,-95.88223165512068,-6.03041516874554,1,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2015-08-25
LEN,Consumer Discretionary,2015-08-24,2015-08-25,46.289418682098386,41.64205878067017,34,-158.01023664855938,-10.039788862644546,1,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2015-08-25
KEYS,Information Technology,2015-08-24,2015-08-25,32.38234847259521,30.319650381088255,49,-101.07220648384077,-6.369822414988187,1,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2015-08-25
ULTA,Consumer Discretionary,2015-08-25,2015-09-21,158.8787212219238,168.52131243896486,9,86.78332095336941,6.069152082091693,27,TAKE_PROFIT,ML_SIGNAL,SELL,2015-09-21
PAYC,Industrials,2015-08-24,2015-09-24,37.300328403472896,35.361068836212155,42,-81.44890182495124,-5.199041537339887,31,STOP_LOSS,ML_SIGNAL,SELL,2015-09-24
BLDR,Industrials,2015-09-10,2015-09-24,16.056040916442868,14.475509771347046,231,-365.10269451713475,-9.843841039774704,14,STOP_LOSS,ML_SIGNAL,SELL,2015-09-24
GNRC,Industrials,2015-09-10,2015-09-24,31.371340152740476,28.181789085388182,118,-376.3670259475707,-10.167085791754635,14,STOP_LOSS,ML_SIGNAL,SELL,2015-09-24
EPAM,Information Technology,2015-09-10,2015-10-05,71.79172122192382,78.37154695129395,51,335.5711121978766,9.16515946042087,25,TAKE_PROFIT,ML_SIGNAL,SELL,2015-10-05
AMD,Technology,2015-08-25,2015-10-09,1.75175,1.9580400381088259,904,186.48619445037866,11.776225951695503,45,TAKE_PROFIT,ML_SIGNAL,SELL,2015-10-09
SHOP,Technology,2015-09-21,2015-10-20,3.5695659847259518,3.1468500952720646,1035,-437.51094558477325,-11.842220910404059,29,STOP_LOSS,ML_SIGNAL,SELL,2015-10-20
PAYC,Industrials,2015-10-07,2015-10-27,37.536335353851314,35.4886609954834,98,-200.67208712005595,-5.455179199207101,20,STOP_LOSS,ML_SIGNAL,SELL,2015-10-27
TYL,Information Technology,2015-10-07,2015-10-28,166.45628327941893,176.54328121948242,22,221.91395468139717,6.059848112270503,21,TAKE_PROFIT,ML_SIGNAL,SELL,2015-10-28
NXPI,Technology,2015-10-19,2015-10-29,83.29334654998779,65.0961774673462,56,-1019.0414686279296,-21.847086035522327,10,STOP_LOSS,ML_SIGNAL,SELL,2015-10-29
NVDA,Information technology,2015-10-19,2015-11-06,0.6777210183739661,0.7659506569504738,6994,617.0780922040949,13.01857787857815,18,TAKE_PROFIT,ML_SIGNAL,SELL,2015-11-06
FCX,Materials,2015-10-07,2015-11-10,10.699794138908386,8.90752357006073,346,-620.1256168212885,-16.750514501305215,34,STOP_LOSS,ML_SIGNAL,SELL,2015-11-10
PAYC,Industrials,2015-10-27,2015-11-10,36.79879358673095,42.31944315719605,127,701.1224954490672,15.002256955662135,14,TAKE_PROFIT,ML_SIGNAL,SELL,2015-11-10
NCLH,Consumer Discretionary,2015-10-19,2015-11-12,60.059999999999995,57.0329101524353,78,-236.1130081100464,-5.040109636304859,24,STOP_LOSS,ML_SIGNAL,SELL,2015-11-12
REGN,Health Care,2015-10-29,2015-11-12,569.2707283935546,549.6212763061524,8,-157.19561669921768,-3.451688468657382,14,STOP_LOSS,ML_SIGNAL,SELL,2015-11-12
WYNN,Consumer Discretionary,2015-10-09,2015-11-13,66.57943711853027,54.81603973388672,56,-658.7502535400386,-17.66821393172995,35,STOP_LOSS,ML_SIGNAL,SELL,2015-11-13
PODD,Health Care,2015-11-10,2015-11-24,37.0970613746643,35.24471878051758,126,-233.3951668624859,-4.993232686111855,14,STOP_LOSS,ML_SIGNAL,SELL,2015-11-24
MELI,Real Estate,2015-11-10,2015-12-01,117.34895169067381,124.50170118713379,40,286.10997985839913,6.0952819717676565,21,TAKE_PROFIT,ML_SIGNAL,SELL,2015-12-01
VRTX,Health Care,2015-11-18,2015-12-03,128.38825450134277,121.93793756103517,36,-232.21140985107377,-5.024070905364745,15,STOP_LOSS,ML_SIGNAL,SELL,2015-12-03
TRMB,Information Technology,2015-11-06,2015-12-08,22.702680305480953,21.928050762176515,208,-161.12294500732332,-3.412062068800861,32,STOP_LOSS,ML_SIGNAL,SELL,2015-12-08
NFLX,Consumer Discretionary,2015-11-24,2015-12-11,125.15502877807616,118.79109365844727,37,-235.46559942626936,-5.084841721312994,17,STOP_LOSS,ML_SIGNAL,SELL,2015-12-11
PODD,Health Care,2015-12-03,2015-12-29,36.93690152740478,39.28067969512939,125,292.9722709655771,6.345356732171176,26,TAKE_PROFIT,ML_SIGNAL,SELL,2015-12-29
NXPI,Technology,2015-12-01,2016-01-07,83.50779418182373,67.77137892150878,56,-881.2392545776365,-18.844247311875616,37,STOP_LOSS,ML_SIGNAL,SELL,2016-01-07
CCEP,Consumer Staples,2015-08-25,2016-01-15,27.739992553710934,25.39294901847839,57,-133.78148150825496,-8.46086577236145,143,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2016-01-15
DHI,Consumer Discretionary,2015-08-25,2016-01-15,26.457173006057737,23.887520833969116,59,-151.60947815322857,-9.712497142080382,143,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2016-01-15
BBY,Consumer Discretionary,2015-08-26,2016-01-15,22.92088726234436,19.079431285858153,115,-441.7674372959136,-16.75963034291937,142,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2016-01-15
TKO,Communication Services,2015-08-26,2016-01-15,16.634291547775266,14.618388333320615,158,-318.51270788383454,-12.118960453859929,142,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2016-01-15
SW,Materials,2015-08-26,2016-01-15,21.813555068969723,17.372843759536742,121,-537.3260684413908,-20.357577182593197,142,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2016-01-15
MSI,Information Technology,2015-09-10,2016-01-15,58.057049190521234,52.819320190429686,63,-329.97692700576727,-9.021693443122302,127,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2016-01-15
APA,Energy,2015-10-07,2016-01-15,35.83999959945678,27.552158878326416,103,-853.6475942764273,-23.124555841948112,100,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2016-01-15
KLAC,Technology,2015-10-22,2016-01-15,53.29339823913573,54.08111484146118,88,69.31906100463948,1.4780753871067525,85,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2016-01-15
MSFT,Information technology,2015-10-29,2016-01-15,47.08392882919311,44.686218452453616,99,-237.37332729721038,-5.092417808712818,78,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2016-01-15
VTRS,Health Care,2015-11-18,2016-01-15,41.93265309143066,41.06410033035278,111,-96.40935647964488,-2.0713040960801474,58,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2016-01-15
HII,Industrials,2015-11-18,2016-01-15,109.09180142211913,102.56393648529053,42,-274.17032734680106,-5.983827246164647,58,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2016-01-15
PSX,Energy,2016-01-15,2016-01-25,54.934300655364986,52.71538599014282,27,-59.91069596099851,-4.039215278524646,10,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2016-01-25
NFLX,Consumer Discretionary,2016-01-15,2016-01-25,107.16705755615234,99.02088274383546,13,-105.90027256011945,-7.601379563909859,10,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2016-01-25
SMCI,Information Technology,2016-01-15,2016-01-29,2.4474449331760404,2.9750219256877903,608,320.76681144714416,21.55623545846711,14,TAKE_PROFIT,ML_SIGNAL,SELL,2016-01-29
LULU,Consumer Discretionary,2016-01-15,2016-02-03,56.68663106918334,62.95698045730591,26,163.02908409118663,11.061425365832552,19,TAKE_PROFIT,ML_SIGNAL,SELL,2016-02-03
ISRG,Health Care,2016-01-15,2016-02-05,61.81397237396239,59.52263976287842,24,-54.99198266601525,-3.706819871115638,21,STOP_LOSS,ML_SIGNAL,SELL,2016-02-05
CTRA,Energy,2016-01-22,2016-02-11,13.686953042030334,14.568157090187073,181,159.49793271636963,6.438277719304717,20,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2016-02-11
ABBV,Health Care,2016-01-22,2016-02-11,38.94910077285766,34.75502418136597,63,-264.22682526397693,-10.768096074799267,20,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2016-02-11
HAS,Consumer Discretionary,2016-01-22,2016-02-11,52.06934368133545,50.56059484863281,47,-70.9111951370237,-2.8975760515365425,20,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2016-02-11
JCI,Industrials,2016-01-26,2016-02-11,25.492504238128657,24.771085390090942,97,-69.9776282596581,-2.8299253823745563,16,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2016-02-11
EQT,Energy,2016-01-26,2016-02-11,28.200997684478757,28.569725498199464,88,32.44804760742227,1.3074991808663838,16,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2016-02-11
META,Technology,2016-02-03,2016-02-11,114.021698928833,101.18431315612791,21,-269.5851012268067,-11.25872171113463,8,BEAR_STRONG_WEAK_EXIT,ML_SIGNAL,SELL,2016-02-11
SMCI,Information Technology,2016-02-01,2016-02-24,2.9809779255390167,3.2337629885673524,836,211.32831269168855,8.479937434713722,23,TAKE_PROFIT,ML_SIGNAL,SELL,2016-02-24
FCX,Materials,2016-02-11,2016-02-25,4.521695713996887,6.4518384790420535,329,635.0169696998598,42.6862594727553,14,TAKE_PROFIT,ML_SIGNAL,SELL,2016-02-25
TRMB,Information Technology,2016-02-11,2016-02-26,21.401379159927366,23.546429695129394,69,148.00848692893987,10.0229546851751,15,TAKE_PROFIT,ML_SIGNAL,SELL,2016-02-26
AKAM,Information Technology,2016-02-12,2016-02-26,49.18913938903808,55.18476167678833,50,299.7811143875124,12.188914793427728,14,TAKE_PROFIT,ML_SIGNAL,SELL,2016-02-26
ANET,Information Technology,2016-02-26,2016-03-11,4.232978979110717,3.921699460744858,835,-259.9183978354922,-7.353675033634444,14,STOP_LOSS,ML_SIGNAL,SELL,2016-03-11
GNRC,Industrials,2016-02-25,2016-03-15,34.654618930816646,36.36360152435303,101,172.60724194717477,4.9314713197341495,19,TAKE_PROFIT,ML_SIGNAL,SELL,2016-03-15
FCX,Materials,2016-02-25,2016-03-16,6.53739223909378,9.260924812316896,538,1465.260524394036,41.66084080034724,20,TAKE_PROFIT,ML_SIGNAL,SELL,2016-03-16
XYZ,Financials,2016-03-07,2016-03-29,12.022010229110716,13.726259771347046,383,652.7275746765145,14.176077958323246,22,TAKE_PROFIT,ML_SIGNAL,SELL,2016-03-29
BLDR,Industrials,2016-03-07,2016-03-31,9.799789961814879,11.258730457305909,470,685.7020328807839,14.887466988331658,24,TAKE_PROFIT,ML_SIGNAL,SELL,2016-03-31
TSLA,Industrials,2016-03-16,2016-04-01,14.570555755615235,15.823493247985839,319,399.68706006622233,8.599105712819107,16,TAKE_PROFIT,ML_SIGNAL,SELL,2016-04-01
XYZ,Financials,2016-03-29,2016-04-12,13.4133996181488,15.464519542694092,353,724.0453333644873,15.291573970330777,14,TAKE_PROFIT,ML_SIGNAL,SELL,2016-04-12
BLDR,Industrials,2016-03-31,2016-04-14,10.650640343666076,11.878110342979431,450,552.3614996910092,11.524846954796747,14,TAKE_PROFIT,ML_SIGNAL,SELL,2016-04-14
FCX,Materials,2016-03-16,2016-04-20,8.416891988754271,11.20010098171234,553,1539.1145731058132,33.06694438608325,35,TAKE_PROFIT,ML_SIGNAL,SELL,2016-04-20
XYZ,Financials,2016-04-12,2016-04-26,15.375359656333922,14.165820304870604,316,-382.2144350624094,-7.866738590176964,14,STOP_LOSS,ML_SIGNAL,SELL,2016-04-26
TSLA,Industrials,2016-04-18,2016-05-02,16.984300172805785,16.103880838394165,288,-253.56076831054634,-5.183724530618532,14,STOP_LOSS,ML_SIGNAL,SELL,2016-05-02
AMD,Technology,2016-04-26,2016-05-20,3.453450047731399,3.866129885673523,1420,586.0053698778156,11.949784483294222,24,TAKE_PROFIT,ML_SIGNAL,SELL,2016-05-20
NDSN,Industrials,2016-02-25,2016-05-25,63.763311275482174,79.7338917388916,55,878.381925487518,25.04666107192948,90,TAKE_PROFIT,ML_SIGNAL,SELL,2016-05-25
SHOP,Technology,2016-05-25,2016-06-06,2.708706089735031,2.997,1843,531.3256766183376,10.643233363615694,12,TAKE_PROFIT,ML_SIGNAL,SELL,2016-06-06
GPN,Financials,2016-04-20,2016-06-24,73.13176689910888,66.96333462524414,67,-413.28496234893737,-8.43468240330441,65,STOP_LOSS,ML_SIGNAL,SELL,2016-06-24
ANET,Information Technology,2016-05-25,2016-06-24,4.5245199809074395,4.161459470272065,1103,-400.45574323081837,-8.024287928165128,30,STOP_LOSS,ML_SIGNAL,SELL,2016-06-24
DHR,Health Care,2016-07-12,2016-10-17,67.90340686035155,64.30009934234619,76,-273.85137136840785,-5.3065194879188295,97,STOP_LOSS,ML_SIGNAL,SELL,2016-10-17
TKO,Communication Services,2016-07-12,2016-11-08,18.085442558288573,15.096285392761228,286,-854.8989493408208,-16.52797356710197,119,STOP_LOSS,ML_SIGNAL,SELL,2016-11-08
AMD,Technology,2016-11-21,2016-12-08,8.718710038185119,10.329660152435302,629,1013.2876218633655,18.4769318763297,17,TAKE_PROFIT,ML_SIGNAL,SELL,2016-12-08
NVDA,Information technology,2016-11-21,2016-12-12,2.2981695156097404,2.2042549681663517,2388,-224.2679392948121,-4.086493481246602,21,STOP_LOSS,ML_SIGNAL,SELL,2016-12-12
AMAT,Technology,2016-05-25,2016-12-15,21.178162315368652,29.9446709690094,235,2060.1295336055764,41.394095120703824,204,TAKE_PROFIT,ML_SIGNAL,SELL,2016-12-15
AMD,Technology,2016-12-12,2016-12-27,10.350340152740477,12.057929695129395,530,905.0224574661261,16.49790748120288,15,TAKE_PROFIT,ML_SIGNAL,SELL,2016-12-27
MU,Technology,2016-12-27,2017-01-13,22.726574644088743,21.628048559188844,245,-269.13889080047466,-4.833663242716724,17,STOP_LOSS,ML_SIGNAL,SELL,2017-01-13
ON,Technology,2016-12-16,2017-01-25,13.043029732704161,13.886099618911741,421,354.9324220933913,6.463758064536666,40,TAKE_PROFIT,ML_SIGNAL,SELL,2017-01-25
DPZ,Consumer Discretionary,2016-02-26,2017-01-30,119.58866169738766,157.8859013671875,29,1110.6199504241954,32.0241393508599,339,TAKE_PROFIT,ML_SIGNAL,SELL,2017-01-30
URI,Industrials,2017-01-30,2017-02-23,124.34446560668944,116.97497183990478,45,-331.62721950530977,-5.92667613377736,24,STOP_LOSS,ML_SIGNAL,SELL,2017-02-23
INCY,Health Care,2017-01-13,2017-02-24,117.66755305480955,131.07879670715332,47,630.328451660157,11.397571636504424,42,TAKE_PROFIT,ML_SIGNAL,SELL,2017-02-24
SHOP,Technology,2017-02-23,2017-03-06,6.365359206199646,5.926068160057068,895,-393.16548629760655,-6.901276611612467,11,STOP_LOSS,ML_SIGNAL,SELL,2017-03-06
WYNN,Consumer Discretionary,2016-02-25,2017-03-13,70.80394854736328,94.5069609375,49,1161.4476071166991,33.47696403440118,382,TAKE_PROFIT,ML_SIGNAL,SELL,2017-03-13
XYZ,Financials,2017-02-24,2017-03-21,17.1671496181488,16.493490228652956,332,-223.65491731262046,-3.9241190557555585,25,STOP_LOSS,ML_SIGNAL,SELL,2017-03-21
BLDR,Industrials,2017-03-06,2017-03-21,15.165149618148801,14.45553026676178,377,-267.5264954729073,-4.679276955749842,15,STOP_LOSS,ML_SIGNAL,SELL,2017-03-21
TTD,Technology,2017-03-13,2017-03-23,4.583578996181488,3.698297902822495,1241,-1098.6338368585093,-19.31418863068591,10,STOP_LOSS,ML_SIGNAL,SELL,2017-03-23
MOH,Health Care,2017-05-03,2017-05-17,59.809749999999994,66.45347664642334,94,624.5103047637949,11.108099676763992,14,TAKE_PROFIT,ML_SIGNAL,SELL,2017-05-17
CSGP,Real Estate,2017-05-03,2017-05-24,24.501476282119754,25.774199237823485,231,293.99900276756216,5.19447457389544,21,TAKE_PROFIT,ML_SIGNAL,SELL,2017-05-24
ALGN,Health Care,2017-05-03,2017-05-25,134.25411511230467,141.2486093902588,42,293.7687596740725,5.209891906928257,22,TAKE_PROFIT,ML_SIGNAL,SELL,2017-05-25
SHOP,Technology,2017-05-25,2017-06-08,9.090081328392028,9.874115824699402,621,486.8854222068794,8.625164814076141,14,TAKE_PROFIT,ML_SIGNAL,SELL,2017-06-08
ADSK,Technology,2017-05-24,2017-06-09,113.08297122192381,105.84404695129396,49,-354.70728926086304,-6.401427370018043,16,STOP_LOSS,ML_SIGNAL,SELL,2017-06-09
TTD,Technology,2017-05-24,2017-06-12,5.353348049640655,4.999995114326477,1054,-372.4339938211424,-6.600597084994236,19,STOP_LOSS,ML_SIGNAL,SELL,2017-06-12
NVDA,Information technology,2017-06-08,2017-07-03,3.6847819461822504,3.4359903302192687,1538,-382.64150535106637,-6.751868077858757,25,STOP_LOSS,ML_SIGNAL,SELL,2017-07-03
TSLA,Industrials,2017-06-12,2017-07-05,23.84515426445007,21.784193756103512,236,-486.386679969788,-8.643099916611465,23,STOP_LOSS,ML_SIGNAL,SELL,2017-07-05
XYZ,Financials,2017-07-17,2017-08-03,26.356329923629755,25.194779314041135,212,-246.2487292327869,-4.407103010754278,17,STOP_LOSS,ML_SIGNAL,SELL,2017-08-03
ODFL,Industrials,2017-06-12,2017-09-19,30.244346441268917,32.96879873657227,186,506.74812692642354,9.008137440145811,99,TAKE_PROFIT,ML_SIGNAL,SELL,2017-09-19
UAL,Industrials,2017-10-09,2017-10-23,65.31524999999999,59.04089847564696,87,-545.8685826187138,-9.606258146991756,14,STOP_LOSS,ML_SIGNAL,SELL,2017-10-23
MSI,Information Technology,2016-02-25,2017-11-03,62.592318759918214,84.09316793060303,56,1204.0475535583496,34.35061936777642,617,TAKE_PROFIT,ML_SIGNAL,SELL,2017-11-03
ALGN,Health Care,2017-11-03,2017-11-17,233.7034712219238,253.63610939025878,24,478.38331604004,8.529029570727706,14,TAKE_PROFIT,ML_SIGNAL,SELL,2017-11-17
TEAM,Technology,2017-10-23,2017-11-29,50.22016816711425,46.5434101524353,113,-415.4736556587213,-7.321277783148897,37,STOP_LOSS,ML_SIGNAL,SELL,2017-11-29
XYZ,Financials,2017-11-21,2017-12-05,45.255209083557126,37.562398475646965,128,-984.6797578125006,-16.998729568802812,14,STOP_LOSS,ML_SIGNAL,SELL,2017-12-05
DXCM,Health Care,2017-11-30,2017-12-15,14.859845267295835,14.245740228652954,388,-238.27275499343796,-4.1326475989250655,15,STOP_LOSS,ML_SIGNAL,SELL,2017-12-15
DVA,Health Care,2017-12-08,2017-12-22,67.20713938903808,71.90802335357667,86,404.2760209503185,6.994619927693773,14,TAKE_PROFIT,ML_SIGNAL,SELL,2017-12-22
