date,cash,position_value,total_value,num_positions,drawdown
2017-11-09,46931.20528624121,81084.37413311005,128015.57941935126,15,-0.002218913813303406
2017-11-10,46931.20528624121,81392.2124671936,128323.41775343481,15,0.0
2017-11-13,46931.20528624121,81005.14521980286,127936.35050604407,15,-0.00301634147661553
2017-11-14,46931.20528624121,80691.6111087799,127622.81639502112,15,-0.005459653200321213
2017-11-15,46931.20528624121,80594.8553199768,127526.06060621802,15,-0.006213652668984139
2017-11-16,46931.20528624121,81346.74931621552,128277.95460245672,15,-0.0003542856929313003
2017-11-17,46931.20528624121,81723.05944538116,128654.26473162237,15,0.0
2017-11-20,53018.47191160742,75727.97758865356,128746.44950026099,14,0.0
2017-11-21,53018.47191160742,76284.00100326538,129302.47291487281,14,0.0
2017-11-22,47225.805148912106,82345.6156578064,129571.4208067185,15,0.0
2017-11-24,47225.805148912106,82449.1348438263,129674.9399927384,15,0.0
2017-11-27,47225.805148912106,80721.64782428741,127947.45297319951,15,-0.013321672018013783
2017-11-28,47225.805148912106,81526.71607589722,128752.52122480932,15,-0.007113315556426949
2017-11-29,47225.805148912106,80442.50432395935,127668.30947287145,15,-0.015474312307214575
2017-11-30,52485.2104961373,75693.44802093506,128178.65851707236,14,-0.011538709605339528
2017-12-01,46719.59053242651,82021.11912727356,128740.70965970008,15,-0.007204401506494857
2017-12-04,46719.59053242651,81894.16487693787,128613.75540936438,15,-0.00818342066272352
2017-12-05,46719.59053242651,81533.70776367188,128253.2982960984,15,-0.010963118214819371
2017-12-06,51527.57753730932,76401.19062614441,127928.76816345373,14,-0.01346576161425212
2017-12-07,51527.57753730932,77237.18602180481,128764.76355911413,14,-0.007018907690840124
2017-12-08,51527.57753730932,78343.97101783752,129871.54855514684,14,0.0
2017-12-11,45747.76354985205,84699.43811225891,130447.20166211095,15,0.0
2017-12-12,45747.76354985205,84692.15672111511,130439.92027096715,15,-5.581868411910705e-05
2017-12-13,45747.76354985205,85165.24596786499,130913.00951771703,15,0.0
2017-12-14,45747.76354985205,84480.55346298218,130228.31701283422,15,-0.005230133410004222
2017-12-15,45747.76354985205,83838.7699766159,129586.53352646795,15,-0.010132499406558724
2017-12-18,45493.87203847662,85486.6690158844,130980.54105436102,15,0.0
2017-12-19,45493.87203847662,85268.3241519928,130762.19619046942,15,-0.001667002305334665
2017-12-20,45493.87203847662,85042.56678581238,130536.438824289,15,-0.0033905970039298065
2017-12-21,45493.87203847662,85602.76065444946,131096.6326929261,15,0.0
2017-12-22,45493.87203847662,85895.12913322449,131389.00117170112,15,0.0
2017-12-26,45785.35517292181,86103.79070854187,131889.1458814637,15,0.0
2017-12-27,45785.35517292181,85851.85447311401,131637.20964603583,15,-0.0019102120477320092
2017-12-28,45785.35517292181,85873.1473312378,131658.5025041596,15,-0.0017487669342507498
2017-12-29,45785.35517292181,85723.49943351746,131508.85460643927,15,-0.0028834160118544065
2018-01-02,45785.35517292181,87215.16785812378,133000.5230310456,15,0.0
2018-01-03,45785.35517292181,87511.80453491211,133297.15970783393,15,0.0
2018-01-04,45785.35517292181,87604.68233299255,133390.03750591437,15,0.0
2018-01-05,51356.53820164648,81919.03799629211,133275.5761979386,14,-0.00085809487811793
2018-01-08,45378.659972844755,89172.23715782166,134550.89713066642,15,0.0
2018-01-09,46784.688200566925,87555.00357818604,134339.69177875295,15,-0.001569706010271759
2018-01-10,46784.688200566925,88086.26686668396,134870.95506725088,15,0.0
2018-01-11,46784.688200566925,90117.06406593323,136901.75226650015,15,0.0
2018-01-12,46784.688200566925,91363.56681442261,138148.25501498953,15,0.0
2018-01-16,46784.688200566925,90881.87841796875,137666.56661853567,15,-0.003486749770394079
2018-01-17,46784.688200566925,91390.42269515991,138175.11089572683,15,0.0
2018-01-18,46784.688200566925,90942.35519599915,137727.04339656606,15,-0.003242751145674119
2018-01-19,46784.688200566925,91389.00915527344,138173.69735584036,15,-1.0230061530700203e-05
2018-01-22,46784.688200566925,92396.46040153503,139181.14860210195,15,0.0
2018-01-23,54503.857610814724,86061.11854934692,140564.97616016166,14,0.0
2018-01-24,54503.857610814724,86089.2975769043,140593.15518771904,14,0.0
2018-01-25,48196.156446035064,92283.27219963074,140479.42864566582,15,-0.0008089052550344533
2018-01-26,48196.156446035064,92974.67308425903,141170.8295302941,15,0.0
2018-01-29,48196.156446035064,91922.52400779724,140118.68045383232,15,-0.007453020428954902
2018-01-30,47179.25447445504,91320.1108288765,138499.36530333152,15,-0.018923627748389172
2018-01-31,47179.25447445504,91038.4839425087,138217.73841696372,15,-0.020918564572836768
2018-02-01,47179.25447445504,90439.07801055908,137618.3324850141,15,-0.02516452624880034
2018-02-02,47179.25447445504,88528.3591094017,135707.61358385673,15,-0.038699325948672855
2018-02-05,47179.25447445504,84767.83088111877,131947.0853555738,15,-0.0653374652922966
2018-02-06,59698.4078022596,72796.70875453949,132495.1165567991,13,-0.06145542250025014
2018-02-07,59698.4078022596,72638.27436637878,132336.6821686384,13,-0.06257771092688794
2018-02-08,65526.37374616829,64532.85106897354,130059.22481514183,12,-0.07871034513378573
2018-02-09,70847.53339599195,59835.25037384033,130682.78376983228,11,-0.07429329271038376
2018-02-12,70847.53339599195,61176.418535232544,132023.9519312245,11,-0.06479297195818184
2018-02-13,66228.28879547087,66086.60244560242,132314.8912410733,12,-0.06273206949825573
2018-02-14,66228.28879547087,68145.17910957336,134373.46790504424,12,-0.04814990212826664
2018-02-15,66228.28879547087,69044.53133964539,135272.82013511626,12,-0.04177923594273553
2018-02-16,66228.28879547087,69046.72832107544,135275.0171165463,12,-0.04176367336909788
2018-02-20,66228.28879547087,69240.58513069153,135468.8739261624,12,-0.04039046609772962
2018-02-21,66228.28879547087,67723.9498500824,133952.23864555327,12,-0.05113372860922229
2018-02-22,66228.28879547087,67680.16093635559,133908.44973182646,12,-0.051443912475623736
2018-02-23,66228.28879547087,69685.24247741699,135913.53127288786,12,-0.037240684034360476
2018-02-26,66228.28879547087,70224.81894302368,136453.10773849455,12,-0.03341853134600427
2018-02-27,47925.138738342444,87349.04707860947,135274.1858169519,15,-0.04176956197651887
2018-02-28,47925.138738342444,86636.10101270676,134561.2397510492,15,-0.04681979840478692
2018-03-01,53254.709870588464,81876.45444393158,135131.16431452005,14,-0.04278267143339268
2018-03-02,53254.709870588464,82711.92554664612,135966.6354172346,14,-0.03686451464778526
2018-03-05,47142.82431328409,90191.7203116417,137334.54462492577,15,-0.02717477058208481
2018-03-06,47142.82431328409,91152.12755966187,138294.95187294594,15,-0.020371614071524838
2018-03-07,47142.82431328409,90966.48981428146,138109.31412756554,15,-0.02168660064487047
2018-03-08,47142.82431328409,90946.60331726074,138089.42763054481,15,-0.021827468960845434
2018-03-09,47142.82431328409,92075.46437978745,139218.28869307152,15,-0.013831050251097338
2018-03-12,47142.82431328409,92682.83236217499,139825.65667545906,15,-0.009528688464258035
2018-03-13,47142.82431328409,92283.02894973755,139425.85326302162,15,-0.012360742464136562
2018-03-14,47142.82431328409,92297.07289361954,139439.8972069036,15,-0.012261260553257977
2018-03-15,47142.82431328409,91651.53862047195,138794.36293375603,15,-0.016833977702370263
2018-03-16,47142.82431328409,91808.96653604507,138951.79084932915,15,-0.015718818741436782
2018-03-19,47142.82431328409,90529.05600690842,137671.8803201925,15,-0.024785213926583723
2018-03-20,52825.016374806095,85072.00490570068,137897.02128050677,14,-0.023190401732992635
2018-03-21,52825.016374806095,85624.95856666565,138449.97494147174,14,-0.019273490124519677
2018-03-22,52825.016374806095,83716.75190162659,136541.76827643267,14,-0.032790494107481874
2018-03-23,52825.016374806095,81907.22129058838,134732.23766539447,14,-0.045608514778316685
2018-03-26,58682.203586994816,77804.42729377747,136486.63088077228,13,-0.03318106626636092
2018-03-27,58682.203586994816,76700.2082824707,135382.41186946552,13,-0.04100293013852727
2018-03-28,58682.203586994816,76194.84420776367,134877.0477947585,13,-0.04458273537441408
2018-03-29,58682.203586994816,77429.97731590271,136112.18090289753,13,-0.035833526261960805
2018-04-02,58682.203586994816,75998.81918907166,134681.02277606647,13,-0.04597130140710111
2018-04-03,58682.203586994816,77203.09574508667,135885.2993320815,13,-0.03744066827260793
2018-04-04,65544.13503394001,70853.87122535706,136398.00625929708,12,-0.03380884908643838
2018-04-05,65544.13503394001,71063.86329078674,136607.99832472677,12,-0.0323213458527436
2018-04-06,65544.13503394001,69484.25268554688,135028.3877194869,12,-0.043510701405130546
2018-04-09,65544.13503394001,69532.19145011902,135076.32648405904,12,-0.043171121587319415
2018-04-10,65544.13503394001,71581.17160606384,137125.30664000387,12,-0.02865693219874513
2018-04-11,65544.13503394001,71090.85256195068,136634.9875958907,12,-0.03213016420952637
2018-04-12,65544.13503394001,71518.08389663696,137062.218930577,12,-0.029103821330421883
2018-04-13,65544.13503394001,71619.63130187988,137163.7663358199,12,-0.028384498467612405
2018-04-16,65544.13503394001,72355.49583816528,137899.6308721053,12,-0.023171916387208252
2018-04-17,65544.13503394001,73232.17512893677,138776.3101628768,12,-0.01696185660581867
2018-04-18,65544.13503394001,73489.80710220337,139033.9421361434,12,-0.01513689054077677
2018-04-19,65544.13503394001,72316.89630508423,137861.03133902425,12,-0.02344534067188154
2018-04-20,65544.13503394001,71769.15021514893,137313.28524908895,12,-0.02732536384492495
2018-04-23,65544.13503394001,71256.44276809692,136800.57780203695,12,-0.030957186713416202
2018-04-24,65710.71742523448,70446.91184234619,136157.6292675807,12,-0.035511587481588246
2018-04-25,65710.71742523448,70258.30377006531,135969.0211952998,12,-0.03684761471121085
2018-04-26,65710.71742523448,71056.13809633255,136766.85552156705,12,-0.03119606241161886
2018-04-27,65710.71742523448,71068.6273651123,136779.3447903468,12,-0.031107593222755206
2018-04-30,65710.71742523448,70068.04408502579,135778.7615102603,12,-0.038195341332018816
2018-05-01,65710.71742523448,68904.8431391716,134615.5605644061,12,-0.046435010601685985
2018-05-02,65710.71742523448,68981.5639667511,134692.2813919856,12,-0.045891549690995265
2018-05-03,65710.71742523448,68938.19473695755,134648.91216219205,12,-0.046198760677413964
2018-05-04,68485.36131309145,66663.55458450317,135148.91589759462,12,-0.04265692602880993
2018-05-07,68485.36131309145,67012.7109823227,135498.07229541414,12,-0.040183636051119506
2018-05-08,68485.36131309145,67353.0502204895,135838.41153358095,12,-0.03777280344994269
2018-05-09,68485.36131309145,67969.98805332184,136455.34936641328,12,-0.03340265251376825
2018-05-10,68485.36131309145,68545.53792381287,137030.8992369043,12,-0.02932567802544083
2018-05-11,68485.36131309145,70735.93054580688,139221.29185889833,12,-0.01380977697646401
2018-05-14,68485.36131309145,70945.33678150177,139430.69809459322,12,-0.012326423535872742
2018-05-15,70751.4288428623,69033.81909942627,139785.24794228858,12,-0.00981492842831384
2018-05-16,70751.4288428623,70147.22146987915,140898.65031274146,12,-0.001928013162905176
2018-05-17,70795.47495035664,70404.52401161194,141199.99896196858,12,0.0
2018-05-18,70795.47495035664,69889.69054985046,140685.1655002071,12,-0.003646129359392857
2018-05-21,70795.47495035664,70183.38806343079,140978.86301378743,12,-0.0015661186246942824
2018-05-22,51812.935467696356,89488.54830360413,141301.48377130047,15,0.0
2018-05-23,51812.935467696356,88876.08330726624,140689.01877496258,15,-0.004334455520149941
2018-05-24,51812.935467696356,89332.75727462769,141145.69274232403,15,-0.0011025434752588417
2018-05-25,51812.935467696356,88917.09267902374,140730.02814672008,15,-0.004044229468285674
2018-05-29,51812.935467696356,88588.94544506073,140401.88091275707,15,-0.006366549271339732
2018-05-30,51812.935467696356,90070.56364059448,141883.49910829082,15,0.0
2018-05-31,57543.79901860731,83468.35101699829,141012.1500356056,14,-0.006141299574379583
2018-06-01,57543.79901860731,84859.63710212708,142403.43612073438,14,0.0
2018-06-04,51031.854838578394,91851.53719139099,142883.39202996937,15,0.0
2018-06-05,51031.854838578394,93590.73509025574,144622.58992883412,15,0.0
2018-06-06,51445.05051057165,93339.89254188538,144784.94305245703,15,0.0
2018-06-07,51445.05051057165,92013.79447937012,143458.84498994178,15,-0.009159088193547863
2018-06-08,51445.05051057165,92727.32621955872,144172.37673013037,15,-0.004230870347510661
2018-06-11,51445.05051057165,93611.58889770508,145056.63940827674,15,0.0
2018-06-12,51445.05051057165,93395.07843208313,144840.1289426548,15,-0.0014925925935217444
2018-06-13,51445.05051057165,93051.19064712524,144496.2411576969,15,-0.0038633064495761263
2018-06-14,51445.05051057165,93435.59909248352,144880.64960305518,15,-0.0012132488794684973
2018-06-15,51445.05051057165,92653.91380119324,144098.9643117649,15,-0.006602076957100643
2018-06-18,51862.28018027991,93325.25490760803,145187.53508788795,15,0.0
2018-06-19,51862.28018027991,92963.7315940857,144826.01177436562,15,-0.00249004374448188
2018-06-20,53476.64883348578,91385.84050369263,144862.4893371784,15,-0.002238799291638763
2018-06-21,53828.643672658145,90173.5212688446,144002.16494150274,15,-0.008164407128116518
2018-06-22,53828.643672658145,90139.04313468933,143967.68680734746,15,-0.008401880228919575
2018-06-25,53828.643672658145,88383.80525970459,142212.44893236272,15,-0.020491333183143393
2018-06-26,53828.643672658145,89477.55053901672,143306.19421167485,15,-0.01295800548631291
2018-06-27,53828.643672658145,88132.40666770935,141961.05034036748,15,-0.02222287709180647
2018-06-28,59499.00773265571,83208.55436325073,142707.56209590644,14,-0.017081170160236452
2018-06-29,59499.00773265571,83031.56099700928,142530.56872966498,14,-0.018300237390314528
2018-07-02,59499.00773265571,83149.48973846436,142648.49747112006,14,-0.01748798624641508
2018-07-03,59499.00773265571,82029.02683067322,141528.03456332893,14,-0.02520533544662621
2018-07-05,64943.96956520766,77628.70106315613,142572.6706283638,13,-0.018010254516279786
2018-07-06,64943.96956520766,78422.28880119324,143366.2583664009,13,-0.012544304994120613
2018-07-09,64943.96956520766,79011.47646331787,143955.44602852553,13,-0.0084861903510972
2018-07-10,64943.96956520766,79189.09370040894,144133.0632656166,13,-0.007262826120941039
2018-07-11,69205.00516762465,73848.47539901733,143053.48056664199,12,-0.01469860701164283
2018-07-12,69205.00516762465,74692.56057739258,143897.56574501723,12,-0.008884849116625982
2018-07-13,50972.3099648735,93114.26214027405,144086.57210514756,15,-0.007583040665811571
2018-07-16,50972.3099648735,93150.16353225708,144122.4734971306,15,-0.0073357646723091014
2018-07-17,50972.3099648735,92854.28060340881,143826.59056828232,15,-0.009373700839963965
2018-07-18,50622.10903604049,93596.0347995758,144218.1438356163,15,-0.00667682147565109
2018-07-19,50622.10903604049,93131.20035171509,143753.30938775558,15,-0.00987843549561041
2018-07-20,50622.10903604049,92737.12408256531,143359.2331186058,15,-0.01259269239728747
2018-07-23,50622.10903604049,92629.84209442139,143251.95113046188,15,-0.013331612498651398
2018-07-24,50622.10903604049,92832.60037231445,143454.70940835495,15,-0.011935085739172159
2018-07-25,50622.10903604049,93889.38523674011,144511.4942727806,15,-0.0046563282081902874
2018-07-26,50622.10903604049,93619.79467582703,144241.90371186752,15,-0.006513171915536732
2018-07-27,50622.10903604049,91099.12487411499,141721.23391015548,15,-0.02387464719773759
2018-07-30,50489.466898760984,90184.79704093933,140674.26393970032,15,-0.031085803236865786
2018-07-31,56449.780465106196,84363.69128799438,140813.47175310057,14,-0.030126989428807243
2018-08-01,56449.780465106196,84261.83241844177,140711.61288354796,14,-0.03082855702199596
2018-08-02,56449.780465106196,84517.2530708313,140967.0335359375,14,-0.029069310594712038
2018-08-03,50520.45843153686,91483.12742042542,142003.58585196227,15,-0.021929907646674414
2018-08-06,50520.45843153686,92236.02515411377,142756.48358565063,15,-0.016744216373435324
2018-08-07,50520.45843153686,92554.24380874634,143074.7022402832,15,-0.014552439686545933
2018-08-08,50520.45843153686,92679.14674186707,143199.60517340392,15,-0.013692152795903988
2018-08-09,50520.45843153686,90888.56542778015,141409.023859317,15,-0.02602503876302921
2018-08-10,50520.45843153686,90961.16020011902,141481.61863165587,15,-0.025525031842359866
2018-08-13,50520.45843153686,90533.84313583374,141054.3015673706,15,-0.028468239494632532
2018-08-14,56602.91935868377,85663.5873260498,142266.50668473358,14,-0.020119002649822193
2018-08-15,56602.91935868377,84522.46991157532,141125.3892702591,14,-0.02797861273125048
2018-08-16,56602.91935868377,85175.47159576416,141778.39095444794,14,-0.023480969846180807
2018-08-17,63523.26692515106,79367.30529403687,142890.57221918792,13,-0.01582066165190828
2018-08-20,63523.26692515106,79877.15041351318,143400.41733866424,13,-0.01230903016668685
2018-08-21,50649.57282944508,93081.21996688843,143730.7927963335,15,-0.010033521752901403
2018-08-22,57619.3958991129,86574.7568397522,144194.1527388651,14,-0.006842063600167417
2018-08-23,57619.3958991129,86934.0543422699,144553.4502413828,14,-0.00436735044865477
2018-08-24,57619.3958991129,87317.20643138885,144936.60233050174,14,-0.0017283354058894261
2018-08-27,51116.86096747418,94181.58646202087,145298.44742949505,15,0.0
2018-08-28,51116.86096747418,94373.18010425568,145490.04107172985,15,0.0
2018-08-29,51116.86096747418,94592.33738517761,145709.1983526518,15,0.0
2018-08-30,51116.86096747418,93803.2849035263,144920.14587100048,15,-0.005415255114791084
2018-08-31,51822.956626404964,93200.84326934814,145023.7998957531,15,-0.004703879128068917
2018-09-04,51822.956626404964,92413.80925655365,144236.7658829586,15,-0.010105281521963641
2018-09-05,52495.548891495906,91403.35882091522,143898.90771241114,15,-0.01242399697965057
2018-09-06,52495.548891495906,91406.14920330048,143901.6980947964,15,-0.01240484662801319
2018-09-07,52495.548891495906,91554.81377887726,144050.36267037317,15,-0.011384563919319827
2018-09-10,52495.548891495906,91450.73032665253,143946.27921814844,15,-0.012098887060216012
2018-09-11,52495.548891495906,91611.19568157196,144106.74457306787,15,-0.010997615783360391
2018-09-12,52495.548891495906,92119.80018806458,144615.3490795605,15,-0.007507070833262816
2018-09-13,52495.548891495906,92000.88760948181,144496.43650097772,15,-0.008323166041576064
2018-09-14,52495.548891495906,92030.25938510895,144525.80827660486,15,-0.00812158799462223
2018-09-17,52495.548891495906,90927.31236743927,143422.86125893518,15,-0.015691096509796935
2018-09-18,52495.548891495906,91801.34652709961,144296.89541859552,15,-0.009692613438433358
2018-09-19,52495.548891495906,91719.36146640778,144214.9103579037,15,-0.010255275656184427
2018-09-20,52495.548891495906,92232.52684783936,144728.07573933527,15,-0.006733429491129052
2018-09-21,52495.548891495906,92211.71928310394,144707.26817459986,15,-0.006876231489703317
2018-09-24,52495.548891495906,91963.46870422363,144459.01759571955,15,-0.008579971416125005
2018-09-25,52495.548891495906,93243.47193527222,145739.02082676813,15,0.0
2018-09-26,52495.548891495906,92387.94508838654,144883.49397988245,15,-0.005870266192487998
2018-09-27,52495.548891495906,92628.11081409454,145123.65970559046,15,-0.0042223497707530155
2018-09-28,53196.84144086572,92288.31715011597,145485.15859098168,15,-0.0017418961260087195
2018-10-01,53196.84144086572,91478.34799861908,144675.1894394848,15,-0.007299564531504956
2018-10-02,53196.84144086572,91075.99309921265,144272.83454007836,15,-0.01006035499876554
2018-10-03,53196.84144086572,91744.22627830505,144941.06771917077,15,-0.005475219354916945
2018-10-04,53196.84144086572,90820.97566127777,144017.81710214348,15,-0.01181017763712401
2018-10-05,53196.84144086572,90340.9269618988,143537.76840276452,15,-0.015104070354775616
2018-10-08,53196.84144086572,89598.13976573944,142794.98120660515,15,-0.020200764376360078
2018-10-09,59244.99703845426,82587.26885414124,141832.2658925955,14,-0.02680651284748498
2018-10-10,59244.99703845426,80600.73838996887,139845.73542842313,14,-0.040437251224227894
2018-10-11,59244.99703845426,78669.59100723267,137914.58804568692,14,-0.05368797413824866
2018-10-12,63934.34291552946,74518.95229911804,138453.29521464749,13,-0.04999159161897198
2018-10-15,63934.34291552946,74433.91123771667,138368.25415324612,13,-0.0505751076939321
2018-10-16,63934.34291552946,75488.22642326355,139422.569338793,13,-0.043340839345168594
2018-10-17,63934.34291552946,75464.00685691833,139398.34977244778,13,-0.043507023845433646
2018-10-18,63934.34291552946,75150.40469551086,139084.7476110403,13,-0.04565883027056554
2018-10-19,69286.83644545004,69924.02766036987,139210.8641058199,12,-0.04479347180950178
2018-10-22,69286.83644545004,69816.19410514832,139103.03055059834,12,-0.04553338041194624
2018-10-23,69286.83644545004,69048.97768211365,138335.81412756367,12,-0.05079769753636699
2018-10-24,69286.83644545004,66436.56477165222,135723.40121710225,12,-0.0687229786013925
2018-10-25,73801.22049088118,62362.06409454346,136163.28458542464,11,-0.06570468352964738
2018-10-26,73801.22049088118,60450.035663604736,134251.25615448592,11,-0.07882422021990307
2018-10-29,73801.22049088118,60109.75171089172,133910.9722017729,11,-0.08115910589967917
2018-10-30,79144.6284480345,55750.53116416931,134895.15961220383,10,-0.07440602491390273
2018-10-31,79144.6284480345,57040.81499290466,136185.44344093918,10,-0.06555263876230343
2018-11-01,79144.6284480345,58784.64256477356,137929.27101280808,10,-0.05358722577972488
2018-11-02,79144.6284480345,58718.17848777771,137862.80693581223,10,-0.05404327438372128
2018-11-05,79144.6284480345,59392.32015800476,138536.94860603928,10,-0.04941759715326722
2018-11-06,79144.6284480345,59671.639068603516,138816.26751663804,10,-0.04750102800785787
2018-11-07,79144.6284480345,60394.008699417114,139538.63714745163,10,-0.04254443075122995
2018-11-08,69400.48205828879,70099.22090148926,139499.70295977805,12,-0.04281158080790464
2018-11-09,69400.48205828879,68735.4380273819,138135.9200856707,12,-0.05216928656419906
2018-11-12,69400.48205828879,67714.53615951538,137115.01821780417,12,-0.05917428674929023
2018-11-13,69400.48205828879,67410.1102104187,136810.5922687075,12,-0.0612631298564395
2018-11-14,69400.48205828879,67072.02220153809,136472.50425982688,12,-0.06358294789118864
2018-11-15,69400.48205828879,67749.01387882233,137149.49593711112,12,-0.05893771510834358
2018-11-16,69400.48205828879,67836.10599899292,137236.5880572817,12,-0.05834012552885742
2018-11-19,69400.48205828879,66492.62156105042,135893.1036193392,12,-0.06755855193464089
2018-11-20,73940.4342675917,60333.18188762665,134273.61615521833,11,-0.07867079527848678
2018-11-21,73940.4342675917,60976.39285373688,134916.82712132856,11,-0.07425735155928698
2018-11-23,73940.4342675917,60536.167263031006,134476.6015306227,11,-0.0772779948174103
2018-11-26,73940.4342675917,61023.068925857544,134963.50319344923,11,-0.07393707994049967
2018-11-27,73940.4342675917,60359.19208526611,134299.6263528578,11,-0.07849232421773784
2018-11-28,73940.4342675917,61236.71476364136,135177.14903123304,11,-0.07247113186035055
2018-11-29,73940.4342675917,60876.189947128296,134816.62421471998,11,-0.07494490185323116
2018-11-30,73940.4342675917,60729.97872161865,134670.41298921034,11,-0.07594814192359939
2018-12-03,73940.4342675917,61755.52441883087,135695.95868642256,11,-0.06891127773036984
2018-12-04,69343.8422675917,64684.99306869507,134028.83533628675,12,-0.08035037853314952
2018-12-06,69343.8422675917,64643.36735248566,133987.20962007734,12,-0.08063599672910879
2018-12-07,69343.8422675917,63433.69745063782,132777.5397182295,12,-0.08893624394488847
2018-12-10,69343.8422675917,62762.427163124084,132106.26943071577,12,-0.0935422189521697
2018-12-11,69343.8422675917,62739.13398933411,132082.9762569258,12,-0.0937020469354911
2018-12-12,69343.8422675917,63195.717425346375,132539.55969293806,12,-0.09056916300761715
2018-12-13,69343.8422675917,63052.96630191803,132396.8085695097,12,-0.09154866130957175
2018-12-14,69343.8422675917,61769.27277851105,131113.11504610273,12,-0.10035682755169875
2018-12-17,69343.8422675917,59855.264726638794,129199.10699423049,12,-0.11348994757003147
2018-12-18,73644.81683393691,55318.10546398163,128962.92229791854,11,-0.11511054783873155
2018-12-19,78701.31140726303,49393.83538722992,128095.14679449295,10,-0.12106485917211887
2018-12-20,118547.35905914615,9126.386587142944,127673.7456462891,5,-0.12395633700566865
2018-12-21,118422.49906752515,8979.726276397705,127402.22534392285,5,-0.1258193953741545
2018-12-24,118012.7702266896,8840.938404083252,126853.70863077285,5,-0.1295830868689807
2018-12-26,117570.03140428664,9630.366773605347,127200.39817789198,5,-0.12720424868856486
2018-12-27,108184.528081733,19401.221616744995,127585.749698478,8,-0.12456012827112317
2018-12-28,108184.528081733,19345.576335906982,127530.10441763999,8,-0.12494194283610612
2018-12-31,108184.528081733,19612.304695129395,127796.8327768624,8,-0.12311176477048388
2019-01-02,108184.528081733,19868.748989105225,128053.27707083823,8,-0.12135215164476754
2019-01-03,108184.528081733,19603.78270149231,127788.31078322532,8,-0.12317023911447728
2019-01-04,111906.81180138899,16448.472873687744,128355.28467507673,6,-0.1192799022051512
2019-01-07,105639.68444739844,23414.149257659912,129053.83370505835,8,-0.1144867519148666
2019-01-08,106756.3292065232,22526.26162338257,129282.59082990576,8,-0.11291711652449765
2019-01-09,88843.89844116045,40482.71762943268,129326.61607059313,12,-0.11261503379855638
2019-01-10,92343.96281297899,37585.24941158295,129929.21222456194,11,-0.10848027187583778
2019-01-11,87818.8620707686,42274.9984254837,130093.86049625231,12,-0.1073505245318778
2019-01-14,87818.8620707686,41534.34447002411,129353.20654079271,12,-0.11243258115101736
2019-01-15,87818.8620707686,42122.157485961914,129941.01955673052,12,-0.10839925491756813
2019-01-16,87818.8620707686,42480.45051288605,130299.31258365465,12,-0.10594079852825276
2019-01-17,87818.8620707686,42809.94860458374,130628.81067535235,12,-0.10367992090036374
2019-01-18,87818.8620707686,42976.85030460358,130795.71237537218,12,-0.10253471147688187
2019-01-22,68005.06971023203,62147.47744369507,130152.5471539271,15,-0.1069478413153867
2019-01-23,72836.9769123614,57228.205686569214,130065.18259893061,14,-0.10754730022831799
2019-01-24,72836.9769123614,57975.1381149292,130812.1150272906,14,-0.10242216336296316
2019-01-25,67093.48929982782,65146.007413864136,132239.49671369197,15,-0.09262806924661783
2019-01-28,62378.37245298123,69689.65476417542,132068.02721715666,15,-0.09380462097286504
2019-01-29,62378.37245298123,69342.2333202362,131720.60577321745,15,-0.09618848112211202
2019-01-30,67716.6589174149,65459.00652599335,133175.66544340824,14,-0.08620447229636082
2019-01-31,67716.6589174149,65796.10468292236,133512.76360033726,14,-0.08389144621030178
2019-02-01,72953.01952620244,60663.63204956055,133616.65157576298,13,-0.08317861052061228
2019-02-04,80181.62014988446,53945.87155628204,134127.4917061665,12,-0.07967343992521814
2019-02-05,58306.865498664134,76376.4217042923,134683.28720295645,15,-0.07585980447167283
2019-02-06,58306.865498664134,76713.95765686035,135020.8231555245,15,-0.07354377441566426
2019-02-07,58306.865498664134,76095.54669570923,134402.41219437338,15,-0.07778705090841766
2019-02-08,58306.865498664134,76949.45143127441,135256.31692993856,15,-0.07192791496307481
2019-02-11,58306.865498664134,76889.30490589142,135196.17040455557,15,-0.0723406151791308
2019-02-12,58306.865498664134,78193.57838058472,136500.44387924887,15,-0.06339123794787017
2019-02-13,64593.372991339915,71822.70618915558,136416.0791804955,14,-0.06397011310618245
2019-02-14,60818.818490287056,76141.43981742859,136960.25830771565,14,-0.06023618430569334
2019-02-15,54742.63452297901,83056.9787979126,137799.6133208916,15,-0.054476882449441336
2019-02-19,54742.63452297901,84234.3195438385,138976.9540668175,15,-0.04639846433432759
2019-02-20,54720.620252135384,83681.09056174755,138401.71081388294,15,-0.05034554212908187
2019-02-21,54720.620252135384,83686.65034902096,138407.27060115634,15,-0.05030739320203497
2019-02-22,54720.620252135384,84390.3547964096,139110.975048545,15,-0.04547886860102847
2019-02-25,54481.46746041786,85076.92246723175,139558.3899276496,15,-0.04240889546297346
2019-02-26,54819.28944184982,84466.43899524212,139285.72843709192,15,-0.044279784185917354
2019-02-27,61049.05319795333,77633.47787582874,138682.53107378207,14,-0.04841867135483034
2019-02-28,60667.30252755081,77167.94247174263,137835.24499929344,14,-0.05423239282545659
2019-03-01,54854.65578286087,83829.97260582447,138684.62838868535,15,-0.0484042804601243
2019-03-04,54854.65578286087,83826.12904846668,138680.78483132756,15,-0.048430653337724165
2019-03-05,54854.65578286087,83662.411231637,138517.06701449788,15,-0.04955401629090527
2019-03-06,54316.01289363968,83036.35294425488,137352.36583789455,15,-0.05754570698565572
