date,regime,regime_changed,signals_generated,buy_orders,sell_orders,positions_open,portfolio_value,cash,exposure_pct
2014-03-17,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-03-18,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-03-19,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-03-20,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-03-21,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-03-24,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-03-25,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-03-26,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-03-27,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-03-28,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-03-31,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-01,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-02,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-03,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-04,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-07,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-08,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-09,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-10,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-11,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-14,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-15,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-16,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-17,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-21,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-22,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-23,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-24,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-25,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-28,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-29,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-04-30,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-01,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-02,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-05,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-06,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-07,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-08,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-09,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-12,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-13,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-14,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-15,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-16,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-19,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-20,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-21,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-22,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-23,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-27,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-28,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-29,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-05-30,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-02,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-03,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-04,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-05,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-06,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-09,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-10,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-11,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-12,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-13,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-16,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-17,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-18,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-19,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-20,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-23,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-24,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-25,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-26,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-27,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-06-30,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-01,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-02,BULL_WEAK,True,0,0,0,0,100000.0,100000.0,0.0
2014-07-03,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-07,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-08,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-09,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-10,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-11,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-14,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-15,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-16,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-17,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-18,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-21,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-22,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-23,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-24,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-25,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-28,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-29,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-30,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-07-31,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-01,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-04,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-05,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-06,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-07,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-08,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-11,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-12,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-13,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-14,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-15,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-18,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-19,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-20,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-21,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-22,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-25,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-26,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-27,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-28,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-08-29,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-02,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-03,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-04,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-05,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-08,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-09,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-10,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-11,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-12,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-15,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-16,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-17,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-18,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-19,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-22,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-23,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-24,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-25,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-26,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-29,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-09-30,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-10-01,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-10-02,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-10-03,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-10-06,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-10-07,NEUTRAL_BULLISH,True,0,0,0,0,100000.0,100000.0,0.0
2014-10-08,BULL_WEAK,True,0,0,0,0,100000.0,100000.0,0.0
2014-10-09,NEUTRAL_BULLISH,True,0,0,0,0,100000.0,100000.0,0.0
2014-10-10,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-10-13,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-10-14,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-10-15,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-10-16,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-10-17,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-10-20,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-10-21,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-10-22,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-10-23,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-10-24,BULL_WEAK,True,0,0,0,0,100000.0,100000.0,0.0
2014-10-27,NEUTRAL_BULLISH,True,0,0,0,0,100000.0,100000.0,0.0
2014-10-28,BULL_WEAK,True,0,0,0,0,100000.0,100000.0,0.0
2014-10-29,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-10-30,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-10-31,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-11-03,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-11-04,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-11-05,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-11-06,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-11-07,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-11-10,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-11-11,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-11-12,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-11-13,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-11-14,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-11-17,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-11-18,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-11-19,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-11-20,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-11-21,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-11-24,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-11-25,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-11-26,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-11-28,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-12-01,NEUTRAL_BULLISH,True,0,0,0,0,100000.0,100000.0,0.0
2014-12-02,BULL_WEAK,True,0,0,0,0,100000.0,100000.0,0.0
2014-12-03,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-12-04,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-12-05,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-12-08,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-12-09,NEUTRAL_BULLISH,True,0,0,0,0,100000.0,100000.0,0.0
2014-12-10,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-12-11,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-12-12,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-12-15,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-12-16,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-12-17,NEUTRAL_BULLISH,False,0,0,0,0,100000.0,100000.0,0.0
2014-12-18,BULL_WEAK,True,0,0,0,0,100000.0,100000.0,0.0
2014-12-19,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-12-22,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-12-23,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-12-24,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-12-26,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-12-29,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-12-30,BULL_WEAK,False,0,0,0,0,100000.0,100000.0,0.0
2014-12-31,BULL_WEAK,False,149,9,0,9,100281.44324221779,28052.155745651013,72.02657357264553
2015-01-02,BULL_WEAK,False,390,0,0,9,100014.9396773832,28052.155745651013,71.95203452990276
2015-01-05,NEUTRAL_BULLISH,True,358,0,0,9,99321.36711707283,28052.155745651013,71.75617235253601
2015-01-06,NEUTRAL_BULLISH,False,351,0,2,7,97708.59852925278,43014.57740822769,55.97667139259024
2015-01-07,BULL_WEAK,True,381,3,1,9,98182.12641945419,27171.416523366537,72.32549597949766
2015-01-08,BULL_WEAK,False,396,0,0,9,99362.87170639572,27171.416523366537,72.65435664575544
2015-01-09,BULL_WEAK,False,392,0,0,9,98683.14214840469,27171.416523366537,72.46599983358374
2015-01-12,BULL_WEAK,False,383,0,0,9,98122.59497299728,27171.416523366537,72.30870572588918
2015-01-13,BULL_WEAK,False,389,0,0,9,98228.59866562423,27171.416523366537,72.33858887078335
2015-01-14,BULL_WEAK,False,379,0,2,7,97319.40358163133,42342.56585503831,56.4911371250632
2015-01-15,NEUTRAL_BULLISH,True,365,0,0,7,96476.80731679215,42342.56585503831,56.111145224777324
2015-01-16,NEUTRAL_BULLISH,False,367,0,0,7,97625.4893865706,42342.56585503831,56.62755073383225
2015-01-20,NEUTRAL_BULLISH,False,356,0,0,7,98252.09776879563,42342.56585503831,56.904161013765055
2015-01-21,NEUTRAL_BULLISH,False,358,0,0,7,98766.99418069138,42342.56585503831,57.128830125604715
2015-01-22,NEUTRAL_BULLISH,False,369,1,1,7,100080.51821946561,42955.04030274808,57.07951850473797
2015-01-23,NEUTRAL_BULLISH,False,358,0,0,7,100697.0872549957,42955.04030274808,57.34232094124745
2015-01-26,NEUTRAL_BULLISH,False,359,0,0,7,100987.79443883359,42955.04030274808,57.46511690700885
2015-01-27,NEUTRAL_BULLISH,False,345,0,0,7,101666.80576562345,42955.04030274808,57.74919849279612
2015-01-28,NEUTRAL_BULLISH,False,328,0,1,6,102440.79973351365,52671.41676270371,48.58355567340208
2015-01-29,NEUTRAL_BULLISH,False,334,0,0,6,103639.45616280442,52671.41676270371,49.17821965414059
2015-01-30,NEUTRAL_BULLISH,False,325,0,0,6,102328.22463738327,52671.41676270371,48.526990525484585
2015-02-02,NEUTRAL_BULLISH,False,142,1,0,7,102407.0570210198,44535.578553078514,56.511221151548895
2015-02-03,BULL_WEAK,True,180,1,0,8,102369.89777974214,36350.31101922121,64.49121098329891
2015-02-04,NEUTRAL_BULLISH,True,161,0,0,8,102888.61625031556,36350.31101922121,64.67023044533391
2015-02-05,NEUTRAL_BULLISH,False,171,0,0,8,102947.33694581117,36350.31101922121,64.69038238613683
2015-02-06,BULL_WEAK,True,180,0,0,8,102723.69918374147,36350.31101922121,64.61351050627417
2015-02-09,BULL_WEAK,False,174,0,0,8,101911.2010872754,36350.31101922121,64.33138788336792
2015-02-10,BULL_WEAK,False,181,0,0,8,103383.78918484773,36350.31101922121,64.8394479387598
2015-02-11,BULL_WEAK,False,182,0,0,8,103704.83385399904,36350.31101922121,64.948296363507
2015-02-12,BULL_WEAK,False,197,0,0,8,105082.23311165895,36350.31101922121,65.40774787247254
2015-02-13,BULL_WEAK,False,211,1,0,9,106153.84821322741,27844.08437255205,73.7700659550065
2015-02-17,BULL_WEAK,False,202,0,0,9,106717.65105250658,27844.08437255205,73.90864201194573
2015-02-18,BULL_WEAK,False,199,0,0,9,106065.5925026256,27844.08437255205,73.74824039015029
2015-02-19,BULL_WEAK,False,194,0,0,9,106644.69114688219,27844.08437255205,73.89079186867139
2015-02-20,BULL_WEAK,False,193,0,0,9,107513.23071578325,27844.08437255205,74.10171363359052
2015-02-23,BULL_WEAK,False,193,0,0,9,107959.67063239397,27844.08437255205,74.20880944759269
2015-02-24,BULL_WEAK,False,190,1,1,9,109772.85774401308,28932.67382601381,73.64314419737171
2015-02-25,BULL_WEAK,False,205,0,0,9,110236.1152732718,28932.67382601381,73.75390655386337
2015-02-26,BULL_WEAK,False,205,0,2,7,109484.81246029839,45438.89518296226,58.49753572036358
2015-02-27,BULL_WEAK,False,208,0,0,7,109223.16920124993,45438.89518296226,58.39811688741744
2015-03-02,BULL_WEAK,False,162,2,0,9,109876.9443815521,27806.38457663571,74.69315812052716
2015-03-03,BULL_WEAK,False,148,0,0,9,109597.41317542111,27806.38457663571,74.628612326708
2015-03-04,BULL_WEAK,False,134,0,0,9,109330.53574021375,27806.38457663571,74.56668039868754
2015-03-05,BULL_WEAK,False,144,0,0,9,109548.51503737485,27806.38457663571,74.61728753954449
2015-03-06,BULL_WEAK,False,119,1,2,8,107762.0480771747,35188.77604658272,67.34585443162514
2015-03-09,BULL_WEAK,False,128,1,0,9,107598.97396160681,26586.345848098583,75.29126452675557
2015-03-10,BULL_WEAK,False,117,1,1,9,106130.5984106779,26267.354395937917,75.2499705181205
2015-03-11,BULL_WEAK,False,111,1,0,10,106480.41497193865,17730.189944615886,83.34887223224251
2015-03-12,BULL_WEAK,False,135,0,0,10,107788.88787113718,17730.189944615886,83.55100391627333
2015-03-13,BULL_WEAK,False,128,0,0,10,107326.95372759394,17730.189944615886,83.48020760039758
2015-03-16,BULL_WEAK,False,139,0,0,10,108495.12647329859,17730.189944615886,83.65807707595106
2015-03-17,BULL_WEAK,False,126,0,1,9,107984.58206508099,25768.723430609098,76.13666419982196
2015-03-18,BULL_WEAK,False,127,0,0,9,108610.90696761548,25768.723430609098,76.27427654361402
2015-03-19,BULL_WEAK,False,128,1,1,9,109231.28539978706,26476.765848033057,75.76082186424159
2015-03-20,BULL_WEAK,False,131,0,0,9,110059.52285610877,26476.765848033057,75.94323038938789
2015-03-23,BULL_WEAK,False,128,0,0,9,110411.07113491737,26476.765848033057,76.01982701926727
2015-03-24,BULL_WEAK,False,120,0,0,9,110235.21122156821,26476.765848033057,75.98157108365687
2015-03-25,BULL_WEAK,False,111,0,0,9,108137.60650479041,26476.765848033057,75.51567238834701
2015-03-26,BULL_WEAK,False,110,0,1,8,107687.3140419024,34924.97860508142,67.56815887199889
2015-03-27,BULL_WEAK,False,110,0,0,8,108691.66439275918,34924.97860508142,67.86784083195248
2015-03-30,BULL_WEAK,False,125,1,0,9,107845.57215604198,26288.90648612391,75.6235643610046
