date,ticker,action,price,shares,value,reason,entry_date,entry_price,exit_price,cost,proceeds,pl,pl_pct,hold_days
2020-02-03,PCG,SELL,,236,,TAKE_PROFIT,2020-01-29,14.67690815770985,15.90570594242641,3463.7503252195247,3753.746602412633,289.9962771931082,8.372320460907613,5.0
2020-02-03,TSLA,BUY,42.70270633178831,80,3416.216506543065,NEW_CANDIDATE,,,,,,,,
2020-02-03,ZS,BUY,56.74531265176194,62,3518.2093844092406,NEW_CANDIDATE,,,,,,,,
2020-02-04,PAYC,SELL,,11,,TAKE_PROFIT,2020-01-30,318.62865956813386,330.3804661342076,3504.9152552494725,3634.185127476284,129.26987222681146,3.6882453016003183,5.0
2020-02-04,TSLA,SELL,,80,,TAKE_PROFIT,2020-02-03,42.70270633178831,45.76550478254045,3416.216506543065,3661.240382603236,245.023876060171,7.172375509306211,1.0
2020-02-04,ZS,SELL,,62,,TAKE_PROFIT,2020-02-03,56.74531265176194,59.07517122541155,3518.2093844092406,3662.660615975516,144.4512315662755,4.105816788688118,1.0
2020-02-04,PCG,BUY,17.238742497563134,204,3516.703469502879,NEW_CANDIDATE,,,,,,,,
2020-02-05,TSLA,BUY,59.00011625130883,59,3481.006858827221,NEW_CANDIDATE,,,,,,,,
2020-02-05,MELI,BUY,709.5746840177927,4,2838.298736071171,NEW_CANDIDATE,,,,,,,,
2020-02-05,TTD,BUY,29.863332287132057,115,3434.2832130201864,NEW_CANDIDATE,,,,,,,,
2020-02-06,TSLA,SELL,,59,,STOP_LOSS,2020-02-05,59.00011625130883,55.288705117361886,3481.006858827221,3262.0336019243514,-218.9732569028697,-6.29051495108641,1.0
2020-02-06,MELI,SELL,,4,,STOP_LOSS,2020-02-05,709.5746840177927,686.6545532226562,2838.298736071171,2746.618212890625,-91.68052318054606,-3.2301223974560216,1.0
2020-02-06,TTD,SELL,,115,,STOP_LOSS,2020-02-05,29.863332287132057,28.92723154340472,3434.2832130201864,3326.6316274915425,-107.65158552864386,-3.13461583833596,1.0
2020-02-07,SMCI,SELL,,1224,,STOP_LOSS,2020-01-22,2.893211038533061,2.7278570720127644,3541.290311164467,3338.8970561436236,-202.3932550208433,-5.715240413438209,16.0
2020-02-07,TSLA,BUY,49.330607571986675,70,3453.1425300390674,NEW_CANDIDATE,,,,,,,,
2020-02-07,ZS,BUY,59.428124180920605,59,3506.2593266743156,NEW_CANDIDATE,,,,,,,,
2020-02-07,BIIB,BUY,332.8989798466177,10,3328.989798466177,NEW_CANDIDATE,,,,,,,,
2020-02-10,MRNA,BUY,22.86250769047753,150,3429.3761535716294,NEW_CANDIDATE,,,,,,,,
2020-02-11,ZS,SELL,,59,,TAKE_PROFIT,2020-02-07,59.428124180920605,61.057744707380024,3506.2593266743156,3602.4069377354213,96.14761106110564,2.7421705613629435,4.0
2020-02-11,MRNA,SELL,,150,,STOP_LOSS,2020-02-10,22.86250769047753,21.386942999703543,3429.3761535716294,3208.0414499555313,-221.33470361609807,-6.45408067544828,1.0
2020-02-12,PCG,SELL,,204,,STOP_LOSS,2020-02-04,17.238742497563134,15.896328708103725,3516.703469502879,3242.85105645316,-273.8524130497194,-7.787190914007633,8.0
2020-02-12,GEN,BUY,18.415816700462322,192,3535.836806488766,NEW_CANDIDATE,,,,,,,,
2020-02-12,TMUS,BUY,90.93846986400041,38,3455.6618548320157,NEW_CANDIDATE,,,,,,,,
2020-02-13,PCG,BUY,16.447173606901625,209,3437.4592838424396,NEW_CANDIDATE,,,,,,,,
2020-02-14,TMUS,SELL,,38,,TAKE_PROFIT,2020-02-12,90.93846986400041,96.57770189557756,3455.6618548320157,3669.9526720319473,214.29081719993155,6.201151217972643,2.0
2020-02-18,TSLA,SELL,,70,,TAKE_PROFIT,2020-02-07,49.330607571986675,55.17541013445174,3453.1425300390674,3862.2787094116215,409.1361793725541,11.848227399056283,11.0
2020-02-18,MELI,BUY,723.5641952576866,4,2894.2567810307464,NEW_CANDIDATE,,,,,,,,
2020-02-19,TSLA,BUY,56.67642769011082,61,3457.26208909676,NEW_CANDIDATE,,,,,,,,
2020-02-24,MELI,SELL,,4,,STOP_LOSS,2020-02-18,723.5641952576866,701.3405814034599,2894.2567810307464,2805.3623256138394,-88.89445541690702,-3.0714087291608103,6.0
2020-02-25,DPZ,BUY,343.0045154222653,10,3430.045154222653,NEW_CANDIDATE,,,,,,,,
2020-02-26,DPZ,SELL,,10,,TAKE_PROFIT,2020-02-25,343.0045154222653,373.9059500558036,3430.045154222653,3739.0595005580362,309.0143463353834,9.009046016638079,1.0
2020-02-27,BIIB,SELL,,10,,STOP_LOSS,2020-02-07,332.8989798466177,320.7297075544085,3328.989798466177,3207.2970755440847,-121.69272292209234,-3.6555450839219135,20.0
2020-02-27,PCG,SELL,,209,,STOP_LOSS,2020-02-13,16.447173606901625,15.507074955531529,3437.4592838424396,3240.9786657060895,-196.48061813635013,-5.7158675030681785,14.0
2020-02-27,TSLA,SELL,,61,,STOP_LOSS,2020-02-19,56.67642769011082,51.148894391741074,3457.26208909676,3120.0825578962053,-337.1795312005547,-9.752790575638592,8.0
2020-02-27,MRNA,BUY,28.636519711361444,120,3436.3823653633735,NEW_CANDIDATE,,,,,,,,
2020-02-28,MRNA,SELL,,120,,STOP_LOSS,2020-02-27,28.636519711361444,26.565257208687918,3436.3823653633735,3187.83086504255,-248.55150032082338,-7.2329407468176425,1.0
2020-02-28,REGN,BUY,438.5782711162103,8,3508.6261689296825,NEW_CANDIDATE,,,,,,,,
2020-02-28,GILD,BUY,57.40996435091812,60,3444.5978610550874,NEW_CANDIDATE,,,,,,,,
2020-02-28,CLX,BUY,142.58098388360457,24,3421.94361320651,NEW_CANDIDATE,,,,,,,,
2020-03-02,APA,SELL,,120,,BEAR_STRONG_WEAK_EXIT,2020-01-15,28.501822879170888,22.16434834671021,3420.2187455005064,2659.721801605225,-760.4969438952812,-22.235330558776642,47.0
2020-03-02,REGN,SELL,,8,,TAKE_PROFIT,2020-02-28,438.5782711162103,449.98984985351564,3508.6261689296825,3599.918798828125,91.29262989844256,2.6019480418539906,3.0
2020-03-03,GEN,SELL,,192,,BEAR_STRONG_WEAK_EXIT,2020-02-12,18.415816700462322,17.13521808242798,3535.836806488766,3289.961871826172,-245.87493466259411,-6.95379759075358,20.0
2020-03-04,CLX,SELL,,24,,BEAR_STRONG_WEAK_EXIT,2020-02-28,142.58098388360457,144.906065826416,3421.94361320651,3477.7455798339843,55.801966627474485,1.6307097057974493,5.0
2020-03-04,MRNA,BUY,27.659424110506926,53,1465.9494778568671,NEW_CANDIDATE,,,,,,,,
2020-03-05,MRNA,SELL,,53,,BEAR_STRONG_WEAK_EXIT,2020-03-04,27.659424110506926,27.981990228652958,1465.9494778568671,1483.0454821186067,17.09600426173961,1.1662069204958532,1.0
2020-03-05,GILD,SELL,,60,,TAKE_PROFIT,2020-02-28,57.40996435091812,76.73668278285436,3444.5978610550874,4604.200966971262,1159.6031059161742,33.664397200809546,6.0
2020-03-05,EQT,BUY,5.733132276138923,261,1496.347524072259,NEW_CANDIDATE,,,,,,,,
2020-03-06,EQT,SELL,,261,,BEAR_STRONG_WEAK_EXIT,2020-03-05,5.733132276138923,5.996338452816009,1496.347524072259,1565.0443361849784,68.6968121127195,4.590966403697683,1.0
2020-03-06,MRNA,BUY,28.31468828633869,53,1500.6784791759505,NEW_CANDIDATE,,,,,,,,
2020-03-06,NVDA,BUY,6.919906350711507,220,1522.3793971565315,NEW_CANDIDATE,,,,,,,,
2020-03-09,MRNA,SELL,,53,,CRISIS_EXIT,2020-03-06,28.31468828633869,24.265710914611816,1500.6784791759505,1286.0826784744263,-214.59580070152424,-14.29991858211778,3.0
2020-03-09,NVDA,SELL,,220,,CRISIS_EXIT,2020-03-06,6.919906350711507,6.106594430923462,1522.3793971565315,1343.4507748031615,-178.92862235336997,-11.753221482606053,3.0
2020-03-10,EQT,BUY,6.615960049183834,226,1495.2069711155466,NEW_CANDIDATE,,,,,,,,
2020-03-10,CTRA,BUY,12.840742308636957,115,1476.68536549325,NEW_CANDIDATE,,,,,,,,
2020-03-11,EQT,SELL,,226,,CRISIS_EXIT,2020-03-10,6.615960049183834,6.456151921749115,1495.2069711155466,1459.0903343153,-36.116636800246624,-2.4154941421454623,1.0
2020-03-11,CTRA,SELL,,115,,CRISIS_EXIT,2020-03-10,12.840742308636957,12.402405850410464,1476.68536549325,1426.2766727972032,-50.40869269604673,-3.4136379945235635,1.0
2020-03-19,MRNA,BUY,31.674025874863375,47,1488.6792161185786,NEW_CANDIDATE,,,,,,,,
2020-03-19,EQT,BUY,8.30867139534761,183,1520.4868653486126,NEW_CANDIDATE,,,,,,,,
2020-03-20,MRNA,SELL,,47,,CRISIS_EXIT,2020-03-19,31.674025874863375,28.171800762176513,1488.6792161185786,1324.0746358222962,-164.6045802962824,-11.057088626887303,1.0
2020-03-20,EQT,SELL,,183,,CRISIS_EXIT,2020-03-19,8.30867139534761,6.991036919116974,1520.4868653486126,1279.3597561984063,-241.12710915020625,-15.858546012163108,1.0
2020-04-27,APA,BUY,9.499511487865288,160,1519.9218380584462,NEW_CANDIDATE,,,,,,,,
2020-04-27,SHOP,BUY,63.7966685521369,23,1467.3233766991486,NEW_CANDIDATE,,,,,,,,
2020-04-28,APA,SELL,,160,,BEAR_STRONG_WEAK_EXIT,2020-04-27,9.499511487865288,9.294390077590942,1519.9218380584462,1487.1024124145506,-32.819425643895556,-2.159283775132754,1.0
2020-04-28,TRGP,BUY,9.014187049239856,168,1514.3834242722958,NEW_CANDIDATE,,,,,,,,
2020-04-29,TRGP,SELL,,168,,TAKE_PROFIT,2020-04-28,9.014187049239856,10.128768621172224,1514.3834242722958,1701.6331283569336,187.24970408463787,12.364748655025505,1.0
2020-04-29,APA,BUY,9.481853817039804,268,2541.1368229666673,NEW_CANDIDATE,,,,,,,,
2020-04-29,FANG,BUY,30.204122364098666,83,2506.942156220189,NEW_CANDIDATE,,,,,,,,
2020-04-30,SHOP,SELL,,23,,BEAR_STRONG_WEAK_EXIT,2020-04-27,63.7966685521369,63.16577109146118,1467.3233766991486,1452.812735103607,-14.510641595541529,-0.9889191316630066,3.0
2020-04-30,APA,SELL,,268,,TAKE_PROFIT,2020-04-29,9.481853817039804,11.147023507526944,2541.1368229666673,2987.402300017221,446.2654770505537,17.561646937592208,1.0
2020-04-30,FANG,SELL,,83,,TAKE_PROFIT,2020-04-29,30.204122364098666,38.99878011431013,2506.942156220189,3236.8987494877406,729.9565932675514,29.117408690758715,1.0
2020-05-01,APA,BUY,11.268773183932424,131,1476.2092870951476,NEW_CANDIDATE,,,,,,,,
2020-05-01,TRGP,BUY,11.559104954965955,129,1491.1245391906082,NEW_CANDIDATE,,,,,,,,
2020-05-04,APA,SELL,,131,,BEAR_STRONG_WEAK_EXIT,2020-05-01,11.268773183932424,10.50518749809265,1476.2092870951476,1376.179562250137,-100.0297248450106,-6.776120819687222,3.0
2020-05-04,NCLH,BUY,14.047933653322737,108,1517.1768345588555,NEW_CANDIDATE,,,,,,,,
2020-05-05,TRGP,SELL,,129,,TAKE_PROFIT,2020-05-01,11.559104954965955,12.846847234453474,1491.1245391906082,1657.243293244498,166.11875405388992,11.140501660851228,4.0
2020-05-05,NCLH,SELL,,108,,STOP_LOSS,2020-05-04,14.047933653322737,11.242857565198625,1517.1768345588555,1214.2286170414516,-302.9482175174039,-19.967891060338474,1.0
2020-05-05,APA,BUY,10.390154856084642,237,2462.46670089206,NEW_CANDIDATE,,,,,,,,
2020-05-05,SHOP,BUY,65.9093417836559,37,2438.6456459952683,NEW_CANDIDATE,,,,,,,,
2020-05-06,SHOP,SELL,,37,,TAKE_PROFIT,2020-05-05,65.9093417836559,70.29149981907436,2438.6456459952683,2600.7854933057515,162.13984731048322,6.648766194332024,1.0
2020-05-06,TTD,BUY,29.976905794949438,82,2458.106275185854,NEW_CANDIDATE,,,,,,,,
2020-05-06,TRGP,BUY,11.126093263931498,224,2492.2448911206557,NEW_CANDIDATE,,,,,,,,
2020-05-07,TTD,SELL,,82,,TAKE_PROFIT,2020-05-06,29.976905794949438,32.3686432157244,2458.106275185854,2654.2287436894007,196.12246850354677,7.978600050102318,1.0
2020-05-07,TRGP,SELL,,224,,TAKE_PROFIT,2020-05-06,11.126093263931498,12.823412895202637,2492.2448911206557,2872.4444885253906,380.19959740473496,15.255306521413933,1.0
2020-05-07,SHOP,BUY,73.58224530565514,34,2501.7963403922745,NEW_CANDIDATE,,,,,,,,
2020-05-08,APA,SELL,,237,,TAKE_PROFIT,2020-05-05,10.390154856084642,12.507912329265048,2462.46670089206,2964.3752220358165,501.9085211437564,20.38234754451435,3.0
2020-05-08,MELI,BUY,782.3064918168599,5,3911.5324590842993,NEW_CANDIDATE,,,,,,,,
2020-05-08,DXCM,BUY,102.38734167348262,44,4505.043033633236,NEW_CANDIDATE,,,,,,,,
2020-05-08,TTD,BUY,31.83275788987049,139,4424.753346691998,NEW_CANDIDATE,,,,,,,,
2020-05-08,TRGP,BUY,12.220596547107101,374,4570.503108618056,NEW_CANDIDATE,,,,,,,,
2020-05-08,PYPL,BUY,144.36408465352784,30,4330.9225396058355,NEW_CANDIDATE,,,,,,,,
2020-05-08,TEAM,BUY,180.19731967366712,25,4504.932991841678,NEW_CANDIDATE,,,,,,,,
2020-05-11,TTD,SELL,,139,,STOP_LOSS,2020-05-08,31.83275788987049,30.240657261439733,4424.753346691998,4203.4513593401225,-221.30198735187514,-5.001453640739621,3.0
2020-05-11,MRNA,BUY,59.3539417032841,75,4451.545627746307,NEW_CANDIDATE,,,,,,,,
2020-05-12,SHOP,SELL,,34,,NEUTRAL_BEARISH_REDUCE,2020-05-07,73.58224530565514,74.15376882934571,2501.7963403922745,2521.228140197754,19.431799805479386,0.7767138952018986,5.0
2020-05-12,TRGP,SELL,,374,,TAKE_PROFIT,2020-05-08,12.220596547107101,14.830609730311803,4570.503108618056,5546.648039136614,976.1449305185579,21.357494072763174,4.0
2020-05-12,TEAM,SELL,,25,,STOP_LOSS,2020-05-08,180.19731967366712,172.30850110735213,4504.932991841678,4307.712527683803,-197.22046415787463,-4.3778778622242775,4.0
2020-05-12,MRNA,SELL,,75,,TAKE_PROFIT,2020-05-11,59.3539417032841,66.12300068991524,4451.545627746307,4959.225051743643,507.679423997336,11.404565210631343,1.0
2020-05-13,PYPL,SELL,,30,,STOP_LOSS,2020-05-08,144.36408465352784,140.5157792227609,4330.9225396058355,4215.473376682827,-115.44916292300877,-2.6656944765748687,5.0
2020-05-13,DDOG,BUY,68.70385536681948,36,2473.338793205501,NEW_CANDIDATE,,,,,,,,
2020-05-14,DDOG,SELL,,36,,STOP_LOSS,2020-05-13,68.70385536681948,64.12396499088833,2473.338793205501,2308.4627396719798,-164.87605353352137,-6.666133001530228,1.0
2020-05-14,TRGP,BUY,12.371719450717436,198,2449.6004512420523,NEW_CANDIDATE,,,,,,,,
2020-05-15,TRGP,SELL,,198,,TAKE_PROFIT,2020-05-14,12.371719450717436,14.67886332103184,2449.6004512420523,2906.4149375643046,456.8144863222524,18.64853046098305,1.0
2020-05-15,DDOG,BUY,65.20485777239664,76,4955.569190702145,NEW_CANDIDATE,,,,,,,,
2020-05-15,SHOP,BUY,76.57686224177903,66,5054.072907957416,NEW_CANDIDATE,,,,,,,,
2020-05-15,PDD,BUY,61.19312640792306,82,5017.836365449691,NEW_CANDIDATE,,,,,,,,
2020-05-15,TTD,BUY,29.464346829876686,168,4950.010267419283,NEW_CANDIDATE,,,,,,,,
2020-05-15,XYZ,BUY,77.07714933793214,63,4855.860408289725,NEW_CANDIDATE,,,,,,,,
2020-05-18,PDD,SELL,,82,,TAKE_PROFIT,2020-05-15,61.19312640792306,66.69714191981724,5017.836365449691,5469.165637425014,451.32927197532354,8.99449960311482,3.0
2020-05-18,TRGP,BUY,13.511215999051783,334,4512.7461436832955,NEW_CANDIDATE,,,,,,,,
2020-05-19,SHOP,SELL,,66,,STOP_LOSS,2020-05-15,76.57686224177903,71.70928519112724,5054.072907957416,4732.812822614397,-321.26008534301855,-6.356459259564868,4.0
2020-05-19,TRGP,SELL,,334,,TAKE_PROFIT,2020-05-18,13.511215999051783,16.756905453545706,4512.7461436832955,5596.806421484265,1084.0602778009697,24.022186120936144,1.0
2020-05-19,EXPE,BUY,80.11887520424852,57,4566.775886642166,NEW_CANDIDATE,,,,,,,,
2020-05-20,MELI,SELL,,5,,TAKE_PROFIT,2020-05-08,782.3064918168599,830.9957340785436,3911.5324590842993,4154.978670392718,243.44621130841915,6.223806496684693,12.0
2020-05-20,TRGP,BUY,14.677418309901013,300,4403.225492970304,NEW_CANDIDATE,,,,,,,,
2020-05-20,LEN,BUY,51.5686413637922,85,4383.334515922337,NEW_CANDIDATE,,,,,,,,
2020-05-21,MPC,BUY,31.685884716824727,142,4499.395629789111,NEW_CANDIDATE,,,,,,,,
2020-05-22,DDOG,SELL,,76,,TAKE_PROFIT,2020-05-15,65.20485777239664,73.09571729387557,4955.569190702145,5555.274514334543,599.7053236323982,12.10164363677116,7.0
2020-05-26,DXCM,SELL,,44,,STOP_LOSS,2020-05-08,102.38734167348262,96.31017630440849,4505.043033633236,4237.647757393974,-267.3952762392619,-5.9354655270321,18.0
2020-05-26,EXPE,SELL,,57,,TAKE_PROFIT,2020-05-19,80.11887520424852,85.9604742867606,4566.775886642166,4899.747034345354,332.97114770318785,7.29116461959803,7.0
2020-05-26,TRGP,SELL,,300,,TAKE_PROFIT,2020-05-20,14.677418309901013,18.431593894958496,4403.225492970304,5529.478168487549,1126.2526755172448,25.57790141148332,6.0
2020-05-26,LEN,SELL,,85,,TAKE_PROFIT,2020-05-20,51.5686413637922,59.87607547215052,4383.334515922337,5089.466415132794,706.131899210457,16.109468639581422,6.0
2020-05-26,DECK,BUY,29.684338022527733,167,4957.284449762132,NEW_CANDIDATE,,,,,,,,
2020-05-27,TTD,SELL,,168,,STOP_LOSS,2020-05-15,29.464346829876686,27.66842120034354,4950.010267419283,4648.294761657715,-301.71550576156824,-6.095250099730993,12.0
2020-05-27,TRGP,BUY,16.063783847271385,305,4899.454073417773,NEW_CANDIDATE,,,,,,,,
2020-05-27,NCLH,BUY,16.33098506674038,311,5078.936355756257,NEW_CANDIDATE,,,,,,,,
2020-05-27,DDOG,BUY,70.16847287941854,70,4911.7931015592985,NEW_CANDIDATE,,,,,,,,
2020-05-27,LYB,BUY,47.39829179212303,105,4976.820638172919,NEW_CANDIDATE,,,,,,,,
2020-05-28,DDOG,SELL,,70,,STOP_LOSS,2020-05-27,70.16847287941854,65.95692879813058,4911.7931015592985,4616.985015869141,-294.8080856901579,-6.002046087742745,1.0
2020-05-28,BLDR,BUY,22.15647609278263,224,4963.050644783309,NEW_CANDIDATE,,,,,,,,
2020-05-29,BLDR,SELL,,224,,STOP_LOSS,2020-05-28,22.15647609278263,20.945715291159495,4963.050644783309,4691.840225219727,-271.21041956358204,-5.464591014170949,1.0
2020-05-29,DLTR,BUY,99.01394169401482,51,5049.711026394756,NEW_CANDIDATE,,,,,,,,
2020-06-01,ZS,BUY,96.91178548152082,50,4845.589274076041,NEW_CANDIDATE,,,,,,,,
