date,cash,positions_value,total_value,positions_count,daily_return
2023-06-13,179771.83660565657,19664.183727264404,199436.02033292098,5,0.00210089488631926
2023-06-14,166539.01526657183,33034.26734542847,199573.2826120003,8,0.0006882521966202759
2023-06-15,170766.3565424682,28879.611267089844,199645.96780955803,7,0.00036420304665241154
2023-06-16,171047.48632708463,28457.74301147461,199505.22933855923,7,-0.0007049402126320103
2023-06-20,175785.55188421073,23431.858699798584,199217.4105840093,6,-0.0014426627086626675
2023-06-21,171061.66255528876,27045.807132720947,198107.4696880097,7,-0.005571505486120842
2023-06-22,175216.39173573177,22655.95584487915,197872.34758061092,6,-0.0011868412017430607
2023-06-23,170383.89131452917,26937.421348571777,197321.31266310095,7,-0.0027848000200507705
2023-06-26,174349.52866270614,22230.685691833496,196580.21435453964,6,-0.003755794539166857
2023-06-27,169740.53244893294,27596.875621795654,197337.4080707286,7,0.0038518307586303813
2023-06-28,169975.3425393745,27845.61583328247,197820.95837265698,7,0.002450373229565761
2023-06-29,165531.3473574117,32397.41654586792,197928.7639032796,8,0.0005449651619802154
2023-06-30,165531.3473574117,32683.83847808838,198215.18583550007,8,0.0014470960489625373
2023-07-03,170385.83876889327,28291.55443572998,198677.39320462325,7,0.0023318464081090173
2023-07-05,170093.856162382,28163.53592300415,198257.39208538615,7,-0.0021139854538182457
2023-07-06,169714.94793091077,27886.46176147461,197601.40969238538,7,-0.0033087411576474546
2023-07-07,167909.0897141746,30073.827003479004,197982.9167176536,7,0.0019306897954936009
2023-07-10,167747.01563314974,31346.898845672607,199093.91447882235,7,0.005611583966879108
2023-07-11,172522.6138870056,27238.139434814453,199760.75332182006,6,0.003349368285531673
2023-07-12,166879.20989362747,32642.295209884644,199521.5051035121,7,-0.0011976737889174416
2023-07-13,192904.60855169423,7377.423625946045,200282.03217764027,2,0.0038117548969651693
2023-07-14,163014.68780602046,36982.91564464569,199997.60345066615,8,-0.0014201410075660448
2023-07-17,163014.68780602046,37482.5833530426,200497.27115906306,8,0.002498368479301183
2023-07-18,167726.92827963148,32860.01195907593,200586.9402387074,7,0.00044723341682395557
2023-07-19,168862.14933686642,32329.604466438293,201191.75380330472,7,0.0030152190560239767
2023-07-20,169194.88116327144,30844.36405467987,200039.2452179513,7,-0.005728408662713735
2023-07-21,174141.21629797627,25741.328191757202,199882.54448973347,6,-0.0007833499273960376
2023-07-24,169478.8520022308,30355.727319717407,199834.5793219482,7,-0.00023996676602111577
2023-07-25,164931.3395087497,34761.695452690125,199693.03496143981,8,-0.000708307646197448
2023-07-26,164931.3395087497,35270.75005149841,200202.0895602481,8,0.0025491855482420167
2023-07-27,179382.2687743169,20993.1735496521,200375.442323969,5,0.0008658888830865852
2023-07-28,165766.38040072442,35302.95464324951,201069.33504397393,8,0.0034629628858562356
2023-07-31,170555.55506726538,30833.50137233734,201389.05643960272,7,0.0015901052020630413
2023-08-01,165976.67463779572,35240.384709358215,201217.05934715393,8,-0.0008540538174692802
2023-08-02,174484.61187158435,25234.934294700623,199719.54616628497,6,-0.00744227743774617
