date,from_regime,to_regime,pl_before_5d_pct,pl_after_5d_pct,pl_delta_pct
2024-11-15,BULL_WEAK,NEUTRAL_BULLISH,0.01464388277965245,0.21983260214424316,0.2051887193645907
2023-06-09,BULL_WEAK,NEUTRAL_BULLISH,0.39366391817505786,0.5925373190929673,0.1988734009179094
2020-09-28,NEUTRAL_BEARISH,NEUTRAL_BULLISH,-0.12115312165988934,0.07493183527336189,0.19608495693325123
2025-03-11,BEAR_STRONG,BEAR_WEAK,0.008961628342829542,0.20469727100385082,0.19573564266102128
2021-08-17,BEAR_WEAK,NEUTRAL_BEARISH,-0.17346877074884137,0.017740867376847547,0.19120963812568892
2020-05-08,BEAR_WEAK,NEUTRAL_BULLISH,0.73037472635884,0.9166357767098177,0.18626105035097762
2021-07-29,BEAR_WEAK,NEUTRAL_BEARISH,0.05613896268406027,0.24239061724959932,0.18625165456553905
2024-09-06,NEUTRAL_BEARISH,BEAR_WEAK,-0.1372083167714866,0.04332199669816461,0.1805303134696512
2024-12-03,BULL_WEAK,NEUTRAL_BULLISH,-0.016046983747997068,0.15955656046777733,0.1756035442157744
2023-05-09,BEAR_WEAK,NEUTRAL_BEARISH,-0.018429875372694138,0.15419687836994989,0.17262675374264402
2021-12-31,NEUTRAL_BEARISH,BEAR_WEAK,0.16163824576060914,0.322443232273395,0.16080498651278585
2022-09-21,NEUTRAL_BULLISH,NEUTRAL_BEARISH,-0.7705032003997747,-0.611566980922873,0.15893621947690173
2022-06-21,BEAR_STRONG,BEAR_WEAK,0.16851725476056956,0.3227642625567517,0.15424700779618217
2024-06-12,NEUTRAL_BEARISH,NEUTRAL_BULLISH,-0.20766697307266213,-0.05900539761317658,0.14866157545948555
2025-03-14,BEAR_STRONG,BEAR_WEAK,-0.11447344755776134,0.032526015918521445,0.1469994634762828
2025-01-10,NEUTRAL_BEARISH,BEAR_WEAK,0.2394866735384582,0.35908479654065406,0.11959812300219586
2021-06-18,NEUTRAL_BEARISH,BEAR_WEAK,0.10835337571704073,0.2177756314592605,0.10942225574221975
2020-05-12,NEUTRAL_BULLISH,NEUTRAL_BEARISH,1.4206190799689322,1.5140323126819677,0.09341323271303548
2025-06-13,BULL_WEAK,NEUTRAL_BULLISH,0.18966314514388127,0.27711889393511324,0.08745574879123197
2023-07-05,BULL_WEAK,NEUTRAL_BULLISH,0.6790324992078434,0.7582876081545731,0.07925510894672971
2025-03-13,BEAR_WEAK,BEAR_STRONG,0.05645400359579611,0.13309720585545914,0.07664320225966303
2021-12-07,BEAR_WEAK,NEUTRAL_BEARISH,-0.1098324568700404,-0.03339345719040043,0.07643899967963996
2021-09-13,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.10581131935314403,0.18208651329123526,0.07627519393809123
2024-04-23,BEAR_WEAK,NEUTRAL_BEARISH,-0.1248534580540861,-0.050868462661113334,0.07398499539297276
2020-05-18,BULL_WEAK,NEUTRAL_BULLISH,1.360611575266013,1.4318989728860698,0.07128739762005676
2020-04-29,BEAR_STRONG,BEAR_WEAK,0.017975861084162936,0.08312403551513636,0.06514817443097343
2021-03-11,NEUTRAL_BULLISH,BULL_WEAK,1.1051234402247534,1.1696362536098626,0.06451281338510917
2025-06-23,BULL_WEAK,NEUTRAL_BULLISH,0.27711889393511324,0.33522357081734455,0.05810467688223131
2023-01-26,BEAR_WEAK,NEUTRAL_BEARISH,0.5386682181698577,0.5944330385583063,0.055764820388448655
2023-01-24,NEUTRAL_BEARISH,BEAR_WEAK,0.23006511212710912,0.2785494065615124,0.048484294434403274
2021-07-27,NEUTRAL_BEARISH,BEAR_WEAK,-0.012872292191823398,0.03555341134997558,0.04842570354179898
2021-08-06,BEAR_WEAK,NEUTRAL_BEARISH,0.1709196359789944,0.20967217263432314,0.03875253665532874
2023-11-06,BEAR_WEAK,NEUTRAL_BEARISH,0.21834262064657217,0.25363523126498144,0.03529261061840927
2021-03-08,BULL_WEAK,NEUTRAL_BULLISH,1.0744989891113166,1.1070280478089778,0.032529058697661206
2023-11-14,BEAR_WEAK,NEUTRAL_BEARISH,0.13534635756868862,0.16754291719902614,0.03219655963033752
2024-09-19,BEAR_WEAK,NEUTRAL_BEARISH,0.13521295884311169,0.13528671973805917,7.376089494748328e-05
2024-06-21,NEUTRAL_BULLISH,NEUTRAL_BEARISH,-0.12174810359807386,-0.12496066463133504,-0.0032125610332611743
2023-09-25,BEAR_WEAK,NEUTRAL_BEARISH,-0.059629977164532555,-0.06722921748341104,-0.007599240318878486
2023-09-08,NEUTRAL_BULLISH,NEUTRAL_BEARISH,-0.0732231683308826,-0.08486639300157028,-0.01164322467068768
2021-12-03,NEUTRAL_BEARISH,BEAR_WEAK,0.3851005479318381,0.36590282601596247,-0.019197721915875654
2025-03-10,BEAR_WEAK,BEAR_STRONG,0.06809480630731723,0.048808254925214456,-0.01928655138210278
2025-03-24,BEAR_STRONG,BEAR_WEAK,-0.08498090906761124,-0.12215343732953077,-0.037172528261919524
2022-02-01,BEAR_WEAK,NEUTRAL_BEARISH,0.4573569444741521,0.4150823516296809,-0.042274592844471215
2020-07-28,NEUTRAL_BULLISH,NEUTRAL_BEARISH,1.0581077411639273,1.0125506057642175,-0.045557135399709736
2022-08-05,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.1948783109782859,0.1371360009653655,-0.057742310012920406
2025-03-26,BEAR_WEAK,BEAR_STRONG,0.018440037692180056,-0.0442847754338449,-0.06272481312602496
2025-02-21,NEUTRAL_BEARISH,BEAR_WEAK,-0.25081745043291637,-0.32053589159977136,-0.069718441166855
2021-12-13,NEUTRAL_BEARISH,BEAR_WEAK,0.37013093190694235,0.2981210138381041,-0.07200991806883827
2021-12-22,BEAR_WEAK,NEUTRAL_BEARISH,0.4364708749043933,0.34055159135695234,-0.09591928354744095
2022-02-03,NEUTRAL_BEARISH,BEAR_WEAK,0.5804584494859322,0.4805147137817434,-0.0999437357041888
2025-04-25,BEAR_STRONG,BEAR_WEAK,0.03729448968214921,-0.06459076850268142,-0.10188525818483063
2021-05-26,BEAR_WEAK,NEUTRAL_BEARISH,0.1322621311411698,0.030249496555612154,-0.10201263458555765
2020-03-19,CRISIS,BEAR_STRONG,0.0,-0.1098758199693406,-0.1098758199693406
2023-12-11,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.30155844370372,0.18636839681485107,-0.11519004688886891
2024-08-20,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.31829861268248827,0.19486312210656997,-0.1234354905759183
2023-09-26,NEUTRAL_BEARISH,BEAR_WEAK,0.07462822268007319,-0.05516559974134694,-0.12979382242142012
2025-06-30,BULL_WEAK,NEUTRAL_BULLISH,0.33522357081734455,0.18533240561910969,-0.14989116519823487
2025-03-18,BEAR_WEAK,BEAR_STRONG,0.20469727100385082,0.040895366698601165,-0.16380190430524966
2022-12-29,BEAR_STRONG,BEAR_WEAK,0.22906777604860817,0.06247825091363346,-0.16658952513497471
2022-12-15,NEUTRAL_BEARISH,BEAR_WEAK,0.18323405893725386,0.014645682510461278,-0.16858837642679259
2023-02-21,BULL_WEAK,NEUTRAL_BULLISH,-0.055402641493362825,-0.23042965431762097,-0.17502701282425814
2024-09-20,NEUTRAL_BEARISH,BEAR_WEAK,0.24448742996721062,0.0451200276479824,-0.19936740231922823
2020-08-31,BULL_WEAK,NEUTRAL_BULLISH,1.2554574285622566,1.0542210601887758,-0.2012363683734808
2024-06-17,NEUTRAL_BEARISH,NEUTRAL_BULLISH,-0.20732188268602902,-0.4128671178392107,-0.20554523515318168
2023-06-02,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.6034743189822445,0.39366391817505786,-0.2098104008071866
2025-08-05,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.14825423237043722,-0.07368747860116986,-0.2219417109716071
2024-08-27,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.19486312210656997,-0.028434310525748963,-0.22329743263231894
2024-06-13,NEUTRAL_BULLISH,NEUTRAL_BEARISH,0.10359400809250019,-0.12174810359807386,-0.22534211169057405
2024-08-15,NEUTRAL_BEARISH,NEUTRAL_BULLISH,0.3423536029395047,0.10734904105775822,-0.23500456188174645
2021-04-30,NEUTRAL_BULLISH,NEUTRAL_BEARISH,1.4183611167979393,1.1755889587784951,-0.24277215801944418
2020-05-13,NEUTRAL_BEARISH,BEAR_WEAK,1.9935369573223838,1.7488519717208106,-0.24468498560157315
2025-06-27,NEUTRAL_BULLISH,BULL_WEAK,0.7510891882303472,0.4851358389283966,-0.2659533493019506
