regime,days,total_return_pct,avg_daily_return_pct,sharpe_ratio,max_drawdown_pct,trades_count,win_rate_pct
NEUTRAL_BEARISH,397,121.37722003374809,0.030039691696180072,1.8758588592960201,-4.136945623794056,434,59.907834101382484
NEUTRAL_BULLISH,525,114.05691653101155,0.06208634098022005,2.518193211965164,-4.396243508991567,616,53.40909090909091
BEAR_WEAK,302,112.64790771812878,0.004286074720094053,0.3694393270979366,-3.522557761168346,270,52.96296296296297
BEAR_STRONG,45,111.64068505145454,0.014817434976369299,1.039726822247698,-1.3824795827834095,56,41.07142857142857
BULL_WEAK,164,109.61883185385979,0.18229269662435918,4.225158847426714,-3.8062264693740246,181,57.4585635359116
BULL_STRONG,4,3.66877876723668,1.1925189481138299,20.552779153377195,0.0,9,66.66666666666666
CRISIS,32,-0.4489880302638083,-0.01862062324960584,-4.136465995741473,-0.21271737107792496,6,0.0
