date,cash,positions_value,total_value,positions_count,daily_return
2020-11-06,94556.29548998094,26885.428882598877,121441.72437257982,6,0.0006530959245092394
2020-11-09,99010.00635210096,23647.191071510315,122657.19742361127,5,0.010008693941980118
2020-11-10,94392.53157807185,27889.2569770813,122281.78855515315,6,-0.003060634649604821
2020-11-11,98470.99569172742,23566.003826141357,122036.99951786878,5,-0.0020018437755673357
2020-11-12,97692.79093377225,23786.73205089569,121479.52298466794,5,-0.004568094392710886
2020-11-13,92901.35003216354,30367.365830421448,123268.71586258498,6,0.014728349551906383
2020-11-16,82812.80807736395,41270.62221336365,124083.4302907276,8,0.006609255417658666
2020-11-17,82812.80807736395,41468.25019645691,124281.05827382086,8,0.0015927024472988105
2020-11-18,88165.86161364282,36104.36701011658,124270.2286237594,7,-8.713837982943229e-05
2020-11-19,83187.15297606373,41955.41655445099,125142.56953051472,8,0.007019709518652606
2020-11-20,83187.15297606373,42221.688784599304,125408.84176066304,8,0.002127751021473001
2020-11-23,88828.38065354525,37819.17934322357,126647.55999676882,7,0.009877439411088762
2020-11-24,89302.26385551775,38703.00776100159,128005.27161651934,7,0.010720393032326525
2020-11-25,91782.6936018971,36027.03669166565,127809.73029356275,7,-0.0015276036719987784
2020-11-27,86762.12712863246,41041.779277801514,127803.90640643398,8,-4.556685250334258e-05
2020-11-30,86762.12712863246,39700.90487289429,126463.03200152675,8,-0.010491654305487819
2020-12-01,86762.12712863246,39583.385169029236,126345.5122976617,8,-0.0009292810871688317
2020-12-02,92389.50823214809,35431.61297416687,127821.12120631496,7,0.011679155688385734
2020-12-03,93204.28118671563,36101.97910404205,129306.26029075768,7,0.011618886381426607
2020-12-04,94049.65031483721,36794.08328819275,130843.73360302996,7,0.011890169190688304
2020-12-07,88976.32548070751,41430.33854389191,130406.66402459942,8,-0.003340393661927843
2020-12-08,100353.00995292781,30059.724157333374,130412.73411026118,6,4.654735789122455e-05
2020-12-09,95026.11611434075,35039.95346927643,130066.06958361718,7,-0.002658210710856701
2020-12-10,106000.7314382013,26294.87298965454,132295.60442785584,5,0.0171415562212045
2020-12-11,96960.26334179571,35218.863107681274,132179.126449477,7,-0.000880437251733257
2020-12-14,96750.3250210632,34177.62635231018,130927.95137337338,7,-0.00946575385775339
2020-12-15,91777.39115290772,39609.58914852142,131386.98030142914,8,0.003505965863215277
2020-12-16,96236.97981083182,34664.651741981506,130901.63155281333,7,-0.0036940399079293806
2020-12-17,91387.04964168195,40017.53422641754,131404.5838680995,8,0.003842215786922676
2020-12-18,102286.35702126831,29300.825979232788,131587.1830005011,6,0.0013895948453739315
2020-12-21,97001.58282365638,34174.622831344604,131176.205655001,7,-0.0031232323401781947
2020-12-22,91966.09110645657,39341.44121360779,131307.53232006438,8,0.0010011470022908142
2020-12-23,97385.74721694764,34938.55573272705,132324.3029496747,7,0.007743429578220384
2020-12-24,92472.61304027682,39517.52686595917,131990.13990623597,8,-0.002525333865282531
2020-12-28,98139.48314275048,34077.54512310028,132217.02826585076,7,0.0017189796129921664
2020-12-29,97868.35134899542,34153.8236284256,132022.174977421,7,-0.0014737382240808117
2020-12-30,93006.81179411418,40563.43050003052,133570.2422941447,8,0.011725812856729911
2020-12-31,98498.80671511726,34979.60066699982,133478.40738211706,7,-0.0006875402069377312
2021-01-04,99110.04073570097,34571.29369926453,133681.3344349655,7,0.0015202987271756285
2021-01-05,94117.52511649055,41145.52360153198,135263.04871802253,8,0.011831975568934006
2021-01-06,111996.014228459,26747.49430847168,138743.50853693066,5,0.025731046667177404
2021-01-07,102781.94473203123,37131.42848968506,139913.3732217163,7,0.008431851674518098
2021-01-08,103270.62356011341,37069.87869262695,140340.50225274038,7,0.0030528106155172097
2021-01-11,108208.76859863804,31429.54496383667,139638.3135624747,6,-0.005003464281473691
2021-01-12,105756.51965586265,36824.20346736908,142580.72312323173,7,0.02107164921782423
2021-01-13,100734.47087309009,41486.981236457825,142221.4521095479,8,-0.002519772700081635
2021-01-14,106499.29936430103,36750.22073173523,143249.52009603626,7,0.007228642172043553
2021-01-15,101537.25070182755,40604.75122642517,142142.00192825272,8,-0.007731391819260858
2021-01-19,106138.9836964521,36673.19526767731,142812.17896412942,7,0.004714841684972049
2021-01-20,108382.56187251971,35241.10930633545,143623.67117885518,7,0.005682233970602635
2021-01-21,108012.58485743699,34733.162073135376,142745.74693057238,7,-0.006112670989933955
2021-01-22,107933.13768398283,35578.50480365753,143511.64248764038,7,0.005365452726521669
2021-01-25,107525.49651185214,35424.38584327698,142949.8823551291,7,-0.003914387172870959
2021-01-26,112619.13312474142,29632.743739128113,142251.87686386955,6,-0.00488286859534115
2021-01-27,112193.26974219445,29084.95694065094,141278.2266828454,6,-0.006844550683545059
2021-01-28,106709.39051292643,33897.76788520813,140607.15839813458,7,-0.004749976698230296
2021-01-29,112371.02015489838,28740.62667274475,141111.64682764313,6,0.0035879284899569264
2021-02-01,107827.90691245353,33943.93774032593,141771.84465277946,7,0.00467854950302371
2021-02-02,107244.44532660267,34259.110261917114,141503.55558851978,7,-0.0018924001794344836
2021-02-03,108120.0817776383,34100.20758533478,142220.28936297307,7,0.005065129080837227
2021-02-04,107727.99037851334,35096.70670032501,142824.69707883836,7,0.004249799508723617
2021-02-05,102734.33425819832,40791.169699668884,143525.50395786721,8,0.004906762579317769
2021-02-08,119507.12453976658,25412.068709373474,144919.19324914005,5,0.009710394688333235
2021-02-09,104603.11935165255,41377.80204105377,145980.92139270634,8,0.007326345943294177
2021-02-10,109252.11467810345,35432.55840873718,144684.67308684063,7,-0.008879573395612739
2021-02-11,104266.67159472418,40414.171533584595,144680.84312830877,8,-2.6471072921196992e-05
2021-02-12,109785.82732483544,35202.56380367279,144988.39112850823,7,0.002125699529734737
2021-02-16,114698.176679627,30860.889682769775,145559.06636239676,6,0.0039360063895235164
2021-02-17,114588.19464185332,31200.222385406494,145788.41702725983,6,0.0015756535858237886
2021-02-18,109461.41090975172,35427.92784690857,144889.3387566603,7,-0.00616700756433497
2021-02-19,104566.8871737159,41305.610595703125,145872.49776941905,8,0.006785585614480283
2021-02-22,125623.16048887312,20485.851627349854,146109.012116223,4,0.0016213772329984888
2021-02-23,116755.43222536251,29808.433238983154,146563.86546434567,6,0.003113109462138164
2021-02-24,117058.56250408354,30438.40682220459,147496.96932628815,6,0.006366534199860219
2021-02-25,111993.53972817748,33533.79388046265,145527.33360864013,7,-0.01335373687096486
2021-02-26,111887.01592615084,33657.69448852539,145544.71041467623,7,0.00011940578862557061
2021-03-01,106911.27450233257,39300.930477142334,146212.2049794749,8,0.004586182231541613
2021-03-02,106911.27450233257,39434.24470901489,146345.51921134745,8,0.0009117859339531353
2021-03-03,112355.29724228792,33850.97745132446,146206.2746936124,7,-0.0009514778346849662
2021-03-04,116508.41374287994,29074.98190689087,145583.3956497708,6,-0.004260275731304164
2021-03-05,106455.26477090256,39893.516609191895,146348.78138009447,8,0.00525736968084578
2021-03-08,111892.7947691369,35401.26684951782,147294.06161865473,7,0.006459091969513553
2021-03-09,113812.648356397,33738.415325164795,147551.0636815618,7,0.0017448229757723865
2021-03-10,113543.29374579637,34675.64102935791,148218.93477515428,7,0.0045263726124933346
2021-03-11,113556.13906152507,35658.70988082886,149214.8489423539,7,0.006719210124606745
2021-03-12,114978.42714565323,35598.78326034546,150577.2104059987,7,0.009130200333956617
2021-03-15,115911.81224574459,36140.75772857666,152052.56997432123,7,0.009798026967989149
2021-03-16,116788.21619340022,35629.22196960449,152417.4381630047,7,0.002399618689411742
2021-03-17,117487.96238221042,35691.82453536987,153179.7869175803,7,0.005001716101278975
2021-03-18,113009.66755190102,39112.1459236145,152121.81347551552,8,-0.00690674313729156
2021-03-19,117292.7698127631,35551.80902481079,152844.57883757388,7,0.0047512276217682725
2021-03-22,112754.89348590281,39746.591411590576,152501.48489749338,8,-0.002244724298956613
2021-03-23,117453.84260220094,33081.138275146484,150534.9808773474,7,-0.012894982769956598
2021-03-24,117266.46168809664,32402.014331817627,149668.47601991426,7,-0.005756169445686243
2021-03-25,112756.91174169989,38013.42303466797,150770.33477636788,8,0.007361996231638024
2021-03-26,112756.91174169989,38948.271255493164,151705.18299719307,8,0.006200478510655527
2021-03-29,122886.06498408357,28279.316871643066,151165.38185572665,6,-0.0035582247804705203
2021-03-30,113899.0292436658,37602.50499534607,151501.53423901187,8,0.0022237391865689293
2021-03-31,113899.0292436658,37684.82957363129,151583.8588172971,8,0.0005433910534222708
2021-04-01,113899.0292436658,38434.624963760376,152333.65420742618,8,0.004946406536812109
2021-04-05,124968.55038253822,28110.178053855896,153078.72843639413,6,0.004891067786986891
2021-04-06,116145.69891146554,37295.93965625763,153441.63856772316,8,0.002370741742082183
2021-04-07,116145.69891146554,36976.25315475464,153121.95206622017,8,-0.0020834403522215217
2021-04-08,116145.69891146554,37176.50200366974,153322.20091513527,8,0.0013077736158202402
2021-04-09,120957.7193506135,32062.813316345215,153020.5326669587,7,-0.001967544467637472
2021-04-12,116562.70777319034,36084.57656574249,152647.28433893283,8,-0.0024392042134516734
2021-04-13,126331.1810818413,26229.305396080017,152560.4864779213,6,-0.0005686171318894928
2021-04-14,126331.1810818413,26539.652837753296,152870.8339195946,6,0.0020342583380408286
2021-04-15,126331.1810818413,26552.757237434387,152883.93831927568,6,8.572203961398905e-05
2021-04-16,126331.1810818413,26485.028882980347,152816.20996482164,6,-0.0004430050350521242
2021-04-19,121690.51864055857,30508.75543308258,152199.27407364117,7,-0.004037110273330868
2021-04-20,130500.559807093,20819.925555229187,151320.4853623222,5,-0.0057739349722113475
2021-04-21,131248.72258237793,20510.340280532837,151759.06286291077,5,0.00289833527521699
2021-04-22,127801.2850445008,24087.486934661865,151888.77197916264,6,0.0008547042516271475
2021-04-23,131772.72886049506,21091.281893730164,152864.01075422522,5,0.006420743036861021
2021-04-26,122024.83342608031,31018.895664215088,153043.72909029538,7,0.001175674608977273
2021-04-27,117605.01310745098,35989.516189575195,153594.52929702617,8,0.003598972725016525
