year,return_pct,volatility,sharpe,max_dd,best_day,worst_day,num_trades,win_rate
2023,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2024,43.85239256521454,21.66124817179448,1.7874581348837928,-13.336392750563267,5.574286365297465,-3.6606519546602434,99,44.44444444444444
2025,13.103679041457417,20.18406671505405,0.8226829031991402,-22.823792137248713,3.550268004268675,-3.853350021221924,115,35.65217391304348
