date,total_value,cash,positions_value,num_positions,regime,peak_value,drawdown,exposure_pct,daily_return
2023-09-07,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-09-08,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-09-11,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-09-12,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-09-13,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-09-14,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-09-15,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-09-18,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-09-19,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-09-20,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-09-21,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-09-22,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-09-25,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-09-26,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-09-27,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-09-28,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-09-29,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-10-02,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-10-03,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-10-04,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-10-05,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-10-06,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-10-09,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-10-10,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-10-11,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-10-12,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-10-13,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-10-16,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-10-17,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-10-18,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-10-19,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-10-20,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-10-23,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-10-24,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-10-25,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-10-26,100000.0,100000.0,0.0,0,NEUTRAL_BULLISH,100000.0,0.0,0.0,0.0
2023-10-27,100000.0,100000.0,0.0,0,NEUTRAL_BULLISH,100000.0,0.0,0.0,0.0
2023-10-30,100000.0,100000.0,0.0,0,NEUTRAL_BULLISH,100000.0,0.0,0.0,0.0
2023-10-31,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-01,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-02,100000.0,100000.0,0.0,0,NEUTRAL_BULLISH,100000.0,0.0,0.0,0.0
2023-11-03,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-06,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-07,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-08,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-09,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-10,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-13,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-14,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-15,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-16,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-17,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-20,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-21,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-22,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-24,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-27,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-28,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-29,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-11-30,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-01,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-04,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-05,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-06,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-07,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-08,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-11,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-12,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-13,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-14,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-15,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-18,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-19,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-20,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-21,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-22,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-26,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-27,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-28,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2023-12-29,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2024-01-02,100000.0,100000.0,0.0,0,BULL_WEAK,100000.0,0.0,0.0,0.0
2024-01-03,99562.65288486567,21315.954741860303,78246.69814300537,10,BULL_WEAK,100000.0,-0.43734711513432334,78.59041103845425,-0.004373471151343233
2024-01-04,99975.94004383174,21315.954741860303,78659.98530197144,10,BULL_WEAK,100000.0,-0.024059956168265284,78.67891541453383,0.004151025982041645
2024-01-05,100350.29596653071,21315.954741860303,79034.34122467041,10,BULL_WEAK,100350.29596653071,0.0,78.75845353862265,0.003744460142458772
2024-01-08,102927.88444461909,21315.954741860303,81611.92970275879,10,BULL_WEAK,102927.88444461909,0.0,79.29039846016707,0.025685908080909536
2024-01-09,103928.67302265254,21315.954741860303,82612.71828079224,10,BULL_WEAK,103928.67302265254,0.0,79.48982304699086,0.009723201671087756
2024-01-10,105150.90934807394,32241.51518303487,72909.39416503906,9,BULL_WEAK,105150.90934807394,0.0,69.33786366382438,0.011760338026783002
2024-01-11,105072.45408694693,41254.446205782384,63818.00788116455,8,BULL_WEAK,105150.90934807394,-0.07461206147756361,60.73714413137764,-0.0007461206147756361
2024-01-12,104868.36392725864,39839.99732722202,65028.36660003662,8,BULL_WEAK,105150.90934807394,-0.2687046860241682,62.00951761309368,-0.0019423754918620473
2024-01-16,104400.5239995853,39839.99732722202,64560.52667236328,8,BULL_WEAK,105150.90934807394,-0.7136270652730925,61.839274554426304,-0.004461211276241994
2024-01-17,103452.07705214203,39128.414422060865,64323.66263008118,8,BULL_WEAK,105150.90934807394,-1.6156135086843326,62.17725584925733,-0.009084695278416821
2024-01-18,104263.04784681977,39128.414422060865,65134.63342475891,8,BULL_WEAK,105150.90934807394,-0.8443688283428341,62.471445799716896,0.007839096302232562
2024-01-19,107274.4645590112,41140.97214262937,66133.49241638184,8,BULL_WEAK,107274.4645590112,0.0,61.6488674059073,0.028882876286292047
2024-01-22,108692.03859333719,50027.311573073515,58664.72702026367,7,BULL_WEAK,108692.03859333719,0.0,53.97334319926889,0.013214459192627093
