date,ticker,action,price,shares,value,commission,slippage_cost,net_proceeds,entry_date,entry_price,cost_basis,pnl,pnl_pct,holding_period_return,r_multiple,days_held,reason,stop_loss,take_profit,highest_price,lowest_price,max_unrealized_gain,max_unrealized_loss,regime,sector,entry_score,atr
2024-02-16,SMCI,SELL,100.95941537933491,125,12619.926922416864,12.619926922416864,12.632559481899008,12607.306995494448,2024-02-12,77.47440974539657,9684.30121817457,2923.005777319877,30.313242412710075,30.313242412710075,3.3047825934891484,4,TAKE_PROFIT,70.3985899124585,101.0604758551901,100.4000015258789,77.3010025024414,29.591179662836396,-0.22382518760069026,BULL_WEAK,Information Technology,76.05614212141909,4.717213221958706
2024-02-20,NVDA,SELL,69.3199040167881,130,9011.587522182454,9.011587522182454,9.02060813031241,9002.575934660272,2024-02-13,73.00954469319844,9491.240810115796,-488.66487545552445,-5.0536415367538385,-5.0536415367538385,-1.0383147971365698,4,STOP_LOSS,69.3892933100982,85.07704930353256,73.86297607421875,69.41719818115234,1.1689312467385138,-4.920379283478471,BULL_WEAK,Information Technology,43.330649048534504,2.4135009220668246
2024-02-21,APP,SELL,54.4578399645748,162,8822.170074261117,8.822170074261118,8.83100107533636,8813.347904186856,2024-02-16,59.20810309835967,9591.712701934266,-778.3647977474102,-8.022994970626707,-8.022994970626707,-1.023206127699861,2,STOP_LOSS,54.51235231689169,74.86060570325294,59.869998931884766,55.41999816894531,1.1179142699868638,-6.397950164222211,BULL_WEAK,Information Technology,41.26158101680027,3.130500520978655
2024-02-28,MSTR,SELL,95.3140625092728,135,12867.398438751829,12.86739843875183,12.880278717469551,12854.531040313077,2024-02-15,71.47232702057813,9648.764147778049,3205.766892535028,33.3579953005171,33.3579953005171,3.306774396751178,8,TAKE_PROFIT,64.29118353237536,95.40947198125406,96.29499816894533,67.27999877929688,34.73046447923866,-5.865666357937693,BULL_WEAK,Technology,43.18067186123839,4.787428992135184
2024-03-04,GWW,SELL,994.4189617940968,10,9944.189617940969,9.94418961794097,9.95414376170288,9934.245428323027,2024-01-31,869.4223151002336,8694.223151002336,1240.0222773206915,14.37697704819696,14.37697704819696,3.280688922749972,22,TAKE_PROFIT,831.6246967792235,995.4143761702671,973.0126342773438,869.4223151002336,11.91484476277418,0.0,BULL_WEAK,Industrials,23.549862599181,25.198412214006698
2024-03-04,AMD,SELL,207.54912567054038,56,11622.75103755026,11.62275103755026,11.634385422973537,11611.12828651271,2024-02-09,171.55331831795118,9606.985825805266,2004.1424607074441,20.982285685594128,20.982285685594128,3.2950952926875536,15,TAKE_PROFIT,160.6922490474085,207.75688255309348,205.3600006103516,164.2899932861328,19.706224644249804,-4.233858664486312,BULL_WEAK,Information Technology,42.72484019446355,7.240712847028457
2024-03-04,MSTR,SELL,135.10166293971633,101,13645.26795691135,13.64526795691135,13.658926883795033,13631.622688954438,2024-02-28,97.65654460404738,9863.311005008785,3768.3116839456525,38.343685502586425,38.343685502586425,3.3093546206003013,3,TAKE_PROFIT,86.38243803339483,135.2368998395559,133.4010009765625,96.29499816894533,36.6022129058964,-1.3942193435396488,BULL_WEAK,Technology,62.59105288842908,7.516071047101701
2024-03-05,MSTR,SELL,118.18310001200518,81,9572.83110097242,9.57283110097242,9.582413514486916,9563.258269871449,2024-03-04,132.01397214880504,10693.131744053208,-1129.8734741817589,-10.47682446916286,-10.47682446916286,-1.0172458181612245,1,STOP_LOSS,118.3014014134186,177.72254126675983,133.4010009765625,105.10099792480467,1.0506682021460767,-20.386458937592067,BULL_WEAK,Technology,93.00383434559872,9.141713823590958
2024-03-08,SMCI,SELL,119.34323257819699,120,14321.18790938364,14.32118790938364,14.33552343281633,14306.866721474256,2024-02-16,79.9041306786567,9588.495681438804,4718.371040035452,49.358026380574735,49.358026380574735,3.3132107690376125,14,TAKE_PROFIT,68.03656130021257,119.46269527347046,115.97599792480467,73.41699981689453,45.14393303547095,-8.118642686760314,BULL_WEAK,Information Technology,69.1029966189328,7.911712918962752
2024-03-08,NVDA,SELL,95.82310751713685,125,11977.888439642105,11.977888439642106,11.98987831796039,11965.910551202463,2024-02-22,78.39036726808064,9798.79590851008,2167.114642692384,22.238370423038646,22.238370423038646,3.2968707358910336,11,TAKE_PROFIT,73.13176948540067,95.91902654368053,92.62689971923828,77.62407684326172,18.161073799375526,-0.9775313619827086,BULL_WEAK,Information Technology,44.0938884760431,3.505731855119978
2024-03-11,CMG,SELL,52.61590995597838,201,10575.797901151655,10.575797901151654,10.58638428543754,10565.222103250502,2024-03-04,53.79002064811676,10811.79415027147,-246.57204702096715,-2.182766762294386,-2.182766762294386,-1.093883123536497,5,STOP_LOSS,52.668578534512896,59.16902271292844,54.40599822998047,53.251800537109375,1.1451521572994228,-1.0005947283945216,BULL_WEAK,Consumer Discretionary,31.515178085788197,0.7476280757359086
2024-03-11,MSTR,SELL,160.81829993119314,99,15921.01169318812,15.92101169318812,15.936948641830469,15905.090681494932,2024-03-05,106.67213450040774,10560.541315540366,5344.549365954566,50.75942811529512,50.75942811529512,3.31358163025878,4,TAKE_PROFIT,90.379991087409,160.97927921040355,148.42300415039062,105.10099792480467,39.13943397263069,-1.4728650391795273,BULL_WEAK,Technology,67.68294746400431,10.861428941999161
2024-03-14,DELL,SELL,105.72861753441784,92,9727.032813166441,9.72703281316644,9.736769582749787,9717.305780353274,2024-03-04,117.00832261803092,10764.765680858844,-1047.4599005055697,-9.640087842670164,-9.640087842670164,-1.018933731783328,8,STOP_LOSS,105.83445198640425,154.2545580567865,118.30885314941406,103.41580200195312,1.1114854928983675,-11.616712650817195,BULL_WEAK,Information Technology,35.96391576763006,7.449247087751117
2024-03-18,SMCI,SELL,97.86144477297883,98,9590.421587751925,9.590421587751926,9.600021609361733,9580.831166164173,2024-03-08,115.00851295488339,11270.834269578572,-1690.0031034143994,-14.909390393240862,-14.909390393240862,-1.0114856941499466,6,STOP_LOSS,97.95940417715599,171.83887554730805,118.80699920654295,100.06800079345705,3.3027870320779362,-12.990788053478564,BULL_WEAK,Information Technology,83.86643571080917,11.366072518484932
2024-03-19,MSTR,SELL,126.0270792373008,77,9704.085101272161,9.704085101272161,9.713798900172705,9694.38101617089,2024-03-11,147.15644662469523,11331.046390101534,-1636.665373930644,-14.358438160227083,-14.358438160227083,-1.0120067485789048,6,STOP_LOSS,126.15323246977057,217.16716047444413,178.23599243164062,141.75,21.120070863229003,-3.6739448041197442,BULL_WEAK,Technology,93.52782351581234,14.002142769949776
2024-03-20,CMG,SELL,59.636502667134934,210,12523.665560098336,12.523665560098337,12.53620176185997,12511.141894538237,2024-03-14,54.269271696364484,11396.54705623654,1114.5948383016967,9.889999999999999,9.889999999999999,4.156252885998122,4,TAKE_PROFIT,52.992257372721205,59.696198866000934,57.900001525878906,54.269271696364484,6.690212925333294,0.0,BULL_WEAK,Consumer Discretionary,32.31292394638111,0.8513428824288515
2024-03-25,COIN,SELL,277.6288729680994,49,13603.814775436871,13.603814775436872,13.617432207645436,13590.210960661434,2024-02-28,200.43891857231017,9821.507010043199,3768.7039506182355,38.510462411990254,38.510462411990254,3.3094294139407836,18,TAKE_PROFIT,177.19856021964904,277.9067797478473,279.7099914550781,200.43891857231017,39.54874305219831,0.0,BULL_WEAK,Financials,42.415631674289514,15.49357223510742
2024-04-04,PSX,SELL,173.46940458492085,63,10928.572488850014,10.928572488850014,10.939512000851693,10917.643916361163,2024-01-03,126.03944317960278,7940.484920314975,2977.158996046188,37.63104644768358,37.63104644768358,3.3090275791643355,63,TAKE_PROFIT,111.7583618437176,173.64304763255342,163.7285614013672,120.16254425048828,29.90263783382352,-4.662745868164531,BULL_WEAK,Energy,19.011549454389733,9.520720890590125
2024-04-09,APP,SELL,78.21586739699013,176,13765.992661870263,13.765992661870262,13.77977243430405,13752.226669208392,2024-03-04,61.288088560501805,10786.703586648318,2965.523082560074,27.62001431938561,27.62001431938561,3.3026560513659793,25,TAKE_PROFIT,56.18626666108774,78.29416155854868,78.05000305175781,60.02999877929688,27.34938368115223,-2.052747623158413,BULL_WEAK,Information Technology,31.45624016676653,3.4012145996093746
2024-04-15,APP,SELL,71.9002907324017,151,10856.943900592656,10.856943900592656,10.86781171230571,10846.086956692063,2024-04-09,76.99340813481884,11626.004628357645,-779.917671665582,-6.615004486486509,-6.615004486486509,-1.0286533349928988,4,STOP_LOSS,71.9722629953971,93.73055859955795,78.23999786376953,71.43000030517578,1.6190863077107265,-7.225823566481537,BULL_WEAK,Information Technology,74.3603125874833,3.347430092947824
2024-04-16,PLTR,SELL,21.555367022860324,504,10863.904979521603,10.863904979521603,10.874779759281239,10853.041074542081,2024-04-01,23.01801527278331,11601.079697482788,-748.0386229407068,-6.354363017789955,-6.354363017789955,-1.0299307264057076,11,STOP_LOSS,21.57694396682715,27.82158629263717,23.01801527278331,21.8799991607666,0.0,-4.944023620326233,BULL_WEAK,Information Technology,91.49259148447828,0.9607142039707727
2024-04-16,COIN,SELL,210.5861883865304,48,10108.137042553459,10.108137042553459,10.118255297851192,10098.028905510906,2024-04-05,237.73162489390984,11411.117994907672,-1313.0890893967662,-11.418521418634707,-11.418521418634707,-1.0156446561467487,7,STOP_LOSS,210.7969853719023,327.5137566339349,263.010009765625,218.8300018310547,10.633160347511982,-7.950823989568145,BULL_WEAK,Financials,53.68790810413797,17.956426348005017
2024-04-18,PLTR,SELL,20.699217559583172,512,10597.999390506584,10.597999390506585,10.60860799850525,10587.401391116078,2024-04-16,22.16743772596209,11349.72811569259,-762.326724576511,-6.623319233054003,-6.623319233054003,-1.028614264944647,2,STOP_LOSS,20.719937497080252,26.99243848890154,22.16743772596209,21.1299991607666,0.0,-4.680011185868627,BULL_WEAK,Information Technology,90.20920670724259,0.9650001525878906
2024-04-19,SMCI,SELL,79.6218555111636,112,8917.647817250323,8.917647817250323,8.926574391642134,8908.730169433073,2024-03-18,100.54770160820115,11261.34258011853,-2352.612410685457,-20.811859209450823,-20.811859209450823,-1.0076428239415651,23,STOP_LOSS,79.70155706823184,142.23999068813976,104.27899932861328,71.36499786376953,3.7109726634544815,-29.023740252309594,NEUTRAL_BULLISH,Information Technology,49.91589804754996,10.423072269984655
2024-04-19,DDOG,SELL,119.91583290260951,89,10672.509128332247,10.672509128332248,10.683192320652964,10661.836619203916,2024-04-16,126.4754780264904,11256.317544357646,-594.4809251537299,-5.186495616570808,-5.186495616570808,-1.037261841855323,3,STOP_LOSS,120.03586877138089,147.9408422101888,126.9499969482422,120.08999633789062,0.37518650188648195,-5.048790317489327,BULL_WEAK,Information Technology,51.37346524010223,4.293072836739677
2024-04-19,MRVL,SELL,62.73845537162066,165,10351.845136317408,10.351845136317408,10.362207343660899,10341.49329118109,2024-04-17,67.54212615034363,11144.4508148067,-802.9575236256096,-7.112110696708552,-7.112110696708552,-1.026480313667103,2,STOP_LOSS,62.80125662824891,83.34502455732606,67.54212615034363,61.833587646484375,0.0,-8.45181937440419,BULL_WEAK,Technology,49.607716019902135,3.1605796813964844
2024-04-25,META,SELL,443.42264506887886,19,8425.030256308699,8.425030256308698,8.433463720028328,8416.60522605239,2024-02-02,467.7786536528644,8887.794419404425,-471.18919335203464,-5.206737929101823,-5.206737929101823,-1.037106218002664,57,STOP_LOSS,443.8665115804593,547.4857938942149,524.6651000976562,439.1411437988281,12.160975281913334,-6.122021522445953,BULL_WEAK,Communication Services,43.76195109137306,15.941428048270089
2024-04-26,CMG,SELL,63.872281475361014,199,12710.584013596841,12.710584013596842,12.723307320917883,12697.873429583244,2024-03-21,57.754216034205704,11493.088990806935,1204.784438776309,10.593279350431839,10.593279350431839,3.264419031126439,25,TAKE_PROFIT,55.899615536551195,63.93621769305407,63.73939895629883,57.120601654052734,10.363196547501087,-1.0970876650419847,BULL_WEAK,Consumer Discretionary,35.04701436213203,1.2364003317696728
2024-05-01,MSTR,SELL,101.91529478838154,77,7847.477698705379,7.847477698705379,7.855333031737416,7839.630221006674,2024-03-19,143.2875943008866,11033.144761168269,-3193.5145401615946,-28.873608852437183,-28.873608852437183,-1.0049413911419014,30,STOP_LOSS,102.01731210048203,225.82815870169577,191.9160003662109,102.8270034790039,33.93762474873472,-28.237329979119032,NEUTRAL_BULLISH,Technology,77.95101919764639,20.635141100202286
2024-05-07,DDOG,SELL,114.81339540477094,88,10103.578795619844,10.103578795619844,10.11369248810854,10093.475216824223,2024-04-19,121.92389595488757,10729.302844030106,-635.8276272058829,-5.831917110610984,-5.831917110610984,-1.0328410188185413,12,STOP_LOSS,114.92832372849945,145.24247004284797,131.4499969482422,112.4000015258789,7.813153376331838,-7.811343588079367,BULL_WEAK,Information Technology,49.65641232934165,4.66371481759208
2024-05-08,ZS,SELL,165.90087765743044,63,10451.755292418118,10.451755292418119,10.462217509927399,10441.3035371257,2024-04-22,173.37462173477522,10922.60116929084,-481.2976321651404,-4.310748598937364,-4.310748598937364,-1.0454272700106113,12,STOP_LOSS,166.06694460203246,197.73354551058435,179.0399932861328,170.97000122070312,3.267705212372052,-1.3869506909440443,BULL_WEAK,Technology,47.48074390515971,4.871784755161828
2024-05-08,CCL,SELL,13.996311212426415,743,10399.259230832826,10.399259230832826,10.40966889973309,10388.859971601993,2024-05-01,14.69282152169885,10916.766390622246,-527.9064190202535,-4.740480296747673,-4.740480296747673,-1.041035360072594,5,STOP_LOSS,14.010321533960376,16.967821480827094,14.69282152169885,14.119999885559082,0.0,-3.8986496589086372,BULL_WEAK,Consumer Discretionary,56.93211720326275,0.454999991825649
2024-05-09,APP,SELL,88.31632927827427,161,14218.929013802157,14.218929013802157,14.23316217597808,14204.710084788354,2024-04-15,70.50687198661691,11351.606389845323,2853.103694943031,25.25917941025353,25.25917941025353,3.3004204518884066,18,TAKE_PROFIT,65.13751337891603,88.40473401228655,84.69000244140625,66.80000305175781,20.11595473627232,-5.2574576497489645,BULL_WEAK,Information Technology,68.12168116424799,3.5795724051339284
2024-05-23,DELL,SELL,160.13552114050887,86,13771.654818083764,13.771654818083764,13.78544025834259,13757.88316326568,2024-05-09,128.1635455995213,11022.064921558833,2735.8182417068474,24.946232090747465,24.946232090747465,3.3000924693922777,10,TAKE_PROFIT,118.52386419213781,160.29581695746634,149.77297973632812,127.77075958251952,16.860827340350614,-0.30647249587582026,BULL_WEAK,Information Technology,38.910173955539584,6.4264542715890025
2024-05-31,DELL,SELL,162.4477196108819,65,10559.101774707324,10.559101774707324,10.569671446154132,10548.542672932617,2024-05-29,178.33567527991661,11591.81889319458,-1043.2762202619633,-8.909017023148557,-8.909017023148557,-1.020670964137341,2,STOP_LOSS,162.61032994082274,230.75349307689623,178.33567527991661,136.10934448242188,0.0,-23.678005385751376,BULL_WEAK,Information Technology,52.270482882963464,10.483563559395927
2024-06-04,CCL,SELL,16.415755100706882,759,12459.558121436523,12.459558121436523,12.472030151589472,12447.098563315087,2024-05-08,14.435758662070633,10956.740824511611,1490.3577388034755,13.715915352884146,13.715915352884146,3.278488827562432,18,TAKE_PROFIT,13.836830074293358,16.43218728799488,16.940000534057617,14.300000190734863,17.347490565679635,-0.9404318436859849,BULL_WEAK,Consumer Discretionary,56.38029606001474,0.39928572518484934
2024-06-14,GNRC,SELL,132.61808785157308,79,10476.828940274274,10.476828940274274,10.487316256531386,10466.352111334,2024-05-09,140.755481449314,11119.683034495807,-653.3309231618077,-5.781226787015892,-5.781226787015892,-1.0331518762960161,25,STOP_LOSS,132.75083869026335,167.43762397948282,154.22999572753906,134.97000122070312,9.572994344150798,-4.110305452434004,BULL_WEAK,Industrials,38.109491267678735,5.336428506033761
2024-06-17,FSLR,SELL,266.95649427104206,39,10411.303276570641,10.411303276570642,10.421725001573122,10400.89197329407,2024-06-11,294.2451462334856,11475.560703105939,-1074.6687298118686,-9.274121361645104,-9.274121361645104,-1.0197687630508463,4,STOP_LOSS,267.2237179890311,384.3165737150007,300.7099914550781,261.3299865722656,2.197094940849964,-11.186305052964773,BULL_WEAK,Information Technology,43.93906965635147,18.014285496303014
2024-06-18,PLTR,SELL,25.476670129376267,527,13426.205158181292,13.426205158181292,13.439644802984397,13412.778953023111,2024-04-18,21.09502802764753,11117.079770570248,2295.699182452863,20.77097075190455,20.77097075190455,3.2947756042906318,42,TAKE_PROFIT,19.772884745438407,25.502172301677945,25.81999969482422,20.46999931335449,22.39850860109811,-2.9629195726778246,BULL_WEAK,Information Technology,88.06831519524556,0.8814288548060826
2024-06-24,MSTR,SELL,136.1839809184431,75,10213.798568883232,10.213798568883233,10.224022591474125,10203.58477031435,2024-05-15,153.19904915972623,11489.928686979467,-1286.343916665117,-11.106510343640007,-11.106510343640007,-1.0161448161383622,26,STOP_LOSS,136.32030121966275,209.46154229327115,172.7239990234375,137.21499633789062,12.74482444297318,-10.433519600484297,BULL_WEAK,Technology,56.056594855705036,11.252498626708984
2024-06-24,NVDA,SELL,123.06863050100347,89,10953.10811458931,10.953108114589309,10.964072186775553,10942.15500647472,2024-06-17,130.80424254165825,11641.577586207584,-699.4225797328636,-5.913884664857994,-5.913884664857994,-1.0323498238091595,4,STOP_LOSS,123.19182232332679,156.17897660276316,135.529541015625,118.0660400390625,3.612496339682436,-9.738371061274197,BULL_WEAK,Information Technology,43.817360052126425,5.074946812220981
2024-06-25,RCL,SELL,159.76376286883792,83,13260.392318113547,13.260392318113547,13.273665984098358,13247.131925795433,2024-04-25,133.38854610913913,11071.249327058547,2175.8825987368855,19.773224560164614,19.773224560164614,3.2931743285761303,41,TAKE_PROFIT,125.42800397526287,159.92368655539332,158.49325561523438,133.38854610913913,18.82073854043993,0.0,BULL_WEAK,Consumer Discretionary,30.093444127661233,5.307028089250837
2024-06-28,DAL,SELL,47.065060939088,218,10260.183284721184,10.260183284721185,10.270453738458912,10249.923101436463,2024-05-01,49.8198100816303,10860.718597795405,-610.7954963589418,-5.529425218660233,-5.529425218660233,-1.0347820757045953,40,STOP_LOSS,47.112173112200196,58.84526664639731,52.29090118408203,46.5767936706543,4.960057251127248,-6.509491717576377,BULL_WEAK,Industrials,42.23183413935251,1.8050913129534025
