Price,Close,High,Low,Open,Volume
Ticker,PSQ,PSQ,PSQ,PSQ,PSQ
Date,,,,,
2023-12-21,43.05220413208008,43.41475039198076,43.006886713966836,43.09752155019332,5422560
2023-12-22,43.00688171386719,43.233472235586724,42.82560860499216,42.916243430681185,3989040
2023-12-26,42.78028869628906,42.96156179458838,42.689650418391025,42.91624092689097,1994720
2023-12-27,42.64433670043945,42.825609814433825,42.64433670043945,42.73497498618517,4783960
2023-12-28,42.73497772216797,42.78029513919361,42.55370459656811,42.59902201359375,3714480
2023-12-29,42.961570739746094,43.142840418291335,42.689659306933244,42.73498018406705,3797300
2024-01-02,43.64133834838867,43.91324629841815,43.278792110017925,43.36942694086203,4976440
2024-01-03,44.13983917236328,44.185156590187084,43.86793120792314,44.00388346139454,5156940
2024-01-04,44.4117431640625,44.4117431640625,44.003879525138025,44.4117431640625,4716140
2024-01-05,44.36642837524414,44.50238062459792,44.04919954509082,44.36642837524414,5336760
2024-01-08,43.41474533081055,44.23046913424619,43.41474533081055,44.23046913424619,3046060
2024-01-09,43.36943054199219,43.8226116488364,43.27879570362233,43.777294229651474,3653620
2024-01-10,43.05220413208008,43.460067810093996,42.9615692958536,43.3241120982569,3036540
2024-01-11,43.00688171386719,43.596014995839795,42.82560860499216,42.961564301022676,6192740
2024-01-12,43.00688171386719,43.188154822742206,42.82560860499216,42.961564301022676,3984920
2024-01-16,43.05220413208008,43.3241120982569,42.870931002129744,43.14283896830656,4335640
2024-01-17,43.27879333496094,43.7772918337071,43.23347591825625,43.46006645927698,4429260
2024-01-18,42.73497772216797,43.14283793289603,42.6443394306194,42.96156826479347,3729880
2024-01-19,41.87392807006836,42.55369961842175,41.87392807006836,42.463061337476496,3928460
2024-01-22,41.828609466552734,41.91924428741871,41.51138067852825,41.647336367324,4615740
2024-01-23,41.647342681884766,41.9645680605101,41.647342681884766,41.73797751649277,2236120
2024-01-24,41.420753479003906,41.51138831654652,41.05820721383859,41.28479776519256,3370680
2024-01-25,41.420753479003906,41.692661449129176,41.14884550887864,41.19416292764994,4223640
2024-01-26,41.69265365600586,41.783288476607154,41.466063147005826,41.60201883540456,3204300
2024-01-29,41.28479766845703,41.7379787701031,41.23948024979191,41.69266135143798,2605640
2024-01-30,41.55670166015625,41.64733994630806,41.33011113102236,41.37543200284681,2233460
2024-01-31,42.372432708740234,42.417750127089676,41.783295897705315,42.00988644694991,6731920
2024-02-01,41.87392807006836,42.32710910230395,41.87392807006836,42.2364708213587,6017440
2024-02-02,41.23947525024414,41.82861199396071,41.103519553233546,41.73797371012132,4166660
2024-02-05,41.23947525024414,41.602021470607724,41.148840423901746,41.19415783707294,3902300
2024-02-06,41.37543487548828,41.60202542035405,41.1035234556515,41.14884433062252,4130480
2024-02-07,40.92224884033203,41.23947418180872,40.87692797083801,41.103518488320475,3111880
2024-02-08,40.92224884033203,41.058201076323364,40.8316105588409,40.96756625232914,3170620
2024-02-09,40.51438903808594,40.922252699517465,40.423750748047134,40.83161440947866,2891480
2024-02-12,40.74098205566406,40.78629947469201,40.333118369417654,40.55970892205483,2943920
2024-02-13,41.330116271972656,41.64734512671766,41.05820829468945,41.466071989363016,5238520
2024-02-14,40.87692642211914,41.33010743991424,40.87692642211914,41.05819952073654,3437820
2024-02-15,40.78629684448242,41.103522214718396,40.74097942837688,40.876931676693495,3330560
2024-02-16,41.23947525024414,41.28479266341534,40.740976790366965,40.740976790366965,3795760
2024-02-20,41.51138687133789,41.873933123881244,41.28479632787262,41.375434619757115,4464920
2024-02-21,41.69265365600586,42.10051726370527,41.69265365600586,41.82860934440459,3573120
2024-02-22,40.46907043457031,40.92225149897761,40.37843214719057,40.83161321159787,3469700
2024-02-23,40.65033721923828,40.740975500207405,40.28779446785247,40.3784292913247,2982280
2024-02-26,40.65033721923828,40.69565808847128,40.469067572293824,40.55970239576605,3592600
2024-02-27,40.605018615722656,40.831609125249564,40.51438379491061,40.605018615722656,2060940
2024-02-28,40.78629684448242,40.92225255029625,40.65034113866859,40.78629684448242,1918420
2024-02-29,40.46907043457031,40.87693062653917,40.37843214719057,40.514387849511614,1983580
2024-03-01,39.834617614746094,40.42375094411829,39.7893001982555,40.42375094411829,2242120
2024-03-04,40.06120300292969,40.06120300292969,39.83461249211843,39.92524731344421,2273620
2024-03-05,40.74098205566406,41.01289002732919,40.333118369417654,40.333118369417654,3289560
2024-03-06,40.51438903808594,40.69566216066631,40.242481082964,40.37843333177635,4320540
2024-03-07,39.92525100708008,40.37843207062809,39.78929876251395,40.197158953709454,2415020
2024-03-08,40.51438903808594,40.605023870627505,39.653344298952106,39.87993483780326,5927480
2024-03-11,40.65033721923828,40.87692773541575,40.55970239576605,40.65033721923828,3868920
2024-03-12,40.106529235839844,40.78630091780323,40.061211815208466,40.46907551588601,3270120
2024-03-13,40.42375183105469,40.55970754100671,40.242482161115085,40.242482161115085,2729420
2024-03-14,40.55970001220703,40.83160792414149,40.287792100272576,40.33310950934554,4227620
2024-03-15,41.058204650878906,41.14884294026107,40.78629669772684,40.87693152961179,2885040
2024-03-18,40.69566345214844,40.69566345214844,40.333117195482245,40.55970774152428,2560440
2024-03-19,40.605018615722656,41.05819963477647,40.559701205316635,40.9222474035584,3464980
2024-03-20,40.091270446777344,40.641721263108735,40.091270446777344,40.45823649110462,2930600
2024-03-21,39.90778732299805,39.95365764297332,39.63256190346531,39.63256190346531,3363780
2024-03-22,39.90778732299805,40.09127210258023,39.816046683047496,39.9995279629486,1720720
2024-03-25,40.0453987121582,40.274753794130056,39.953654579560975,40.18300966153283,2138640
2024-03-26,40.22887420654297,40.22887420654297,39.86190822784338,39.953648847598195,2028020
2024-03-27,40.13713836669922,40.36649344308036,39.95365360565816,39.95365360565816,3073760
2024-03-28,40.183006286621094,40.228876599226716,40.045395348804206,40.137135974015465,2489420
2024-04-01,40.13713836669922,40.32062312774028,39.861912974978,40.09126805135914,1853160
2024-04-02,40.45823287963867,40.779332076903486,40.45823287963867,40.549977007291744,1732820
2024-04-03,40.4123649597168,40.73346417600381,40.22888019322148,40.73346417600381,2022400
2024-04-04,41.100425720214844,41.100425720214844,39.953650429474024,40.045394552541566,4054180
2024-04-05,40.54997253417969,41.008682622802354,40.36648779879457,40.962812313876135,3886280
2024-04-08,40.54997253417969,40.7334572695648,40.41235810772079,40.50410222525347,2353900
2024-04-09,40.45823287963867,40.87107270487593,40.32062193768,40.36649225166623,2976360
2024-04-10,40.79768371582031,40.98116498441797,40.71511574507902,40.92612200371102,8400000
2024-04-11,40.15548324584961,40.85272106965656,40.08208794877499,40.64171484008761,7941600
2024-04-12,40.82520294189453,40.953641222661695,40.47658225146889,40.55915021763073,5900500
2024-04-15,41.50410079956055,41.58666877627133,40.47658742278605,40.47658742278605,5707200
2024-04-16,41.50410079956055,41.641711760957776,41.24722070552636,41.531622291903766,7474500
2024-04-17,42.02701950073242,42.10958745651698,41.32060554561575,41.32060554561575,4784700
2024-04-18,42.29307556152344,42.35729470426693,41.825192735866466,41.99032867425853,4022700
2024-04-19,43.17380142211914,43.33893735932271,42.38481938874222,42.439862368022894,6938300
2024-04-22,42.76095962524414,43.265540077119056,42.51325573075705,42.91691939232086,4733400
2024-04-23,42.12793731689453,42.60499627950223,42.017847863886786,42.55912596572239,4957400
2024-04-24,42.00867462158203,42.22885352456061,41.687575430190805,41.834362532070045,3711800
2024-04-25,42.2472038269043,42.85270108078709,42.14628703464371,42.76096045128512,4178600
2024-04-26,41.586666107177734,41.999502464554105,41.44905165493168,41.926110656455535,3839500
2024-04-29,41.43070602416992,41.69675878587386,41.34813804638874,41.39400836744914,2635300
2024-04-30,42.21968460083008,42.22885726439963,41.47657286318522,41.59583848767459,3500100
2024-05-01,42.54077911376953,42.62334708227588,41.68757793909758,42.39399200305612,4977900
2024-05-02,42.02701950073242,42.66921082385646,41.944451544947874,42.201328074197484,4443100
2024-05-03,41.21052169799805,41.45822562000826,41.10043223255384,41.31143849952232,4311500
2024-05-06,40.75181198120117,41.1096088724823,40.75181198120117,41.036213561548415,3457800
2024-05-07,40.760986328125,40.82520547248928,40.61419921248081,40.733464837591995,4005500
2024-05-08,40.78850555419922,41.02703679117902,40.67841609849815,41.02703679117902,2885800
2024-05-09,40.73346710205078,40.97199486585251,40.687593282371026,40.797686249985134,2369100
2024-05-10,40.65089797973633,40.797685099401,40.44906437781703,40.61420032489991,2377600
2024-05-13,40.57749557495117,40.69676118247503,40.48575495358228,40.48575495358228,1879900
2024-05-14,40.31145095825195,40.63255019680316,40.274756802153284,40.62337403301768,3026800
2024-05-15,39.715126037597656,40.23805533403055,39.678428385294815,40.109617050651345,3025900
2024-05-16,39.80686569213867,39.82521451783996,39.577510620393525,39.74264655202448,3984800
2024-05-17,39.84355926513672,40.036216665758786,39.76099130777293,39.806861617490526,2646700
2024-05-20,39.577510833740234,39.843563558322145,39.522467856020306,39.83438739558171,2209900
2024-05-21,39.5132942199707,39.76099813459192,39.48577272935087,39.7426493076184,1635300
2024-05-22,39.52246856689453,39.751823644001355,39.43072443624336,39.494943577858805,2907900
2024-05-23,39.73347473144531,39.89861066657749,39.12797746918757,39.137150132392364,6359900
2024-05-24,39.375675201416016,39.678425561850176,39.265585752022,39.60503026246717,5505900
2024-05-28,39.23807144165039,39.48577537285496,39.22889527770885,39.274769098054286,2604200
2024-05-29,39.5132942199707,39.61421101848463,39.36650710386341,39.60503485515742,3115000
2024-05-30,39.944480895996094,40.07291917867121,39.60503286357675,39.61420902644254,2981300
2024-05-31,39.962833404541016,40.73346667128471,39.8986142572858,39.962833404541016,5038400
2024-06-03,39.861915588378906,40.32062577121484,39.64173316075804,39.72430113365574,3813800
2024-06-04,39.75182342529297,40.04539764240004,39.650906631972276,39.8894343709915,3894200
2024-06-05,38.96284103393555,39.54998946256644,38.9536648711678,39.449072670205375,3492000
2024-06-06,38.98118591308594,39.082099195549205,38.889441793100694,38.9169632792561,2274000
2024-06-07,39.045406341552734,39.15549578950405,38.82522394596965,39.05457900401515,2323400
2024-06-10,38.91696548461914,39.18301819813264,38.880271334225974,39.16466937309579,1305700
2024-06-11,38.64174270629883,39.14632317985306,38.632570043003994,39.0178848956408,1883200
2024-06-12,38.1555061340332,38.38486118328811,37.96284873258236,38.33899087337319,3515500
2024-06-13,37.95367431640625,38.13715906418531,37.82523604286505,37.88028251710291,2198400
2024-06-14,37.7977180480957,38.03624579247211,37.78854188503461,37.990375476209046,1387200
2024-06-17,37.329830169677734,37.87110827829219,37.1922192266148,37.77019148690432,2422400
2024-06-18,37.33900833129883,37.47661928172876,37.29313801448885,37.35735715795899,1634400
2024-06-20,37.650936126708984,37.77937442982406,37.21974739509584,37.25644505303766,2333300
2024-06-21,37.77936935424805,37.871109987096155,37.58671192545854,37.678452558306645,1946100
2024-06-24,38.21973419189453,38.21973419189453,37.742675158092695,37.87111345571605,2583500
2024-06-25,37.77019500732422,38.11881572833582,37.761022343470664,38.045423918464465,1633700
2024-06-26,37.71037673950195,37.87860176002475,37.672996174500014,37.85056544498658,2005300
2024-06-27,37.62626647949219,37.803839325745436,37.51411764748551,37.73841887664595,1452700
2024-06-28,37.85056686401367,37.89729524587812,37.224398703706726,37.58888507345519,3369000
2024-07-01,37.64495849609375,38.0842131381663,37.59823011324812,37.78514720977774,3680700
2024-07-02,37.26177978515625,37.7757991230641,37.25243553471301,37.766454872620855,2736000
2024-07-03,36.97206115722656,37.33654752691355,36.94402127599502,37.32719971145403,2116500
2024-07-05,36.598228454589844,36.944022772512135,36.570192137369624,36.92533070598294,3783200
2024-07-08,36.53281021118164,36.6636511196427,36.49542607586495,36.58888641415668,2459800
2024-07-09,36.51411437988281,36.6169189588336,36.34588935344461,36.42065761637137,2404500
2024-07-10,36.13093948364258,36.46738956946837,36.09355534851808,36.373929231657115,4710500
2024-07-11,36.944026947021484,37.02813947333364,36.13094156943569,36.140285821182566,7498800
2024-07-12,36.75710678100586,36.95336811872541,36.39261685576639,36.925328238231955,3005400
2024-07-15,36.66365051269531,36.82253130258739,36.299164112259845,36.62626637799749,4152600
2024-07-16,36.654300689697266,36.88794614832074,36.50476773878412,36.57018818198694,2223500
2024-07-17,37.72907638549805,37.74776845432826,37.224404787672604,37.26178536018544,6388400
2024-07-18,37.9346809387207,38.17767067350483,37.44869790400529,37.45804571985112,4726400
2024-07-19,38.29916763305664,38.3926279665346,37.78514827694306,37.98140962952598,6245300
2024-07-22,37.72907638549805,38.093562814818256,37.65431167532478,37.831880981490436,3962500
2024-07-23,37.878604888916016,37.90664477141725,37.57953895331545,37.81318443832509,3010000
2024-07-24,39.25244140625,39.30851760599762,38.401971985053805,38.43000830235403,7301600
2024-07-25,39.7010383605957,39.90664751776691,38.8692610467987,39.224403164145244,7156500
2024-07-26,39.3178596496582,39.579541436830276,39.0655221126793,39.33655171519149,4015000
2024-07-29,39.25244140625,39.430010691063394,38.89729927147606,39.0842163721543,2723800
2024-07-30,39.79450225830078,40.07487613813438,39.0281417578729,39.084217959898545,3667500
2024-07-31,38.635616302490234,39.02813899342457,38.47673552391177,38.897298096446455,5642500
2024-08-01,39.56085968017578,39.86926990118066,38.271135459702265,38.57954568070714,6870600
2024-08-02,40.551509857177734,40.9066519930656,40.14029508651353,40.35524850516622,15541700
2024-08-05,41.710391998291016,42.85057951394306,41.149640708406665,42.738430682025026,13226400
2024-08-06,41.38328552246094,41.85057647394364,40.66365702935993,41.59823893232534,10610800
2024-08-07,41.84122848510742,41.87861261352109,40.50477619806579,40.72907740340109,7089800
2024-08-08,40.57019805908203,41.60758448538835,40.486085549782956,41.24309813347464,6704000
2024-08-09,40.37394332885742,40.81319444690531,40.25244666996666,40.71973767246467,2461000
2024-08-12,40.299171447753906,40.56085681001494,40.03748965063997,40.30851926344917,2208300
2024-08-13,39.327205657958984,39.92533746695281,39.299165778373975,39.92533746695281,3499800
2024-08-14,39.30851745605469,39.682348090838026,39.121600356089445,39.243097005838926,1929000
2024-08-15,38.32720184326172,38.85056898652148,38.299165527333386,38.80384060492527,4892300
2024-08-16,38.30851364135742,38.58888749826722,38.19636124647589,38.50477498467958,1964900
2024-08-19,37.82252883911133,38.45804478616691,37.81318102407257,38.31785608176026,1765200
2024-08-20,37.91598892211914,38.03748557224482,37.70103550429504,37.897296855550024,2048600
2024-08-21,37.72907638549805,37.99076178397346,37.59823546883413,37.85991730216196,3159200
2024-08-22,38.355247497558594,38.430012206336706,37.523470058447316,37.579542698744014,3262300
2024-08-23,37.953372955322266,38.33655140611231,37.738419538064164,38.02813765625471,4030100
2024-08-26,38.34589385986328,38.504774635263495,37.95337117678096,38.01879162396135,2704500
2024-08-27,38.233741760253906,38.635612224351725,38.15897706922114,38.48607927713951,2319200
2024-08-28,38.69169235229492,38.96271839564811,38.23374564947912,38.28982184731791,3271300
2024-08-29,38.73842239379883,38.85057122913282,38.14963476928778,38.54216104067754,5606500
2024-08-30,38.3178596496582,38.79449487175748,38.280475516315896,38.411316417866786,2658100
2024-09-03,39.495426177978516,39.691691069856205,38.570192171877224,38.579536421420585,5576700
2024-09-04,39.607582092285156,39.850571818675945,39.28047628677609,39.77580712022764,4692700
2024-09-05,39.57954406738281,39.83188162113269,39.2057134273123,39.75711691917747,3824000
2024-09-06,40.663658142089844,40.71039009063452,39.60758312974612,39.68234783015277,7301100
2024-09-09,40.14964294433594,40.579549820264475,40.07487823620151,40.28983167416578,3023400
2024-09-10,39.81318664550781,40.373937912364525,39.757114014425,40.01879579986997,3092400
2024-09-11,38.97206497192383,40.44870248325254,38.887952460413864,39.71038551016165,4627900
2024-09-12,38.57953643798828,39.10290354130902,38.51411599571653,38.95337059252405,4399800
2024-09-13,38.43000793457031,38.68234548329894,38.327203351923785,38.663653416895286,4902100
2024-09-16,38.61692428588867,38.87860608017976,38.5701959033577,38.61692428588867,3089300
2024-09-17,38.59823226928711,38.81318568132256,38.27113002600427,38.373934606792325,4952000
2024-09-18,38.785152435302734,38.831880821592904,38.18702053443489,38.514122803613446,4433300
2024-09-19,37.81318664550781,38.04683214415551,37.579541146860116,37.86926284863632,4436100
2024-09-20,37.92533493041992,38.24308935150894,37.82253035176313,37.906642864741684,2672400
2024-09-23,37.831878662109375,37.934683251799065,37.74776614010394,37.82253441084094,1803500
2024-09-24,37.65430450439453,38.056174994842486,37.579536243312624,37.72906920032952,3031800
2024-09-25,37.6143798828125,37.71894406722027,37.471791699316796,37.71894406722027,1878900
2024-09-26,37.357723236083984,37.63339178953945,37.0250223103054,37.044034309802484,3466900
2024-09-27,37.58586502075195,37.671417208629805,37.29118445669086,37.29118445669086,2474000
2024-09-30,37.490806579589844,37.89005134835423,37.471794578585026,37.66191096246481,4315500
2024-10-01,38.023128509521484,38.317809060890795,37.5098154043626,37.52882740375753,6456700
2024-10-02,37.985107421875,38.29879999668035,37.83301504122742,38.09917942698697,3210700
2024-10-03,38.01362609863281,38.213246662352304,37.77598153434725,38.16571847472884,3775300
2024-10-04,37.576358795166016,37.97560356418687,37.557346794148984,37.56685460774171,4810100
2024-10-07,38.00411605834961,38.08966824152575,37.66190732564505,37.747459508821194,3708700
2024-10-08,37.433773040771484,37.86153398468087,37.37673703952747,37.81400217056004,3609300
2024-10-09,37.13908767700195,37.53833238181015,37.10106368108349,37.47178857586892,3422100
2024-10-10,37.20563507080078,37.433775464379245,37.063050497711714,37.329211268412806,3339100
2024-10-11,37.18661880493164,37.414759172349044,37.10106662042113,37.37673517341812,2373000
2024-10-14,36.863426208496094,37.034530596743174,36.76836982665595,36.996506593539706,4818000
2024-10-15,37.37673568725586,37.51932387212299,36.8063902001237,36.85391838635668,3800300
2024-10-16,37.37673568725586,37.61438024458896,37.30069131451672,37.35772368752903,2115100
2024-10-17,37.33871078491211,37.348218597629696,36.94897386535681,36.958481678074406,2524800
2024-10-18,37.12958526611328,37.224641634285845,37.044033084290774,37.15810145133145,1921600
2024-10-21,37.063045501708984,37.37673442115531,37.006009504460536,37.22464205466084,2895200
2024-10-22,37.03452682495117,37.32920738051344,36.929962639875264,37.27217138151708,3181200
2024-10-23,37.6143798828125,37.861532250715975,37.1771147718056,37.23414714426937,3791600
2024-10-24,37.3197021484375,37.52883053305157,37.27217395907114,37.338714149417726,2301800
2024-10-25,37.120079040527344,37.177115039570054,36.74935411217016,37.129586853451876,3271600
2024-10-28,37.120079040527344,37.13909104020825,36.882434483768314,36.882434483768314,3188200
2024-10-29,36.76836395263672,37.23414522587735,36.68281177218078,37.091560675896076,3184300
2024-10-30,37.05353927612305,37.09156327591729,36.76836653000269,36.825402529694045,3496300
2024-10-31,37.99461364746094,38.00411783440553,37.3577243371262,37.367232150239026,5084600
2024-11-01,37.75697326660156,37.918569845729905,37.481304674498176,37.8995578435674,4509600
2024-11-04,37.87104034423828,38.00412072860671,37.60487957550142,37.80450015205407,3326300
2024-11-05,37.395748138427734,37.75696888526182,37.338712138558705,37.74746107219954,3052600
2024-11-06,36.36912155151367,36.84441066739224,36.32159336515945,36.758858481487366,8072900
2024-11-07,35.81779098510742,36.19802375930107,35.770262794875336,36.19802375930107,5033200
2024-11-08,35.80828094482422,35.92235294569048,35.7607527575474,35.88432894540173,3187300
2024-11-11,35.83679962158203,36.036420177514756,35.71322343764685,35.73223543718828,3749500
2024-11-12,35.90333938598633,36.11246775232216,35.78927101624319,35.83679920145549,4426000
2024-11-13,35.950870513916016,36.112470708267146,35.77026194485853,35.941366326562836,3918800
2024-11-14,36.226539611816406,36.27406780160716,35.93185903324423,35.99839922418497,3883300
2024-11-15,37.120079040527344,37.2531594121255,36.62577792732838,36.64478992700928,6788500
2024-11-18,36.853919982910156,37.09156455053828,36.6923197913155,36.99650454778603,1834900
2024-11-19,36.59726333618164,37.07255247041776,36.57825133567199,37.05354046990812,3272600
2024-11-20,36.64479064941406,37.11057558535811,36.61627446241463,36.64479064941406,5054800
2024-11-21,36.5117073059082,37.053536571843,36.36911913017044,36.42615512569913,5223500
2024-11-22,36.47368240356445,36.701822753848546,36.43566203365698,36.578246579687665,3748300
2024-11-25,36.42615509033203,36.587755264422455,36.08394636982801,36.18851054844512,3745300
2024-11-26,36.236045837402344,36.388138228988254,36.18851764493837,36.321598034304955,3200700
2024-11-27,36.540225982666016,36.777870540991245,36.34060542395319,36.34060542395319,2286400
2024-11-29,36.25505828857422,36.56875088982452,36.20753009552169,36.52121907060331,1304500
2024-12-02,35.85581588745117,36.179012665774856,35.79877988204044,36.16000066397128,2506900
2024-12-03,35.75124740600586,35.99839614749568,35.74173959315925,35.96987996129212,2220400
2024-12-04,35.3329963684082,35.57064096155435,35.31398799198499,35.532620582539195,2882500
2024-12-05,35.42805480957031,35.45657099910871,35.275962421751245,35.33299480082805,2638800
2024-12-06,35.142879486083984,35.41854442601583,35.12386748571484,35.41854442601583,2058100
2024-12-09,35.42805480957031,35.50409919039557,35.16189403742908,35.20942222871594,2263000
2024-12-10,35.561134338378906,35.646686531100286,35.22843338122269,35.34250176279504,2528200
2024-12-11,34.914737701416016,35.28546262826034,34.87671370220938,35.26645062865702,2908500
2024-12-12,35.16189193725586,35.18090031170041,35.00029174513045,35.085843934804295,1389600
2024-12-13,34.914737701416016,35.133370257601946,34.73412914443672,34.92424551430175,2754800
2024-12-16,34.41093444824219,34.75314320909993,34.35389844604311,34.743635395649235,3003200
2024-12-17,34.563026428222656,34.677094805133265,34.467966425656876,34.53451024053708,2248600
2024-12-18,35.81779098510742,35.912847365571594,34.515499716672146,34.62006028471535,4873900
2024-12-19,35.9984016418457,36.017413644272544,35.46608007856893,35.50410045725392,6093000
2024-12-20,35.68471145629883,36.35962120179017,35.28546667122054,36.28357319466342,5729800
2024-12-23,35.364097595214844,35.82903559414701,35.3350403558951,35.59656659468092,2649300
2024-12-24,34.908851623535156,35.286610515895255,34.908851623535156,35.25755327647353,1854100
2024-12-26,34.937904357910156,35.16068511967903,34.83135623381006,35.025079759903974,2686700
2024-12-27,35.43190383911133,35.74186004053314,35.170377601354915,35.19943484056028,4897400
2024-12-30,35.91620635986328,36.15835984278048,35.64499194641716,35.91620635986328,4876400
2024-12-31,36.22616195678711,36.28427642699977,35.780596746999876,35.83871491218139,6049100
2025-01-02,36.3133430480957,36.623299254369016,35.85809325358264,36.0130713567193,5904100
2025-01-03,35.74185562133789,36.15835990830778,35.65468021953096,36.109926255661435,4650600
2025-01-06,35.32535171508789,35.49970252058082,35.102570951395585,35.36409346466601,6344600
2025-01-07,35.97431945800781,36.10024029891023,35.23817452382116,35.25754724511143,6924800
2025-01-08,35.964637756347656,36.30365116800761,35.85808962840622,35.984010479152374,4759400
2025-01-10,36.55549240112305,36.78795768186305,36.25522074395078,36.26490525774452,4996200
2025-01-13,36.691097259521484,37.1172860649971,36.652351814941255,37.00105342622538,3884000
2025-01-14,36.72984313964844,36.98168486277224,36.361772459651164,36.45863238702531,3872700
2025-01-15,35.906517028808594,36.26490313773042,35.80965711665744,36.15835871235167,3500300
2025-01-16,36.14867401123047,36.1583622203668,35.741857906764544,35.741857906764544,3108700
2025-01-17,35.5675048828125,35.76122471387669,35.45126855021127,35.490013994411676,2589100
2025-01-21,35.364097595214844,35.69342652239298,35.28661039203908,35.38347031975113,1962900
2025-01-22,34.91853332519531,35.07351141457464,34.77324344482232,35.06382690053742,2018800
2025-01-23,34.850730895996094,35.13162983972097,34.850730895996094,35.09288439335152,2251000
2025-01-24,35.08320236206055,35.170377775076616,34.81198791324978,34.8604215721238,1581800
2025-01-27,36.1196174621582,36.38114368928604,35.664367693272425,36.32302551826789,6104600
2025-01-28,35.57719039916992,36.28427814839747,35.4900149947463,36.05181286658051,3117000
2025-01-29,35.64499282836914,35.92589176229581,35.538444702054264,35.538444702054264,3829400
2025-01-30,35.49970245361328,35.83871585533836,35.305978926212255,35.460957009139285,3491200
2025-01-31,35.586875915527344,35.65467859217486,34.95727540955041,35.26723155850156,4978700
2025-02-03,35.867774963378906,36.352081959676084,35.68373963497487,36.19710386865975,7091800
2025-02-04,35.43190383911133,35.8677772070693,35.39315839019125,35.83871996786394,4427500
2025-02-05,35.29629135131836,35.703111135661445,35.27691862873354,35.62562024532218,2551700
2025-02-06,35.10257339477539,35.364095926249576,35.10257339477539,35.26723600310871,2875300
2025-02-07,35.57719039916992,35.625620358301035,34.9669625682046,35.092883417920724,4912400
2025-02-10,35.16069030761719,35.325356622332556,35.08320310272779,35.28661117240312,3513100
2025-02-11,35.24786376953125,35.38346914180145,35.12194291172209,35.37378462734041,2062800
2025-02-12,35.22848892211914,35.65468143210012,35.17037444891741,35.625620500530204,2830800
2025-02-13,34.72480773925781,35.18005746647646,34.705438712327094,35.121939300777626,4299800
2025-02-14,34.618263244628906,34.773241324558605,34.56982959248866,34.734495880833954,3268200
2025-02-18,34.540775299072266,34.76355607701024,34.50202985204761,34.52140257555994,3354000
2025-02-19,34.55045700073242,34.73449601163308,34.45359708602495,34.58920244460297,3517100
2025-02-20,34.69575119018555,34.996022843115654,34.579518551457646,34.589203065114575,3055600
