Price,Close,High,Low,Open,Volume
Ticker,SH,SH,SH,SH,SH
Date,,,,,
2024-03-20,44.14598083496094,44.59115351721277,44.071787746512214,44.479858577704874,6382525
2024-03-21,43.997589111328125,44.034687422803586,43.81210462973024,43.849199403316,3520600
2024-03-22,44.07178497314453,44.10888328397929,43.9604935785299,44.034686662309774,3157375
2024-03-25,44.22018051147461,44.25727882720283,44.108889102180036,44.18308219574638,1433850
2024-03-26,44.33146667480469,44.368564986142886,44.07178557121669,44.108883882554885,2136900
2024-03-27,43.96049880981445,44.29437303338926,43.96049880981445,44.10888853292217,3166100
2024-03-28,43.997589111328125,44.034687422803586,43.88629771479145,43.997589111328125,2431300
2024-04-01,44.07178497314453,44.22017467859392,43.92339526769514,43.9604935785299,2716750
2024-04-02,44.40566635131836,44.59115438287592,44.368568037428865,44.44276112731792,3179525
2024-04-03,44.33146667480469,44.51695469360598,44.22017527867978,44.51695469360598,2722850
2024-04-04,44.925025939941406,44.962124251639054,43.99758937483856,44.034687686536216,6580975
2024-04-05,44.4427604675293,44.88793315181446,44.294370752064204,44.85083483847572,7488725
2024-04-08,44.4798583984375,44.55405502447706,44.331468684248236,44.405665310287795,3174500
2024-04-09,44.4427604675293,44.85083483847572,44.294370752064204,44.294370752064204,5176900
2024-04-10,44.85083770751953,45.07342052601053,44.702447982562155,44.92503080105316,9477250
2024-04-11,44.554054260253906,45.073416482062925,44.44275932310358,44.77663705877497,5634600
2024-04-12,45.22180938720703,45.37019910933008,44.77664022083788,44.8879351658477,7882200
2024-04-15,45.741172790527344,45.85246419182465,44.81373619130677,44.81373619130677,9513075
2024-04-16,45.889564514160156,46.00085592033035,45.59278507244628,45.741174793303216,7549275
2024-04-17,46.14924240112305,46.29763211156178,45.629880183532364,45.629880183532364,9121650
2024-04-18,46.26054000854492,46.37183141332772,45.85246562785806,46.03795366108936,6790900
2024-04-19,46.705711364746094,46.81700277476914,46.22344387079269,46.29763696484468,6660400
2024-04-22,46.33473205566406,46.705708113772445,46.037952624333315,46.446026995830515,5276400
2024-04-23,45.77827453613281,46.14924708090336,45.704077904444624,46.0750539871053,4004675
2024-04-24,45.741172790527344,46.000853906184346,45.59278307616765,45.66697970229242,4604600
2024-04-25,45.96376037597656,46.52022093542513,45.92666206190933,46.40892953111341,4634300
2024-04-26,45.55568313598633,45.815367780258,45.407293426926685,45.74117115678331,4146250
2024-04-29,45.44439697265625,45.66698333082663,45.333105562516124,45.40729865664616,4194250
2024-04-30,46.11214828491211,46.149243059633775,45.48149112207611,45.555684209409264,4226625
2024-05-01,46.33473205566406,46.37183036905288,45.59278347733719,46.223440653387506,7814075
2024-05-02,45.926666259765625,46.446032090508766,45.85246962484934,46.00085935679163,5831825
2024-05-03,45.37019729614258,45.629881952897335,45.22180757994982,45.407295609663244,7865775
2024-05-06,44.88793182373047,45.184711245879946,44.88793182373047,45.14761293363882,5322450
2024-05-07,44.85083770751953,44.92503080105316,44.73954629827403,44.85083770751953,4095525
2024-05-08,44.85083770751953,45.03632574818877,44.81373939180766,45.03632574818877,3542325
2024-05-09,44.62824630737305,44.962124035265695,44.62824630737305,44.887930950117166,3941150
2024-05-10,44.59115219116211,44.70244358947055,44.44275894289784,44.516955567029974,5421875
2024-05-13,44.59115219116211,44.70244358947055,44.44275894289784,44.4798572549639,2818850
2024-05-14,44.40566635131836,44.66534747276498,44.368568037428865,44.59115438287592,3432075
2024-05-15,43.88629913330078,44.25727518426679,43.849200820626216,44.22017687159222,3764750
2024-05-16,43.997589111328125,44.034687422803586,43.73790800677933,43.88629771479145,3457050
2024-05-17,43.96049880981445,44.14598331028155,43.92340049456501,43.99759358717383,2150300
2024-05-20,43.92339324951172,43.99758632988258,43.77500355088051,43.96049155864189,2832025
2024-05-21,43.81210708618164,43.99759157817925,43.77500877262616,43.96049680251367,1509525
2024-05-22,43.96049880981445,44.14598331028155,43.812109086706734,43.84920386406611,3645850
2024-05-23,44.29437255859375,44.44276228011086,43.7008136725253,43.73791198737708,7291500
2024-05-24,44.03468704223633,44.25727337127569,43.960493957816325,44.14597843781117,4205275
2024-05-28,44.03468704223633,44.25727337127569,43.960493957816325,43.960493957816325,4216625
2024-05-29,44.33146667480469,44.405663297481084,44.22017527867978,44.368564986142886,4429750
2024-05-30,44.62824630737305,44.77663601555981,44.40566351403776,44.51695491070541,4609150
2024-05-31,44.29437255859375,45.03632470406935,44.257277781632,44.59115553951801,5587300
2024-06-03,44.25727844238281,44.702447613580425,44.10888871865027,44.10888871865027,7683275
2024-06-04,44.18307876586914,44.51695650572445,44.14598045302081,44.405665105069296,6478625
2024-06-05,43.73790740966797,44.22017483859589,43.700809098698976,43.9975885106716,5202400
2024-06-06,43.70081329345703,43.88630132821698,43.62662020228706,43.70081329345703,4086925
2024-06-07,43.81210708618164,43.923398488958185,43.55242242918317,43.81210708618164,5924150
2024-06-10,43.70081329345703,43.923399642746965,43.62662020228706,43.88630132821698,3535900
2024-06-11,43.55241775512695,43.99758685634737,43.55241775512695,43.775004074681924,3988550
2024-06-12,43.218544006347656,43.32983894527171,42.99596120427926,43.218544006347656,5110550
2024-06-13,43.14434814453125,43.40402924287939,43.070151523351996,43.070151523351996,3595575
2024-06-14,43.18144607543945,43.40402886124087,43.14434776517602,43.32983577860359,4519050
2024-06-17,42.81047821044922,43.2927457221499,42.73628511366695,43.21854908747736,3329925
2024-06-18,42.73628234863281,42.884672070486815,42.73628234863281,42.847573755550805,2977100
2024-06-20,42.884674072265625,43.03306380104619,42.62498939348198,42.66208771014968,6015450
2024-06-21,42.99596405029297,43.070157143263515,42.8846726418921,42.958865734862655,5545300
2024-06-24,43.10725784301758,43.144356160499854,42.773380061457644,42.95886811097875,4693525
2024-06-25,42.92176818847656,43.14435454715653,42.92176818847656,42.9959648206666,3259450
2024-06-26,42.87647247314453,43.102934305699286,42.838731833959336,43.06519006702538,3265525
2024-06-27,42.87647247314453,42.989705189166266,42.80098759528543,42.91421671181845,3031125
2024-06-28,43.06519317626953,43.17842230097753,42.574528836549575,42.80099068545454,5206325
2024-07-01,42.989707946777344,43.21616619436974,42.951963705682296,42.989707946777344,5213100
2024-07-02,42.72549819946289,43.140677616973335,42.72549819946289,43.102933379110816,4081875
2024-07-03,42.574527740478516,42.763245343126,42.49904285911285,42.763245343126,2452525
2024-07-05,42.310325622558594,42.612272349611644,42.310325622558594,42.574528108857784,3353175
2024-07-08,42.310325622558594,42.3858105045774,42.19709649978593,42.272581381804734,2982175
2024-07-09,42.272579193115234,42.31032343191486,42.15935007620508,42.23483495431561,2391075
2024-07-10,41.85740661621094,42.19709759281686,41.81966237447939,42.19709759281686,2162250
2024-07-11,42.23483657836914,42.27258081862014,41.78191649382368,41.8951492145767,8172200
2024-07-12,42.00837707519531,42.19709467129817,41.70643036122624,42.15935043217984,4535400
2024-07-15,41.93288803100586,42.04612074683257,41.630941321112054,41.81965891466786,7318100
2024-07-16,41.66868591308594,41.857403508242136,41.63094167415695,41.781915030384155,5621875
2024-07-17,42.272579193115234,42.272579193115234,41.97063248169567,42.08386159860582,7319125
2024-07-18,42.574527740478516,42.763245343126,42.0461227724522,42.12160765381787,11953200
2024-07-19,42.914215087890625,42.98970356238187,42.53678351390014,42.650012626148424,6969075
2024-07-22,42.49904251098633,42.7632449928353,42.42355403075013,42.57452739173367,6976400
2024-07-23,42.53678512573242,42.61227000359541,42.31032329316602,42.49904088705657,6206900
2024-07-24,43.55585861206055,43.59360285440936,42.914220890086966,42.914220890086966,7898275
2024-07-25,43.744571685791016,43.85780080160081,43.02744555352206,43.55585409311557,15038950
2024-07-26,43.32939147949219,43.555853306510635,43.06518901421119,43.442624192745726,11284275
2024-07-29,43.32939147949219,43.4803684304969,43.10293325196237,43.1784181279761,7948250
2024-07-30,43.51811218261719,43.8200589072546,43.10293633611296,43.21616545797977,8767950
2024-07-31,42.87647247314453,43.102934305699286,42.61227000140458,42.95196095049236,13225900
2024-08-01,43.480369567871094,43.74457204006319,42.53678519634079,42.68775855180609,11477625
2024-08-02,44.27297592163086,44.65041110097777,43.97102921794879,44.08426193144604,15295100
2024-08-05,45.593994140625,46.197887530648345,45.06558562461031,46.0846584198911,17944475
2024-08-06,45.21656036376953,45.593995543894906,44.49943784091769,45.443022191742486,13216625
2024-08-07,45.51850891113281,45.55624954809813,44.38620701393766,44.650409470137404,12472025
2024-08-08,44.49943542480469,45.25430214458103,44.38620631671035,45.02784392839235,11219750
2024-08-09,44.27297592163086,44.68815533881018,44.15974680762224,44.574926224801565,6668250
2024-08-12,44.27297592163086,44.49943774913673,44.08426193144604,44.19749104545466,9398425
2024-08-13,43.59360122680664,44.046521319615074,43.55585698586704,44.00877707867547,5120200
2024-08-14,43.40488052368164,43.744571468915595,43.32939204719024,43.51810963893007,5827425
2024-08-15,42.72549819946289,43.0651891412483,42.68775756108901,42.989704265011895,6678475
2024-08-16,42.65001678466797,42.87647503124498,42.57452830281634,42.87647503124498,4200025
2024-08-19,42.23483657836914,42.687760262403465,42.23483657836914,42.612271781901455,2956750
2024-08-20,42.34806442260742,42.42354929492824,42.159346842572695,42.27257595079815,4091775
2024-08-21,42.15935134887695,42.3858095895334,42.083862868998914,42.23483622926616,8454825
2024-08-22,42.53678512573242,42.65001424227126,42.00837658273664,42.04612082141249,8900750
2024-08-23,42.0838623046875,42.499041739471814,42.04612166474339,42.31032414179611,7374500
2024-08-26,42.272579193115234,42.34806767071449,41.97063248169567,42.046120959294925,5413300
2024-08-27,42.15935134887695,42.42355382947242,42.12160710893794,42.3103247091442,5025550
2024-08-28,42.461299896240234,42.68776174612867,42.15935316271498,42.19709740427788,6548625
2024-08-29,42.42354965209961,42.53678236076684,42.04611808834095,42.27257630669845,7858550
2024-08-30,42.0838623046875,42.57452661884883,42.04612166474339,42.31032414179611,5908275
2024-09-03,42.989707946777344,43.17842195327469,42.31032600502227,42.34807024611732,8346950
2024-09-04,43.02744674682617,43.17842010525582,42.76324426944649,43.140679465265,8475600
2024-09-05,43.21616744995117,43.36714081922872,42.83873582650182,43.10293832286527,10894350
2024-09-06,43.971031188964844,44.00877542848916,43.065191037314044,43.21616439592251,13854450
2024-09-09,43.480369567871094,43.782316278801694,43.329392612917076,43.6313429233364,10183025
2024-09-10,43.291648864746094,43.706824662588296,43.25390462871813,43.291648864746094,9719100
2024-09-11,42.8387336730957,44.008776326309075,42.763245192507036,43.329394398966556,15471800
2024-09-12,42.53678512573242,42.98970519137651,42.46129664838072,42.80098759748596,10463775
2024-09-13,42.34806442260742,42.499037766737516,42.23483171489352,42.499037766737516,5503050
2024-09-16,42.272579193115234,42.49904102642427,42.23483495431561,42.31032343191486,9775450
2024-09-17,42.272579193115234,42.423552548825015,41.97063248169567,42.121605837405454,8897725
2024-09-18,42.42354965209961,42.46129388832202,41.857400506717376,42.19709143374211,15978250
2024-09-19,41.66868591308594,41.89514774717112,41.517712556858726,41.66868591308594,10944850
2024-09-20,41.81966018676758,42.00837778606393,41.706431066985296,41.781915947010546,7156225
2024-09-23,41.7064323425293,41.819661465774566,41.6309438607065,41.7064323425293,5736700
2024-09-24,41.59320068359375,41.85740315488883,41.59320068359375,41.630941322715394,6738675
2024-09-25,41.71171951293945,41.7881863778374,41.55878942928436,41.597022861733336,5206725
2024-09-26,41.55878829956055,41.711718379058425,41.329395003384086,41.367624788653025,7732725
2024-09-27,41.635257720947266,41.71172094232467,41.40586076453321,41.482327632051536,6268975
2024-09-30,41.482322692871094,41.90287947572463,41.405855834457455,41.71171597583103,7877250
2024-10-01,41.86465072631836,42.055814247581,41.48232732993398,41.48232732993398,18683975
2024-10-02,41.86465072631836,42.09404768106171,41.74995407201714,41.90288415979907,8710100
2024-10-03,41.90288543701172,42.09404896410108,41.74995534456843,41.94111887165779,8224525
2024-10-04,41.597023010253906,41.94111661124163,41.52055614508294,41.597023010253906,7042200
2024-10-07,41.979347229003906,42.05581409568915,41.63525726734298,41.673487054544715,6377375
2024-10-08,41.55878829956055,41.82641502714666,41.5205548681509,41.74995181046807,4134850
2024-10-09,41.291160583496094,41.63525416566416,41.25292715300173,41.55878730467543,5442150
2024-10-10,41.36762619018555,41.48232648830052,41.252929538211404,41.36762619018555,5938425
2024-10-11,41.17646789550781,41.444094642408,41.100001027170066,41.40586120823912,5292400
2024-10-14,40.83237075805664,41.06176405100041,40.75590389631495,41.02353062012956,5927150
2024-10-15,41.17646789550781,41.25293111770459,40.79414084610101,40.79414084610101,6768525
2024-10-16,40.98530578613281,41.214699106785666,40.94707235064364,41.13823588194841,4908725
2024-10-17,40.98530578613281,41.02353557548089,40.717675383849695,40.717675383849695,7595800
2024-10-18,40.83237075805664,41.02353062012956,40.794137327185794,40.87060054278683,3327975
2024-10-21,40.94707107543945,41.13823460079087,40.83237441868499,40.90883764114098,4714475
2024-10-22,40.98530578613281,41.176469317437586,40.870605479665294,41.10000244645924,5918500
2024-10-23,41.36762619018555,41.59702314027467,41.09999945353226,41.09999945353226,6261250
2024-10-24,41.291160583496094,41.48232408982731,41.17646393815361,41.21469372250736,5511350
2024-10-25,41.32939529418945,41.40585851140605,40.90883483800558,41.09999835025818,8074975
2024-10-28,41.21469497680664,41.21469497680664,41.06176489631562,41.06176489631562,4419000
2024-10-29,41.17646789550781,41.40586120823912,41.06176759300119,41.25293111770459,5123575
2024-10-30,41.291160583496094,41.32939401399046,41.02353021617615,41.17646393815361,6314800
2024-10-31,42.09404754638672,42.09404754638672,41.59702385115038,41.59702385115038,7708425
2024-11-01,41.979347229003906,41.979347229003906,41.59702383400036,41.94111744180218,10715175
2024-11-04,42.05581283569336,42.20874291834116,41.864649320848415,41.97934597129907,6530825
2024-11-05,41.55878829956055,41.97934510664453,41.55878829956055,41.97934510664453,6331825
2024-11-06,40.52651596069336,40.94707281744539,40.450049088843286,40.641212622327345,9928775
2024-11-07,40.23020553588867,40.39269214203268,40.153738676898186,40.38313560772912,5230500
2024-11-08,40.08683395385742,40.2206509636186,39.99125402159728,40.2206509636186,8923400
2024-11-11,40.04860305786133,40.16329970262045,39.953019482111564,39.98169637790679,7413800
2024-11-12,40.18241500854492,40.354461792720095,40.01992475853927,40.06771472166782,9293300
2024-11-13,40.17285919189453,40.325789278201775,40.02948928693572,40.15374247533852,5176100
2024-11-14,40.440486907958984,40.4787166924065,40.134626755535095,40.17285653998262,6403100
2024-11-15,40.99485778808594,41.09999790098259,40.679441095536674,40.71767088065671,4364800
2024-11-18,40.83237075805664,41.02353062012956,40.736787180879524,40.95662393917591,2993000
2024-11-19,40.688995361328125,41.11911232367482,40.63164521763507,41.07132236033418,3117600
2024-11-20,40.688995361328125,41.08087889454612,40.66987864676377,40.688995361328125,3863800
2024-11-21,40.478721618652344,40.89928211402272,40.37358514095082,40.49783833627291,5990100
2024-11-22,40.37358474731445,40.52651484064689,40.335351312446086,40.48828140577852,3247200
2024-11-25,40.249324798583984,40.402254880105545,40.02948803428055,40.10595125197095,4481000
2024-11-26,40.04860305786133,40.2206498480703,40.00080944691614,40.16329970262045,2508500
2024-11-27,40.19197463989258,40.28755821965579,40.04860473945888,40.07727799031747,4587200
2024-11-29,39.972137451171875,40.16330096252753,39.9052307691185,40.16330096252753,1290200
2024-12-02,39.90523147583008,39.98169834018284,39.85744150868,39.943464908006455,5246900
2024-12-03,39.90523147583008,40.00081141013025,39.87655822476818,39.92434819191827,4009200
2024-12-04,39.66627883911133,39.83832564143007,39.64716212261582,39.790535673261715,4330100
2024-12-05,39.733184814453125,39.75230153060736,39.60892798252098,39.66627813098369,2769200
2024-12-06,39.675838470458984,39.733188624420926,39.60893178057395,39.70451537051053,4081200
2024-12-09,39.90523147583008,39.933904726891974,39.69495124500078,39.69495124500078,2239700
2024-12-10,40.02948760986328,40.06771739523277,39.83832409845298,39.86699734901528,2135100
2024-12-11,39.71406936645508,39.857442919119684,39.65672286230196,39.84788273766689,2298500
2024-12-12,39.933902740478516,39.94346292111745,39.761855950383634,39.79053284615984,2643400
2024-12-13,39.972137451171875,40.077277564724525,39.79053412076139,39.83832408706513,2390700
2024-12-16,39.80965042114258,39.92434706830296,39.75230027449205,39.86699692165243,2071600
2024-12-17,39.99125289916992,40.08683282874744,39.92434621923754,40.000809433671435,3055100
2024-12-18,41.195579528808594,41.224256426504965,39.86699873000323,40.02948899647988,6146000
2024-12-19,41.2242546081543,41.233811142871005,40.736787476366764,40.851487769811285,5104200
2024-12-20,40.765464782714844,41.47276503536494,40.4309277260154,41.41541853420671,6752000
2024-12-23,40.516666412353516,41.00259430569718,40.47779499846109,40.77906791963937,3666700
2024-12-24,40.089054107666016,40.48751486080635,40.089054107666016,40.43892280941575,1315300
2024-12-26,40.089054107666016,40.312580509931486,40.01130385957235,40.21539640715028,2927600
2024-12-27,40.53610610961914,40.82766211952608,40.36117176220781,40.38060932384638,4394800
2024-12-30,41.0123176574707,41.27471918214534,40.77907062198129,41.041472146655934,4033800
2024-12-31,41.18724822998047,41.3038698833619,40.87625468273964,40.924846729370614,5411600
2025-01-02,41.30387496948242,41.58571406491718,40.837384591178,40.95400625892011,7720300
2025-01-03,40.81794357299805,41.196966741573604,40.75963089039578,41.10949957133804,4012100
2025-01-06,40.58469772338867,40.6916024575827,40.2737041551892,40.506951185006685,4424600
2025-01-07,41.03175735473633,41.16781658779597,40.42920402642071,40.448641589334386,5757300
2025-01-08,41.0123176574707,41.29415674404745,40.91512984796017,41.060909708558036,5591700
2025-01-10,41.65373992919922,41.78008222048893,41.27471676266574,41.27471676266574,9262500
2025-01-13,41.595428466796875,42.03276432844437,41.585711539798375,42.00360984011312,5786500
2025-01-14,41.55655288696289,41.81895440106468,41.35246405621785,41.391339178455674,4812300
2025-01-15,40.8082275390625,41.06090842119598,40.72076036691327,40.98315817602522,4806300
2025-01-16,40.8859748840332,40.94428756906243,40.71104053628134,40.71104053628134,2797400
2025-01-17,40.50695037841797,40.65273023256805,40.39032871949932,40.555542427356094,4423700
2025-01-21,40.166805267333984,40.44864065472999,40.15708463243373,40.312581424814134,3674100
2025-01-22,39.943275451660156,40.0015881394903,39.8460913459459,39.96271301427021,2674800
2025-01-23,39.72946548461914,40.00158391776877,39.72946548461914,39.99186699115725,2506100
2025-01-24,39.86552429199219,39.94327082609308,39.690589956095735,39.748902637173074,1576200
2025-01-27,40.43892288208008,40.7499164603418,40.419485320021735,40.7499164603418,5782700
2025-01-28,40.108489990234375,40.58469726419236,40.04046037966895,40.36117087128657,2347600
2025-01-29,40.29313659667969,40.4583539941683,40.1376398323385,40.16679802444549,5178100
2025-01-30,40.089054107666016,40.37089319600173,39.9724324428614,40.14736679373627,4761700
2025-01-31,40.322296142578125,40.37088818794082,39.77805559544385,39.9432692911441,6824000
2025-02-03,40.6041374206543,41.09006535994345,40.429203065923325,40.94428920255829,9188900
2025-02-04,40.3320198059082,40.63329646921982,40.30286531528761,40.61385890636074,4330300
2025-02-05,40.18623733520508,40.56526422540281,40.176520408072946,40.40976743993802,3858400
2025-02-06,40.040462493896484,40.29314338829081,40.040462493896484,40.069616983582314,3890400
2025-02-07,40.44863510131836,40.49722714714028,39.96270722842826,40.03073683404603,6000200
2025-02-10,40.18623733520508,40.32230026640559,40.1376452848728,40.23483309287316,3041200
2025-02-11,40.157081604003906,40.35145350665493,40.127927116173744,40.341732872487746,1386900
2025-02-12,40.283424377441406,40.61385550368975,40.21539476680225,40.56526345428117,4185400
2025-02-13,39.88496398925781,40.31257921806184,39.8655264278573,40.21539511839503,4660600
2025-02-14,39.914119720458984,39.96271177180535,39.83637317977197,39.89468215845326,1811900
2025-02-18,39.81693649291992,40.00158777502901,39.81693649291992,39.846090982901366,1893900
2025-02-19,39.71974563598633,39.94327202582661,39.70030807504339,39.9044006112764,1675400
2025-02-20,39.88496398925781,40.10849038436008,39.816934378023895,39.816934378023895,1911900
